 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	0.5890318	0.32673952	0.013433312	0.008662708	0.007658247	0.0077773705	0.0077567305	0.00764408	0.007670933	0.0076562534	0.008057646	0.007911272
n	0.37067112	0.3043012	0.14266734	0.026208881	0.020021887	0.019465562	0.019468835	0.01946134	0.019199727	0.019392757	0.019447416	0.019693956
è	0.015471844	0.010532383	0.45803115	0.09250733	0.056352228	0.05366492	0.0544045	0.053847786	0.047501825	0.05220039	0.05314497	0.05234071
r	0.010500585	0.03138487	0.6549517	0.10133455	0.028755637	0.027900053	0.03665843	0.033819664	0.008023824	0.01885375	0.027849125	0.019967832
t	0.0027566669	0.010465638	0.57482564	0.17337254	0.029803384	0.030261636	0.062074475	0.048631605	0.0065241307	0.015271241	0.029468577	0.016544469
i	0.014997202	0.054139882	0.33431092	0.0978492	0.041612916	0.051943496	0.17456226	0.107580766	0.016038934	0.02705165	0.05101734	0.028895449
n	0.030780064	0.029587394	0.4627254	0.3182171	0.035829168	0.018354567	0.018002346	0.017889038	0.015938118	0.017333873	0.017713673	0.017629305
è	0.0006814222	0.0008847198	0.37380597	0.4083688	0.047876775	0.026277596	0.027086461	0.026554842	0.016521847	0.023085019	0.025406094	0.023450483
s	0.002182349	0.004384728	0.15091904	0.6034645	0.1596501	0.01579034	0.019823149	0.016365336	0.002521209	0.006325927	0.011735453	0.0068378584
s	0.00019776414	0.0013381856	0.15944141	0.64561546	0.1247236	0.013453878	0.016016357	0.013703077	0.0024580995	0.0061748656	0.010256235	0.006621058
u	0.00051274966	0.0012825761	0.086308345	0.7018715	0.07252177	0.020611225	0.042946305	0.0321813	0.004192165	0.009214245	0.018343138	0.010014624
m	0.00035175198	0.00054185215	0.011275451	0.14557643	0.6321439	0.054815263	0.024468191	0.025860451	0.02218855	0.024539959	0.025435712	0.032802537
u	1.4248152e-05	4.08564e-05	0.0022093062	0.068348154	0.57820874	0.063963264	0.051742375	0.05722389	0.029064007	0.0464597	0.054813404	0.04791205
k	0.007490165	0.006433618	0.01616574	0.07217866	0.42159253	0.26257184	0.044621494	0.034642722	0.032792814	0.032239165	0.032234408	0.037036784
u	5.6254435e-06	3.6277095e-05	0.0008500804	0.035489928	0.47091836	0.23019777	0.078333244	0.05497626	0.016109074	0.03432569	0.04328421	0.035473555
à	0.0011145138	0.0020026467	0.0024213733	0.019248934	0.10096591	0.66426957	0.06859146	0.034677453	0.027188718	0.024510218	0.024115508	0.030893693
i	2.5173379e-06	9.708714e-06	0.00046161606	0.007475528	0.14314033	0.57768005	0.1733742	0.03807012	0.0044341413	0.009595624	0.029842015	0.015914202
s	3.9054194e-06	2.653337e-06	0.00033040674	0.0015705654	0.048758265	0.46723998	0.15517439	0.10948177	0.05467999	0.037195582	0.046249382	0.079313055
à	2.14368e-06	1.8765535e-06	0.0001252249	0.0022870577	0.09540086	0.3673033	0.27644956	0.104435034	0.033914864	0.03909416	0.042171404	0.03881446
m	6.657556e-06	1.545764e-05	0.00013060689	0.0034481387	0.013665814	0.23764515	0.3954308	0.26683807	0.012661788	0.012660628	0.04531473	0.012182091
b	4.2308777e-05	1.7874678e-05	5.434088e-05	0.0018010191	0.014169845	0.04539878	0.7374449	0.07439114	0.011250778	0.013868017	0.08466417	0.016896792
a	1.234768e-05	7.419051e-05	0.0013325592	0.031043302	0.20901941	0.26233444	0.26431683	0.043506064	0.02029026	0.03762488	0.088936195	0.041509565
v	0.000103726015	8.9768415e-05	0.00011191512	0.00054362183	0.0065619005	0.03693068	0.066584885	0.5651444	0.2626053	0.03583364	0.012588614	0.0129015455
ò	3.9539136e-06	1.3757668e-06	0.00010712481	0.0005782054	0.00418994	0.019371072	0.12641634	0.47527966	0.13143235	0.0535789	0.10778455	0.081256576
r	1.7585214e-06	4.149766e-06	8.222923e-05	0.0011831685	0.012067525	0.052926987	0.1055494	0.673059	0.08053521	0.033625808	0.031686105	0.009278735
a	7.6338733e-07	7.000995e-07	3.7189064e-05	0.00022921254	0.0023511925	0.027273407	0.2559764	0.569826	0.087650225	0.019633286	0.029758176	0.0072634034
s	4.8311795e-06	1.5888236e-06	0.00012463673	0.00028690312	0.0016283756	0.005388167	0.02315415	0.38784966	0.30307794	0.18667638	0.04833516	0.043472182
o	2.0691198e-06	5.085929e-07	0.00022533555	0.00040118393	0.0012178569	0.017842477	0.06871432	0.29717156	0.37678063	0.10661366	0.067560285	0.06347008
t	2.3492901e-05	6.439351e-06	0.00041686808	0.00057527464	0.00096637505	0.0022322822	0.00634123	0.09359215	0.34790665	0.296805	0.09860886	0.15252542
s	6.1792925e-06	7.2441424e-07	6.465201e-05	0.00025009603	0.0006471969	0.0036642903	0.013190354	0.14239551	0.5125866	0.16722131	0.062455773	0.09751736
o	2.8631819e-06	3.3623337e-06	0.00026035393	0.0007954409	0.0012537676	0.006084775	0.005715725	0.10431615	0.39970672	0.211393	0.11585386	0.15461397
m	6.015809e-06	5.5983473e-06	0.0007907074	0.0012855954	0.0014799674	0.0034938874	0.0052358154	0.039111227	0.23173875	0.5219735	0.09569634	0.09918262
ì	0.000293394	8.248897e-05	0.00017782845	0.0012113247	0.0017121856	0.0114438655	0.09318969	0.047158513	0.047934454	0.20563811	0.37406507	0.21709311
n	2.5000603e-05	4.9540836e-06	8.233547e-05	0.0005179993	0.00044628725	0.0023791548	0.022061557	0.18401307	0.033693682	0.18539105	0.45761135	0.11377359
a	7.66727e-05	5.2615e-06	3.172331e-05	0.00030229572	0.00031858348	0.0019547644	0.016585037	0.04416054	0.15577039	0.3146276	0.35606545	0.11010163
f	6.0853054e-06	7.961839e-07	0.0002545849	0.0002774059	8.439619e-05	0.00015469929	0.0003044335	0.0020817113	0.024349814	0.117312744	0.47433856	0.3808348
è	4.9331014e-05	3.9525735e-06	5.705164e-05	0.000349857	0.00042909302	0.0022918421	0.0034518484	0.012600439	0.030191956	0.36328188	0.38982835	0.19746445
r	1.2268664e-05	2.2938825e-06	4.6862882e-05	0.00022955227	3.601098e-05	0.000114231894	0.0012529772	0.004901687	0.0063079945	0.06429109	0.65436846	0.26843655
i	0.00034063988	5.8927664e-05	0.00017075548	0.0005131314	0.00010811913	0.00036799526	0.01222365	0.00355133	0.018907066	0.1017571	0.2671721	0.5948292
</S>	3.5219127e-06	1.1210022e-06	7.257524e-05	0.00031835484	4.539962e-05	0.00012387188	0.00024044552	0.00039270712	0.003951146	0.051833957	0.29179546	0.6512214
