 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
n	0.92562246	0.028929329	0.0063127982	0.00731161	0.006425378	0.006159709	0.0058616875	0.006252252	0.0071247867
d	0.36858314	0.19358495	0.03222234	0.041479535	0.07487518	0.07532696	0.07471406	0.06519253	0.074021295
ì	0.039147228	0.21978754	0.0129240425	0.013865506	0.17809987	0.22057037	0.16317774	0.028659232	0.123768464
s	0.07679198	0.7257465	0.006617895	0.0038811953	0.046666957	0.06427863	0.041122857	0.0065078023	0.02838628
o	0.14487255	0.7125724	0.0049090185	0.0026987283	0.033771373	0.04367044	0.03040869	0.00501325	0.022083532
n	0.15647115	0.6706259	0.089138076	0.012720737	0.0143391285	0.014354923	0.014305679	0.013772562	0.014271799
t	0.019465959	0.83032835	0.054984752	0.008807594	0.017922485	0.01813306	0.017902998	0.0147972405	0.017657563
a	0.008163816	0.7464197	0.009767761	0.0050745644	0.055531476	0.061329298	0.05321809	0.01436893	0.046126332
t	0.05990027	0.28242007	0.46533155	0.026933525	0.033950202	0.034040082	0.033668302	0.030194696	0.03356131
i	0.0019959533	0.23481347	0.17059164	0.011889209	0.12271649	0.16043268	0.14007573	0.03788983	0.119595006
k	0.022053776	0.04829081	0.7423268	0.049567282	0.02793642	0.02782151	0.027378483	0.027144147	0.027480913
i	0.0014796434	0.03559388	0.2566072	0.023713887	0.09530215	0.2194558	0.18152319	0.039704405	0.14661984
a	0.010393546	0.023241872	0.5020186	0.26506817	0.042380556	0.041347373	0.038284693	0.03867754	0.03858766
t	0.0006880345	0.0022547697	0.24441707	0.4932515	0.05966373	0.05697819	0.04810267	0.041280627	0.053363435
è	0.005069237	0.006700648	0.09312334	0.078304306	0.031759024	0.3261747	0.25012088	0.050142303	0.15860564
r	0.0046533775	0.032277785	0.039314214	0.2650171	0.18991025	0.21754584	0.12676807	0.026765795	0.097747564
a	0.0018113792	0.00077521836	0.48200879	0.30933836	0.034314312	0.11431908	0.025071267	0.015042917	0.017318733
t	0.0036728021	0.0031614583	0.026378283	0.62624675	0.13776699	0.105862945	0.03595478	0.030759834	0.030196069
i	0.0008417775	0.0004366378	0.077044934	0.30111438	0.1323208	0.24558131	0.11716399	0.031659227	0.093836956
n	0.0021794534	0.0004578019	0.015806466	0.5466575	0.16188791	0.16941223	0.034139033	0.03438442	0.035075177
ì	0.00020376054	0.00010931138	0.002230155	0.063857906	0.10471306	0.57189465	0.15362573	0.022680912	0.08068454
c	0.00034323405	0.00037782054	0.0033517338	0.049480833	0.377923	0.5315654	0.019205753	0.010216979	0.00753524
h	0.0009972878	0.0003773511	0.010120535	0.30717978	0.025886118	0.5390097	0.05967164	0.023204854	0.033552736
a	9.768976e-05	0.00038734465	0.0024499877	0.109376356	0.25795093	0.53132105	0.063434154	0.0077112657	0.027271258
p	0.00045869913	0.0004232736	0.00045316145	0.02757409	0.12503973	0.51956534	0.14337224	0.07867713	0.104436345
à	7.898017e-05	0.000533678	0.00014491033	0.0044233804	0.022327168	0.6710937	0.121686436	0.027511261	0.15220053
r	0.00016416208	8.1814345e-05	0.001316242	0.0071912026	0.25941268	0.64922696	0.0674625	0.010165254	0.004979253
o	0.001097817	0.00011079889	0.0012311598	0.07794239	0.103531815	0.6754868	0.10258351	0.02349187	0.014523804
n	0.0003693699	0.00024417942	0.00010274683	0.0040173703	0.1321424	0.3838139	0.21955346	0.19652955	0.0632271
t	0.00021613292	0.00024337399	2.9526924e-05	0.0026767822	0.022974184	0.54415596	0.3076415	0.0525253	0.069537304
a	0.001059611	0.0037272386	0.0006483369	0.002235584	0.16077483	0.4037365	0.20036045	0.112889975	0.11456749
s	0.00016538399	0.0006085518	0.00013964831	0.001243029	0.080740966	0.15535265	0.43513978	0.25927153	0.06733843
t	0.00015007201	0.00027816274	3.045772e-05	0.00022506357	0.009742441	0.42284283	0.43221793	0.03176755	0.10274547
i	0.0007170906	0.0009239883	0.00036105307	0.0012663506	0.043908834	0.14126423	0.3892142	0.12327119	0.29907307
n	5.0366572e-05	0.0009969948	0.00013526129	0.00069241034	0.022848954	0.06278958	0.562129	0.24928086	0.10107656
a	0.00078157726	0.0007687423	0.00019440158	0.0003949331	0.0026184104	0.2546056	0.58565885	0.048879363	0.106098145
g	0.00012150724	0.0006689122	7.67138e-05	0.0007737766	0.0020619945	0.003647516	0.085261606	0.7178746	0.1895134
l	0.005574532	0.0017748615	0.00041460412	0.0010465349	0.0024237973	0.16173506	0.3821786	0.11400676	0.3308453
i	0.0003299225	0.00014996342	0.00011724952	0.00016258546	0.009506205	0.022328252	0.6061203	0.18984029	0.17144516
s	0.0011926495	0.004499804	0.0001921674	0.00039396322	0.0039890604	0.017082833	0.15397277	0.3586584	0.46001837
ì	0.00432671	0.0031251593	0.0003849663	0.0019941072	0.0015021773	0.058837477	0.08922774	0.12900855	0.7115931
a	0.00018093121	0.00026831016	0.00022732068	0.00041704444	0.0025875957	0.02707621	0.05038502	0.40160117	0.51725644
</S>	0.0004799399	0.002208229	7.47671e-05	6.8544214e-05	0.0037029982	0.006303272	0.1244658	0.11252201	0.7501744
