 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	0.76391286	0.05701012	0.015703952	0.015134075	0.014853758	0.014841545	0.014804808	0.014807781	0.0148073565	0.014803064	0.014816136	0.014812202	0.014843156	0.014849237
p	0.5197323	0.15629546	0.03234445	0.028898967	0.025664823	0.02487653	0.025627365	0.025582405	0.025508387	0.025575178	0.025625123	0.025663259	0.030679202	0.027926534
e	0.28141403	0.3169043	0.00549023	0.029232712	0.040026307	0.019679517	0.041182745	0.039476264	0.03669803	0.035632707	0.040879574	0.040124454	0.03408539	0.03917372
t	0.19571714	0.40122214	0.064862356	0.044238742	0.02949032	0.02909333	0.029289799	0.02926612	0.029244456	0.029272651	0.02927744	0.02927902	0.030092314	0.029654175
ì	0.04907456	0.4881186	0.0026442497	0.03217378	0.047838155	0.013014754	0.051345382	0.04880156	0.04424189	0.034801546	0.05011522	0.049975257	0.0402739	0.047581173
a	0.07104823	0.40037462	0.037819393	0.13243602	0.041711178	0.0100482125	0.04457459	0.03799007	0.030266676	0.04436918	0.04465769	0.04023891	0.028175622	0.036289655
e	0.037114035	0.026371758	0.4771766	0.3054755	0.017899472	0.013684088	0.015252752	0.014997256	0.014803734	0.015084619	0.015107983	0.015067216	0.016738812	0.015226224
s	0.0020244895	0.00093077583	0.62038946	0.16240487	0.025271624	0.016133677	0.016290128	0.01598828	0.015867284	0.013514211	0.015833775	0.016632862	0.051958553	0.026759993
ò	0.006027517	0.0047377953	0.10127797	0.45312494	0.06816703	0.00864702	0.04646895	0.0486458	0.047907468	0.015317792	0.038691163	0.049603075	0.06436605	0.04701744
z	0.007955203	0.0058254204	0.03390972	0.7420416	0.03814929	0.0022440583	0.027654307	0.012506139	0.006445069	0.036399096	0.031827766	0.02541204	0.014962547	0.014667636
u	0.0001998014	0.0038887484	0.009236728	0.6569483	0.029126337	0.00042001362	0.074711934	0.021976035	0.010607599	0.057613835	0.07333925	0.031227913	0.014722028	0.015981449
n	0.0018588764	0.00020099408	0.45167166	0.16546854	0.21366222	0.03947662	0.020919157	0.014757947	0.014753352	0.013805153	0.014024405	0.01414252	0.019425113	0.015833471
e	6.3000974e-05	0.00028206967	0.03368286	0.03356037	0.48578432	0.016362254	0.05930129	0.05474334	0.05237391	0.013552905	0.034275543	0.057210647	0.106677	0.052130554
f	0.0002785681	0.00012082578	0.069632344	0.0039957096	0.41786036	0.16846839	0.05592377	0.023802377	0.023789974	0.018952632	0.020239087	0.025172604	0.1166544	0.055108935
à	2.9819868e-05	0.00035346582	0.0081337895	0.011113433	0.40999278	0.015732437	0.05105683	0.07726892	0.076067284	0.01655323	0.019308867	0.0875644	0.15901537	0.06780938
i	0.00018419673	0.0001251928	0.002697904	0.008988591	0.32922742	0.052105434	0.28336725	0.019067032	0.009285154	0.083308496	0.08560184	0.047662452	0.030711422	0.047667623
e	5.1442046e-05	6.599176e-05	0.0017477815	0.00042542053	0.23950073	0.36133823	0.09868637	0.044434585	0.042418096	0.004649887	0.012005538	0.032208703	0.11024196	0.052225236
s	4.5823577e-05	0.0001070001	0.00027649532	0.000110483335	0.04982378	0.46115822	0.037163973	0.079876795	0.08466951	0.0019015212	0.0030952045	0.060461655	0.15273014	0.06857944
ò	7.7387616e-05	0.00018619894	0.0022399037	0.001741621	0.058808427	0.094680265	0.22018474	0.13096301	0.16757095	0.015270111	0.010387347	0.05992074	0.19086291	0.04710636
z	5.2929652e-05	7.9606085e-05	0.00012443993	0.00029602804	0.096335225	0.017134093	0.41658795	0.11258903	0.061313514	0.08059084	0.08184571	0.050086565	0.027571797	0.055392243
u	2.4061908e-05	0.00060463196	0.00013816913	0.0042151646	0.013377538	0.016710397	0.6238245	0.103933275	0.060320165	0.029635314	0.038310777	0.064761475	0.027928699	0.016215907
n	0.00010404258	4.448146e-05	0.00022937442	3.8226353e-05	0.008568703	0.10105742	0.01864676	0.3498185	0.37688017	0.009496975	0.0025912328	0.02584846	0.07753596	0.029139705
f	1.652853e-05	0.00015824825	1.4109491e-05	0.00039258008	0.0016350728	0.019337347	0.04191961	0.29661006	0.39691237	0.02129622	0.0018658751	0.038417336	0.12381566	0.057608936
à	3.2607968e-05	0.0003272598	1.0740617e-05	0.00016424754	0.012606941	0.009473817	0.004847475	0.355837	0.2925046	0.006166724	0.0023802426	0.10800827	0.12591726	0.081722714
i	0.0001230929	0.0011994443	6.729803e-05	0.0009152925	0.009636793	0.0175057	0.079371035	0.29889223	0.24061656	0.054630373	0.044690054	0.056829292	0.12816525	0.06735754
o	6.2938736e-05	0.00049977214	1.8428069e-05	0.0002375043	0.007930864	0.012813952	0.014494888	0.2880801	0.2775826	0.07494593	0.0018963044	0.065946564	0.06035175	0.19513842
