 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
z	0.9575853	0.029442769	0.002097866	0.0015065698	0.0016983764	0.0015488763	0.0014985546	0.0014698207	0.0015160963	0.0016357732
ì	0.55956644	0.20830686	0.03673777	0.009005994	0.030903652	0.032625582	0.032911494	0.03239684	0.025580324	0.031965017
s	0.25658393	0.6007939	0.035176635	0.0016896193	0.014536183	0.022091357	0.023850659	0.020746458	0.00593341	0.018597808
o	0.33632752	0.5639831	0.030011438	0.0011049478	0.007810779	0.015310434	0.017624702	0.013704157	0.0027244855	0.011398476
n	0.10023629	0.6384182	0.17669037	0.015646953	0.0115359165	0.011539364	0.011545408	0.0115309	0.01133608	0.011520391
t	0.031077059	0.68087256	0.19489674	0.0045392667	0.014618928	0.015849175	0.016074609	0.015682455	0.011036163	0.015353064
a	0.025605954	0.68664855	0.11489639	0.002888419	0.022911467	0.035789967	0.038883343	0.03345097	0.009111934	0.029812986
e	0.008021852	0.13108996	0.67579955	0.05772381	0.021528041	0.021500373	0.02153752	0.021421056	0.02001702	0.021360837
k	0.0032828308	0.08609035	0.7248366	0.07757519	0.018513948	0.018440843	0.018505065	0.018330982	0.016117452	0.018306803
i	0.006301581	0.00993757	0.661699	0.0579928	0.040834077	0.04578109	0.052925106	0.050641928	0.027137375	0.046749424
a	0.017232906	0.042143837	0.19846632	0.5192932	0.040397692	0.03683144	0.03674008	0.036374208	0.035848204	0.036672138
t	0.0028815924	0.01225789	0.14619128	0.53285986	0.06946348	0.04918673	0.049209744	0.047518525	0.039942876	0.050488014
è	0.007763598	0.023968345	0.13993639	0.22036187	0.05705034	0.05348525	0.19574723	0.1769002	0.0333481	0.09143873
r	0.11209365	0.113873765	0.14480306	0.12971273	0.06865677	0.11241097	0.13530107	0.092361346	0.017289605	0.07349703
a	0.0032022374	0.0038310306	0.33589554	0.5079393	0.017796466	0.022344625	0.071946554	0.015878908	0.009232785	0.011932621
m	0.009817186	0.014015871	0.067454234	0.25684837	0.360119	0.07018967	0.067764424	0.055295072	0.04609204	0.05240419
u	0.001552235	0.0012127571	0.014890986	0.37586722	0.08408309	0.121280774	0.16545844	0.123945855	0.019211845	0.09249678
i	0.004518097	0.0038045174	0.016401589	0.13940918	0.5397637	0.07309651	0.07020889	0.05104929	0.05041038	0.051337924
n	0.0019350896	0.000273352	0.0010493414	0.014182864	0.7448577	0.08342635	0.058670793	0.03171709	0.025520204	0.03836715
ì	0.0017020141	0.00052759435	0.0013124867	0.043283246	0.46399158	0.05356109	0.21278282	0.12678438	0.026915703	0.0691391
c	0.0034144255	0.0036309648	0.0067933775	0.007798804	0.3640599	0.2166853	0.3418861	0.026406525	0.014983181	0.014341358
h	0.0007024982	0.0005107793	0.0030203627	0.21104763	0.27323198	0.050213207	0.35014993	0.05731381	0.022316476	0.03149331
a	0.006518087	0.0013738048	0.0029194506	0.018827418	0.44806427	0.17197387	0.24243926	0.062041245	0.008701516	0.037141077
p	0.0015077593	0.00064922456	0.0010451392	0.0037321781	0.15620336	0.22241527	0.35633606	0.094164185	0.066641994	0.09730489
à	0.0012338028	0.00089763256	0.0041702925	0.0027833518	0.055499997	0.051625084	0.4965201	0.11574139	0.04226288	0.22926559
r	0.00083841593	0.00030897683	0.00024014685	0.0020717636	0.03805837	0.30522376	0.61340356	0.029563377	0.006482296	0.003809341
o	0.001397181	0.00027705	0.0008286977	0.0179274	0.10059865	0.24046427	0.55852056	0.048541	0.018721733	0.012723511
n	0.0022661833	0.0004771094	0.00031243725	0.0006104875	0.05024931	0.30956396	0.3341242	0.17244801	0.09011865	0.03982967
t	0.002615507	0.0006981276	0.00069857715	0.00048125346	0.037894968	0.09337405	0.5535405	0.19850323	0.044435713	0.06775807
a	0.058736306	0.0066131777	0.009129666	0.0008120907	0.023701634	0.16222757	0.44463968	0.108259216	0.0802698	0.10561082
s	0.0008908558	0.00042435306	0.00056341063	0.00027210533	0.018003566	0.12543315	0.25229892	0.40098032	0.14265002	0.05848321
t	0.0038777427	0.0004940836	0.0009373092	0.00016443072	0.008897557	0.03050091	0.5827172	0.23566645	0.030343495	0.106400855
i	0.008466968	0.001199506	0.006083542	0.00087670865	0.018377185	0.07811487	0.24734291	0.2304536	0.09170081	0.3173839
n	0.0019305071	0.00043540032	0.0007460417	0.00018297957	0.0039268406	0.043796174	0.12258619	0.6017258	0.13126698	0.09340297
a	0.0035407194	0.0008699962	0.0007124195	0.00035492948	0.0008108869	0.007732536	0.48145428	0.41169992	0.023603614	0.06922064
g	0.0011127642	0.00075373723	0.00035033806	0.00018627653	0.00082997	0.0065065003	0.0068392786	0.1610944	0.68800575	0.13432099
l	0.0120258415	0.002856487	0.001221745	0.00065753516	0.0008771144	0.004510189	0.24964848	0.5316588	0.04922925	0.14731447
i	0.0012456569	0.00029946712	0.0004066291	0.0003236192	0.0005509446	0.030013254	0.031668797	0.7141585	0.13809821	0.08323498
s	0.0379149	0.00521752	0.0036269133	0.00028372373	0.0014443893	0.008043576	0.023474425	0.25642252	0.33693287	0.32663915
ì	0.007582345	0.008461439	0.0025345227	0.00088330545	0.0014505513	0.0034305926	0.21887207	0.17108384	0.11416547	0.47153586
a	0.00018097296	0.00020381674	0.00081302505	0.0007427697	0.00071422703	0.010459478	0.03118261	0.08913343	0.38463533	0.4819344
</S>	0.0024370425	0.0031468018	0.0045730537	7.3147996e-05	0.0003964771	0.0069421707	0.010614322	0.24336365	0.19139883	0.5370545
