 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.8081463	0.036054708	0.018875292	0.017383587	0.017070618	0.017262477	0.01700198	0.016994912	0.017061112	0.017008813	0.01714018
m	0.6143183	0.20343284	0.026436511	0.020100322	0.019377002	0.018930534	0.01951078	0.019480947	0.019332364	0.019259809	0.019820577
à	0.62487304	0.13396698	0.03392198	0.026446294	0.025963651	0.013623166	0.03086666	0.029900065	0.025979124	0.024065897	0.030393174
n	0.15442465	0.61547226	0.051117446	0.021887558	0.020074977	0.010452271	0.031315677	0.028466843	0.020056197	0.01694726	0.029784845
a	0.22600585	0.59684646	0.043115072	0.014680521	0.0133013725	0.0056936657	0.027804574	0.023400538	0.013309677	0.01048661	0.025355596
m	0.0512151	0.6075098	0.23098122	0.028619645	0.0123721035	0.0115505	0.011630095	0.011562799	0.011505919	0.011477991	0.011574836
u	0.022716375	0.62668216	0.12832235	0.035019025	0.027623542	0.011314306	0.03250106	0.03148226	0.027209898	0.025128001	0.0320011
c	0.024197562	0.2300585	0.5160459	0.089975715	0.02241239	0.019891221	0.019635512	0.01944053	0.01937045	0.019356355	0.019615812
e	0.003199469	0.11667581	0.5700712	0.08674649	0.02872863	0.0021964647	0.047621742	0.04716221	0.026098661	0.020304294	0.051194936
o	0.008796399	0.11065011	0.40347385	0.32668275	0.03153869	0.02156949	0.02003843	0.01929504	0.01915986	0.01915955	0.019635912
c	0.0006418323	0.035310637	0.2423955	0.5599421	0.07546981	0.020035027	0.015326163	0.012804121	0.012117187	0.012015606	0.0139419995
i	0.00040914232	0.005978164	0.15622443	0.5833949	0.09103563	0.0014404096	0.013752674	0.044971816	0.030194566	0.024026606	0.048571646
ù	0.001685491	0.022590326	0.11030919	0.45127872	0.20527963	0.06508775	0.0364237	0.026617719	0.025486046	0.02575461	0.029486833
r	0.000234937	0.04110394	0.1539455	0.29683533	0.22888206	0.0277883	0.1457737	0.03461626	0.009600605	0.0087476885	0.05247177
i	0.00010730432	0.0015028483	0.10578269	0.41852447	0.26918408	0.0030170393	0.14309675	0.017271372	0.0077856393	0.008180898	0.02554704
m	0.00020702186	0.0036459172	0.027980965	0.13738637	0.40179306	0.22789362	0.12955174	0.024571113	0.014059928	0.012981627	0.019928604
u	0.0005405958	0.0011612963	0.007111028	0.119639546	0.44112933	0.008780998	0.06755965	0.12816013	0.05038376	0.0359971	0.13953656
e	9.076838e-05	0.000731552	0.005901657	0.045437496	0.15237378	0.4944772	0.21727414	0.033305	0.015087439	0.014613397	0.020707604
p	7.157348e-05	0.000116073774	0.00074232253	0.011732918	0.10277396	0.5388762	0.109109305	0.13774075	0.028063146	0.023563132	0.04721068
ì	8.276633e-05	0.00023695317	0.002192457	0.016181739	0.12430479	0.07903102	0.19292799	0.279809	0.10245777	0.058104664	0.14467084
t	2.7499396e-05	0.00047642607	0.005112215	0.008967092	0.037873145	0.06370191	0.67794377	0.14679137	0.0075030583	0.00699806	0.044605326
t	7.622445e-05	8.471359e-05	0.0005548	0.0077192322	0.11768102	0.020391356	0.6142239	0.17765778	0.014965218	0.008666204	0.037979506
a	0.00014290384	0.00012482257	0.0005433013	0.005406202	0.051807012	0.042404346	0.7773869	0.049636398	0.012332476	0.013747262	0.046468336
n	0.00013202481	0.00031177833	0.0008537738	0.002410229	0.015224146	0.14253852	0.18749718	0.36251628	0.08658434	0.053462602	0.14846903
e	4.4942633e-05	6.6856934e-05	0.00035451652	0.0017993579	0.021440957	0.013223318	0.27768666	0.4471554	0.05863263	0.022127949	0.15746751
m	0.00011996521	0.00013524748	0.00028617354	0.001776992	0.035660256	0.16562496	0.029437702	0.44252852	0.20120119	0.06260652	0.060622375
à	0.00015002875	0.0003439223	0.00037240298	0.0005421463	0.008166792	0.007348066	0.47076333	0.2062756	0.093740635	0.016894965	0.19540213
i	7.213775e-05	0.00018989488	0.00049053854	0.005088053	0.050309043	0.025940947	0.17363138	0.43610668	0.09323078	0.037874546	0.17706597
s	0.00010292179	0.00015794244	0.0002092627	0.0008653269	0.011037327	0.019557392	0.01967313	0.25028253	0.37753528	0.15197285	0.16860604
i	7.85614e-05	4.012061e-05	0.00012257753	0.00029473213	0.007233545	0.0067887674	0.094806194	0.39419612	0.33548227	0.042521305	0.118435815
n	0.00033492624	0.00023760338	0.00028111672	0.0005666885	0.0021915515	0.009806459	0.0013395121	0.065389074	0.35630244	0.4572116	0.10633896
G	0.0002699021	0.00013267157	0.0001863841	0.00026653006	0.006578288	0.0031990153	0.0760107	0.16724627	0.51068205	0.07682054	0.15860768
r	0.00018112407	0.00018060584	0.0012614484	0.0054397834	0.024726273	0.0013924417	0.03472403	0.1782736	0.3899333	0.26697215	0.096915275
è	0.00027387813	0.000111833266	0.0003269712	0.0003428149	0.002343091	0.00033154554	0.020057624	0.03704596	0.19529904	0.28305712	0.46081012
c	0.00015301794	7.461725e-05	0.00025164714	0.00048153158	0.0015304136	0.0010745673	0.0037294219	0.025748936	0.09349443	0.16653442	0.706927
i	0.00020408165	0.00019737506	0.00014992787	0.00019472018	0.00119404	0.002993336	0.0048080776	0.0034933488	0.18317577	0.46272492	0.34086436
a	0.00059812184	0.00032493137	0.00063005515	0.0003853974	0.0005900237	0.0012072994	0.0005098492	0.015245348	0.1342059	0.59333426	0.2529688
</S>	0.0041710134	0.00067682273	0.002032929	0.001014679	0.0013582575	0.00014862954	0.0025209265	0.05375907	0.29194647	0.37220216	0.27016896
