 	che	impara	una	cosa	che	studia	una	cosa	</S>
n	0.94472617	0.01957064	0.005714421	0.00534515	0.004868822	0.004671257	0.004683935	0.005405973	0.0050137835
a	0.7929283	0.07573933	0.02026559	0.018661087	0.018714946	0.01846486	0.018771775	0.017741488	0.018712603
m	0.30856878	0.5252135	0.039740764	0.02297838	0.020826224	0.020678796	0.020678772	0.020615418	0.02069939
à	0.18160373	0.4469229	0.067087546	0.05000474	0.055585004	0.049312413	0.058779903	0.034677412	0.056026347
t	0.13447309	0.5067331	0.15454386	0.040869262	0.036594886	0.0315004	0.037240546	0.022141721	0.035903096
i	0.06282744	0.76685596	0.07849652	0.015153709	0.019010091	0.012155991	0.021313893	0.005608905	0.018577574
è	0.09374183	0.12709703	0.57992226	0.09611055	0.02337417	0.02024947	0.01985537	0.019773979	0.019875364
n	0.0076566916	0.08776684	0.72659636	0.11488725	0.019842563	0.00891126	0.01694103	0.004148612	0.013249356
a	0.0074005555	0.10343295	0.68163335	0.13645877	0.020931872	0.012336864	0.016050573	0.007040313	0.014714763
p	0.0056233616	0.0046955785	0.32256106	0.52042747	0.06753073	0.023013787	0.018552797	0.018188585	0.019406583
r	0.00076285185	0.0024020972	0.1100064	0.66689336	0.07504969	0.03895082	0.039361447	0.028562907	0.038010463
à	0.0025433023	0.0023151112	0.2093214	0.5841735	0.1089253	0.027571054	0.02487529	0.015306914	0.024968091
m	0.0009314207	0.010105596	0.15498172	0.20220481	0.52415156	0.037671357	0.041892845	0.0054321988	0.022628404
a	0.0003122129	0.034241766	0.058029618	0.39992097	0.26861846	0.044110965	0.11862131	0.026385423	0.049759302
n	0.0016123598	0.0021334921	0.028861232	0.105886385	0.5415671	0.2282211	0.033413436	0.026392587	0.031912316
a	3.8979873e-05	0.00021695731	0.0019698888	0.17042267	0.6056276	0.15741336	0.02780714	0.015818682	0.020684624
s	0.00052764505	0.00031466794	0.0021306246	0.030545551	0.19894512	0.6543219	0.043617725	0.024658184	0.04493853
t	5.1040708e-05	0.00024932338	0.00049813796	0.02823877	0.2623046	0.6055001	0.054171324	0.029019246	0.019967403
u	3.768476e-05	0.0006338348	0.0014383812	0.028643804	0.22792651	0.42424423	0.090711124	0.04870264	0.17766184
d	0.00084314647	0.0007230532	0.0019879972	0.017059598	0.063130416	0.48651347	0.142446	0.11687531	0.17042106
i	7.163794e-05	0.0037904694	0.0013839245	0.003304166	0.022974398	0.5167629	0.2301681	0.08986902	0.13167535
è	0.0013757332	0.00062554405	0.001390192	0.043442488	0.096447214	0.2709968	0.35265535	0.14212684	0.09093992
t	0.00010134122	0.002522526	0.00034159684	0.0016244149	0.016000973	0.10752874	0.70092463	0.050973453	0.11998233
s	0.00047165225	0.0033241531	0.00045904884	0.00033416253	0.0028708412	0.14863653	0.6675327	0.15551586	0.020855
i	5.9596285e-05	0.0036320668	0.001127454	0.0056010312	0.04276256	0.06887798	0.7310147	0.07564597	0.0712786
è	0.0004433718	0.005486316	0.0020719175	0.005176448	0.01179752	0.041619435	0.41765964	0.32728502	0.18846029
n	0.00024019282	0.007871826	0.00040671125	0.00045059033	0.0019827043	0.033540796	0.41665527	0.37554562	0.16330628
a	0.00012316037	0.0008552368	0.00016600025	5.424902e-05	0.000316402	0.018338377	0.44192925	0.4796906	0.058526676
p	0.0005066571	0.0004314225	0.00017168076	0.00034938724	0.0005734747	0.005289711	0.020257728	0.8389866	0.13343336
r	0.000115393916	0.0021477193	0.00045495448	0.00015481771	0.0003359814	0.026470419	0.039839372	0.69798857	0.23249279
à	0.00011594811	0.0011954596	0.00022459534	0.00031374718	0.00051608303	0.01749578	0.021685716	0.7413627	0.21708992
m	2.3348526e-05	0.00022559674	0.00013773366	0.00011052171	0.00031295643	0.0018665744	0.007133324	0.80907315	0.18111686
a	0.0003124288	0.0009907958	0.0012233645	0.0008699004	0.002179594	0.02280971	0.047653437	0.7316286	0.1923321
</S>	0.0001314756	0.0021032235	0.00067550485	0.00092344393	0.00064173323	0.002444167	0.0024596371	0.6721659	0.31845492
