 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.9557297	0.0079138335	0.0035060653	0.0047187526	0.0036800376	0.0035109438	0.0073159663	0.0032620432	0.0032612034	0.003658784	0.0034427159
d	0.7159849	0.054846253	0.029781623	0.022395216	0.024246069	0.025721187	0.025534123	0.026080513	0.022813324	0.025935117	0.02666168
e	0.6385547	0.16699623	0.044302672	0.0055735284	0.007528283	0.025444081	0.006432251	0.033218347	0.009741142	0.029104054	0.033104748
r	0.1939703	0.5137042	0.06681369	0.029775316	0.027878411	0.028117456	0.028037187	0.028129518	0.027366918	0.028042207	0.028164804
f	0.15405191	0.6213139	0.113834105	0.0021812436	0.0022376357	0.017374087	0.0020774892	0.028718771	0.006222965	0.023804491	0.028183404
ì	0.1378767	0.6777931	0.06227706	0.0064179595	0.0058500418	0.012139042	0.004804852	0.032853533	0.007665024	0.015497776	0.036824893
m	0.016535496	0.8373733	0.11390275	0.0027848722	0.0019715342	0.002957812	0.002570228	0.0076683084	0.0017785919	0.0043568937	0.008100189
u	0.026573692	0.8314964	0.08808405	0.0016299202	0.0009340401	0.0053009405	0.00055893965	0.014382569	0.0073268707	0.010146754	0.013565853
e	0.017353293	0.052802578	0.6911528	0.061659783	0.025999933	0.026311165	0.02522961	0.025855789	0.022374501	0.025393153	0.025867416
n	0.00083466386	0.0070756627	0.5655806	0.272464	0.029416414	0.025474992	0.019941594	0.02142243	0.015379038	0.020894852	0.02151565
è	0.0016718579	0.0070955367	0.8680118	0.035820268	0.0024362698	0.012184829	0.0017320305	0.02092038	0.0107595725	0.020874	0.018493474
e	0.017147107	0.09129233	0.58586854	0.16017687	0.015045845	0.018488677	0.012772151	0.033121396	0.0044270577	0.02751314	0.034146816
r	0.00067779166	0.003843782	0.09121853	0.431506	0.2019946	0.13635334	0.026133265	0.040460806	0.011045006	0.028529843	0.028237106
t	0.00400275	0.009079211	0.4851531	0.07198389	0.017697902	0.08067564	0.0057364968	0.12555571	0.012881267	0.11137238	0.075861625
o	0.001980626	0.04275641	0.21561824	0.22727163	0.031196201	0.089351766	0.004694038	0.14536925	0.017363904	0.07723419	0.14716378
m	0.0003836089	0.001034511	0.0018170282	0.085492514	0.40573534	0.3480838	0.03334367	0.058266226	0.015532468	0.015347649	0.034963105
è	0.0014131301	0.014812252	0.022352127	0.036002174	0.08415857	0.07244828	0.005342219	0.4595528	0.038104177	0.1323343	0.13347997
n	0.0021776736	0.009924116	0.052700296	0.040851466	0.19414231	0.35502356	0.046314243	0.22133432	0.016440924	0.017766137	0.043324895
a	0.00029878595	0.008600714	0.01179744	0.029239664	0.08726893	0.39695853	0.0073590535	0.3928583	0.01929474	0.016139025	0.030184723
a	0.00061943464	0.00031465123	0.0005972731	0.020588946	0.13822123	0.203452	0.3415455	0.17319661	0.108151644	0.006119703	0.0071930415
n	0.00056820334	0.0011235363	0.0010149374	0.0023267006	0.040176045	0.11629168	0.08868431	0.34613642	0.24345398	0.07787703	0.082347065
k	0.0011160854	0.0008453354	0.00021833561	0.0013573888	0.01793951	0.03522567	0.092128664	0.6019541	0.083667316	0.14819193	0.017355643
ò	0.00033662657	0.00042409636	0.0017808283	0.0022631895	0.004808663	0.043874077	0.08893611	0.39220956	0.09385487	0.23652336	0.13498862
r	0.003178575	0.0067941765	0.002537334	0.015105312	0.0254917	0.037877873	0.28939226	0.20743598	0.18750557	0.16413572	0.06054535
a	7.7738805e-05	0.001275393	0.0027870683	0.0015593712	0.015484141	0.025827885	0.010041108	0.3850732	0.39109552	0.14836803	0.018410534
e	0.0006600773	0.000494274	0.00040726946	0.01274692	0.015630549	0.023733316	0.44845983	0.089494005	0.11092971	0.26868856	0.028755477
t	0.00124686	0.0018204739	0.0019767466	0.0009410051	0.0051392727	0.016918983	0.05205818	0.21074249	0.19339837	0.31173196	0.20402566
t	0.003213075	0.003909352	0.00021729933	0.0012705777	0.0031100137	0.0018255482	0.09268645	0.15394157	0.033056844	0.5978027	0.10896657
ù	0.0012202287	0.0005134857	0.0007978962	4.8816713e-05	0.00010735167	0.0006524955	0.005950639	0.023884844	0.058274668	0.7865567	0.12199281
</S>	0.0005221609	0.0047677807	0.001645577	0.0011419437	0.0010831412	0.0021931548	0.013032263	0.014294574	0.035905108	0.81887966	0.10653465
