 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.9225495	0.04243676	0.0064336527	0.0047796234	0.00482115	0.0047818758	0.004514108	0.0046177604	0.0050655827
t	0.7543627	0.09307949	0.025941031	0.020686388	0.020882884	0.020813644	0.020805031	0.021115392	0.022313505
t	0.7218452	0.06537861	0.03865996	0.028286641	0.029453022	0.029190496	0.029133722	0.028827865	0.029224437
è	0.49049333	0.014171727	0.09401872	0.030800093	0.10360134	0.07038577	0.06706545	0.051201623	0.07826208
d	0.33445677	0.23841938	0.16702977	0.012491787	0.13419087	0.030563354	0.027549699	0.018627811	0.036670614
e	0.3370911	0.0769388	0.272127	0.019397017	0.106968634	0.051135052	0.047202382	0.031319335	0.057820637
c	0.068142675	0.60539246	0.24459031	0.019989882	0.012556302	0.012348754	0.012285596	0.012262475	0.012431569
i	0.01206161	0.056155626	0.5178627	0.06019933	0.079199284	0.07075534	0.06938548	0.062271405	0.07210933
d	0.01498269	0.29303974	0.56932074	0.057036143	0.013731305	0.013072955	0.0128364125	0.012836177	0.013143826
è	0.00044929824	0.013498443	0.76073235	0.07815107	0.035882194	0.029454803	0.028071247	0.024464898	0.029295731
t	0.0037973928	0.029477667	0.829754	0.064813234	0.034387637	0.009526508	0.00802987	0.009528466	0.010685267
s	0.0008205216	0.009032537	0.76257807	0.08624946	0.07029344	0.020362742	0.017123746	0.0117562385	0.021783248
a	0.0038442952	0.022065112	0.7565501	0.029319694	0.12529346	0.01658283	0.015015917	0.011868301	0.019460348
m	0.0021287522	0.004824355	0.06907771	0.71507686	0.025092438	0.03697778	0.03405399	0.044729464	0.0680387
o	0.00011452782	0.00042640584	0.06375746	0.54253495	0.06616393	0.088250935	0.08246437	0.06568102	0.09060636
k	0.0040143863	0.008372818	0.05539386	0.7437035	0.088472776	0.036970343	0.01972628	0.01965012	0.02369594
a	2.4963838e-05	0.00048207364	0.009220625	0.1827073	0.4577789	0.15699995	0.06964184	0.05348407	0.06966027
s	0.00067670154	0.002872398	0.010705827	0.47581226	0.279096	0.15531887	0.02283634	0.021260587	0.03142099
ì	0.00020784234	0.0011522634	0.0047443807	0.059618123	0.2654727	0.5164387	0.060798693	0.05083786	0.040729452
m	0.00026457704	0.0010369048	0.009367279	0.052678272	0.8113422	0.092598535	0.009036496	0.0087187495	0.014956896
m	8.358201e-05	0.0033423146	0.00035388267	0.015346359	0.83290553	0.06788973	0.018142764	0.05198088	0.009954884
e	0.00046233955	0.009663456	0.04834049	0.26189485	0.3470288	0.05765212	0.083482556	0.09068544	0.10079
r	0.00095217774	0.0019657817	0.005438	0.0729564	0.06346652	0.65561664	0.07069407	0.051162258	0.07774818
i	1.9830542e-05	3.588687e-05	0.0035863402	0.018907566	0.5040491	0.36087775	0.057369426	0.023793949	0.031360183
p	0.0005136017	0.0006848692	0.0018436285	0.026015963	0.022917418	0.4671209	0.35081464	0.07008107	0.06000797
à	2.3666384e-05	0.00013221151	0.00034434485	0.0005919068	0.05568053	0.6420173	0.11089149	0.08620678	0.10411185
m	0.00019317331	0.0008206269	0.003380236	0.023310622	0.2814534	0.34778264	0.2544338	0.046968963	0.041656505
e	0.000310988	0.003251931	0.00053022464	0.000506155	0.24001251	0.2251696	0.15185054	0.34549758	0.03287046
s	0.00038349823	0.0012910995	0.00090927427	0.0074630096	0.0035444596	0.15581724	0.62384456	0.15070006	0.05604678
t	3.9158604e-05	0.00015684392	0.0001892156	0.00034573418	0.02212567	0.2900616	0.38993225	0.2331455	0.064003974
i	1.3052293e-05	0.00015412449	0.0007561483	0.0007223683	0.025439814	0.09056579	0.44238588	0.2685777	0.1713851
s	0.00018475919	0.00030416122	0.0018351957	0.0020639673	0.008673792	0.040124405	0.5171072	0.3252893	0.10441724
p	6.9098096e-05	0.00035957358	0.00047208768	0.00018329849	0.011008422	0.12657247	0.40657926	0.32783446	0.1269214
i	2.445863e-05	5.454261e-05	0.00035728578	0.00048345674	0.005921044	0.16585201	0.56324935	0.13462251	0.1294354
à	0.00034420943	0.0006892387	0.00027288194	0.0005284642	0.0011392271	0.022464639	0.28251562	0.5942431	0.097802565
g	3.1901196e-05	0.0010000395	0.00015842944	8.672743e-05	0.009256707	0.009183804	0.20138423	0.52572215	0.25317603
g	0.00075261365	0.0009179533	0.0008426132	0.00027086638	0.010255933	0.010693831	0.22448355	0.46061975	0.29116282
i	4.4683064e-05	0.0005070242	5.5636978e-05	0.00011702102	0.0062520527	0.048918437	0.2002658	0.6885081	0.05533128
a	0.00018328537	0.00043835968	0.0019790262	0.0009070342	0.012503001	0.0154354945	0.07958533	0.6305948	0.25837365
</S>	0.00012332853	0.0007700727	0.0002482409	8.613456e-05	0.0056441934	0.008439876	0.22322229	0.55800086	0.20346497
