 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.7612468	0.17949708	0.0071162353	0.006008302	0.0050388663	0.0049055167	0.00748123	0.004743261	0.004737843	0.004759154	0.004727683	0.0047837077	0.0049542333
n	0.45370117	0.37025082	0.033198345	0.016142225	0.014751531	0.013984808	0.012949671	0.013926663	0.014135522	0.014172335	0.014144736	0.014148702	0.014493486
ì	0.02815507	0.21094395	0.20222789	0.020290373	0.07131	0.0590505	0.006384966	0.056350913	0.06862422	0.070977904	0.0694424	0.06751681	0.068725005
c	0.03539915	0.1614703	0.4917439	0.05641709	0.04448749	0.009970925	0.0038119925	0.009963979	0.033118833	0.05302184	0.036744013	0.03341635	0.030434199
h	0.012362267	0.040429886	0.1597897	0.010384926	0.08909303	0.025108727	0.0016383252	0.02297116	0.091206335	0.27526495	0.11095149	0.081116915	0.079682246
e	0.03685234	0.16342074	0.49075657	0.06464621	0.04346578	0.015239143	0.004468905	0.015147313	0.031954315	0.038637914	0.033437476	0.03124506	0.030728266
n	0.034338824	0.1140154	0.3813327	0.29005572	0.090273045	0.016554013	0.009718168	0.01077269	0.01058462	0.010610303	0.010579809	0.010569872	0.010594899
d	0.001346807	0.011752043	0.40231496	0.13471358	0.16931476	0.043489262	0.003505451	0.03276897	0.03972809	0.041443385	0.040421806	0.03934998	0.039850894
i	0.0004349452	0.0042705094	0.36583924	0.099890076	0.16976902	0.016405592	0.0016407366	0.013381268	0.051061347	0.109315865	0.060248155	0.052425068	0.055318225
s	0.0021848897	0.013696779	0.09500964	0.31055325	0.39674857	0.06524933	0.012441083	0.01759122	0.016770786	0.016910225	0.01660583	0.01663749	0.01960101
ò	0.00016964997	0.0004347158	0.057618354	0.10689259	0.6126534	0.041270055	0.00030694267	0.009905968	0.02238964	0.04975529	0.036870893	0.03007989	0.031652592
n	0.0010565371	0.00480465	0.07732812	0.18723159	0.5574209	0.06912414	0.0029541606	0.0057788272	0.012169292	0.029254777	0.013844799	0.02774409	0.011288105
t	0.00013114823	0.00027439665	0.022674253	0.06338024	0.72349143	0.091541715	0.00031351505	0.0069581997	0.014320976	0.0332025	0.016913107	0.01411602	0.012682559
a	0.00026934303	0.0008507419	0.027150527	0.12384881	0.57139957	0.043005213	0.003810987	0.010260713	0.0277798	0.102650166	0.033144165	0.03120077	0.024629224
o	5.943619e-05	0.00037089354	0.0035034833	0.05640069	0.21484789	0.515862	0.029411549	0.07476345	0.019855356	0.0185059	0.018588772	0.018904647	0.028925942
a	3.91711e-05	0.0004740965	0.0029399348	0.02438248	0.123806484	0.48504654	0.06930454	0.17642567	0.021669328	0.018233249	0.01970429	0.021871706	0.036102556
t	5.1797056e-06	0.00014198615	0.0015699026	0.005643439	0.03355713	0.3948004	0.104347914	0.3376175	0.022812622	0.018052818	0.016780071	0.02523449	0.039436582
r	4.994739e-05	0.0010350342	0.00037685016	0.009237163	0.021618383	0.5107275	0.04978922	0.13009708	0.019658467	0.10824476	0.065936424	0.019075245	0.064153925
e	2.0729906e-06	2.7815773e-05	0.0010549857	0.0048754513	0.09130987	0.30282357	0.007899758	0.26122326	0.025067652	0.08062254	0.053009216	0.06180277	0.110281065
f	1.7352824e-05	0.00021972267	0.0015689213	0.003158054	0.013344135	0.08094433	0.27140027	0.4862262	0.04968137	0.023250522	0.016094292	0.018954845	0.0351399
f	0.00010063165	0.0005226911	0.00039223992	0.0014197862	0.0047521773	0.015852027	0.09427518	0.06736005	0.045877237	0.4704297	0.1579828	0.0357296	0.10530579
ò	2.6765301e-05	3.794522e-05	6.8718036e-05	0.00042136252	0.004089015	0.033114266	0.044255994	0.03538575	0.044977527	0.4518539	0.12402761	0.09896433	0.16277674
m	8.298767e-05	0.00035647038	0.0005811048	0.0050722696	0.012085597	0.03675913	0.20513895	0.12700243	0.26450428	0.29006472	0.012926442	0.021395976	0.024029644
m	0.00059507653	0.002467687	0.0011806164	0.0045133047	0.0025137255	0.0104017975	0.32745057	0.15367785	0.017430466	0.2209897	0.07431241	0.14301227	0.041454498
u	0.00042585877	0.0028766268	0.0020310474	0.008378308	0.036222003	0.28841442	0.008156725	0.15205613	0.021416333	0.116079725	0.09696658	0.14954199	0.11743429
o	9.5818985e-05	0.00039751935	0.0026066802	0.002451282	0.0038117375	0.026959257	0.0967445	0.37878844	0.25712928	0.085757166	0.046090625	0.031929065	0.06723868
n	8.95928e-06	9.040678e-05	0.0016919366	0.0012381896	0.004282999	0.016775277	0.05252492	0.1361847	0.34327736	0.18792124	0.14601144	0.05375093	0.056241598
ì	2.6785021e-05	9.886346e-05	0.00018587279	0.0002115956	0.00038557986	0.002062641	0.008829293	0.019634293	0.109787144	0.38795322	0.23306236	0.07185967	0.16590275
c	6.430327e-05	0.00020543556	0.00017159234	0.000114354974	0.00073161325	0.00354436	0.03798073	0.012676308	0.25714713	0.6042987	0.052070953	0.0139221875	0.017072309
h	8.392929e-05	0.00021440026	0.00037423553	0.000883275	0.00020487561	0.0012434479	0.0047993804	0.021440191	0.016792772	0.68551093	0.10626412	0.13317923	0.02900931
a	3.2041312e-06	3.206496e-05	0.00018882782	0.0001443517	0.00047018516	0.0022886298	0.009691429	0.033376995	0.4183205	0.45353505	0.059041485	0.01497867	0.007928657
