 	il	morto	vuole	pianto	</S>
o	0.661190747	0.1902636755	0.0476608013069	0.0513933994023	0.0494913522467
p	0.502096105	0.331833182167	0.0525142836469	0.0531304719912	0.0604258794568
e	0.414201669667	0.404172618722	0.0562873114303	0.058143608852	0.0671947470357
s	0.334433003222	0.461036524907	0.0615133717381	0.0605506503876	0.0824664350812
a	0.243265131074	0.523710270969	0.072893268046	0.0637688334539	0.0963624650253
m	0.186725697425	0.525097235256	0.099222538282	0.0753623016073	0.113592253793
m	0.186335271542	0.451556615352	0.142924499627	0.0724129122491	0.146770775731
è	0.200011676714	0.385177103784	0.178619356942	0.0493917770257	0.186800087529
n	0.182807388438	0.385872909928	0.198173458714	0.0414861805579	0.191659957462
o	0.157305707879	0.317740349643	0.297749844905	0.0752056956393	0.151998315027
t	0.0951833999597	0.207321691081	0.396254116568	0.0918893829464	0.209351359682
è	0.0605247060532	0.13682652756	0.456965371123	0.0983527843821	0.247330614201
l	0.0433791118177	0.09690101612	0.512031594108	0.108132067794	0.23955622184
i	0.0323269530259	0.07083530774	0.409188554169	0.217980396131	0.269668808547
g	0.0293309579486	0.0581616309467	0.308106683523	0.28206710871	0.322333622782
l	0.0410354270362	0.0644843847822	0.300700154908	0.228721982237	0.365058079127
a	0.0422563957787	0.0568147249274	0.211879848503	0.297958035412	0.391091125242
m	0.0228859371636	0.0406223240478	0.120798097414	0.362422973137	0.453270751747
m	0.0232417881052	0.0422940632713	0.0965005621713	0.345845014379	0.492118579249
è	0.0268911456817	0.0579840044838	0.0999316472584	0.314011168793	0.50118204775
n	0.0223745119839	0.0600122504486	0.110750582834	0.301655535598	0.50520716125
o	0.019749904738	0.0409273510502	0.080126193378	0.327992311199	0.531204216417
</S>	0.018897214749	0.0316131730601	0.054355025539	0.3445971176	0.550537383208
