 	avete	cucinato	le	verdure	</S>
e	0.712486393	0.09061139441	0.0527864705468	0.0492719270607	0.0948439126528
m	0.585597712733	0.178708101003	0.11018032879	0.0491209526811	0.0763929626881
a	0.439671439311	0.284899001001	0.14845547431	0.0474894189111	0.0794846792149
r	0.313205634437	0.371158823	0.143883383083	0.0439617675315	0.127790399856
è	0.191103864146	0.466255094	0.156923865628	0.0372190262968	0.148498101554
s	0.159579549382	0.515323154333	0.168866592476	0.0379479492943	0.118282676577
s	0.128330832394	0.492391843644	0.205017269559	0.0427158439281	0.131544124798
a	0.0786093104647	0.337501406281	0.33779644012	0.0469288938427	0.19916388131
t	0.0576628035749	0.16977981136	0.474032093373	0.0781109941142	0.220414281671
o	0.0487805630276	0.09770462132	0.503396009791	0.130019935365	0.220098922717
t	0.0330772498652	0.0552691959267	0.509738898864	0.216046053082	0.185868700512
a	0.0261917423937	0.0386600246022	0.468914545488	0.295115902494	0.171117835771
l	0.0218180500859	0.0315694690741	0.399993461763	0.331845911765	0.21477312539
à	0.0179752936873	0.043978946968	0.324959534254	0.380907392455	0.232178839997
c	0.0205951618438	0.049775273166	0.261112922751	0.426168536685	0.242348117266
h	0.0283297290946	0.046672963002	0.317803391584	0.389819104362	0.217374797222
a	0.0331051897962	0.0437852468473	0.307037208528	0.340309622921	0.275762649274
n	0.0264412717927	0.0266943213931	0.210894522843	0.40244377164	0.333526056158
a	0.0203690502936	0.0222640520417	0.178027059881	0.381566679547	0.397773171786
</S>	0.0196806460948	0.0235543358209	0.163044108341	0.299075800274	0.494645163893
