 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
o	0.6400001666	0.18147322504	0.033476697599	0.0280574161951	0.0284422386354	0.0281480995458	0.0293916743041	0.0310104774876
m	0.5211484966	0.248123637147	0.062682741591	0.0323909716493	0.031558204543	0.0306837198852	0.0324356741705	0.0409765511401
a	0.3958413222	0.339211569316	0.0774603521903	0.0359639616256	0.0341208420193	0.0334885382772	0.0366830875991	0.0472303241589
r	0.270526562733	0.440420554039	0.0910807941901	0.0382920688557	0.0352286236754	0.0332199114386	0.0371304021511	0.0541010670925
ì	0.181503243578	0.478502776946	0.140053337597	0.0406461227452	0.0359990106521	0.0314758672665	0.0335541097808	0.0582655280936
o	0.111415879393	0.454323609382	0.233230279199	0.0491368593351	0.0353514432643	0.0322243704976	0.0330950411046	0.0512225366915
e	0.076210303151	0.301760650661	0.382233803066	0.0798414029117	0.0354352080481	0.0354414757185	0.0377165175281	0.0513606557492
t	0.0623571672237	0.15632955582	0.471349775689	0.120930230304	0.041489543276	0.0363560113944	0.0385494055024	0.0726382994917
è	0.0559115586946	0.107708552407	0.489793534563	0.148988606368	0.0429960168787	0.0332562870565	0.0324721140206	0.0888732516623
l	0.0497300635582	0.0939525753357	0.494978283521	0.165822597723	0.0494952492596	0.0311572443877	0.0306746285824	0.084189309994
i	0.0439859327767	0.0695736747252	0.384667807374	0.290067071241	0.0704735530865	0.0309739092864	0.0296477511962	0.0806102811419
f	0.0435734385462	0.0511910306884	0.255886109991	0.380170996414	0.127569865029	0.0369780901555	0.0301534921167	0.074476945251
a	0.0407672566254	0.0422340281628	0.177585437597	0.384888287471	0.181882610343	0.0406500458385	0.0308327678876	0.101159581809
m	0.0342649394651	0.0334509126276	0.100918978599	0.352871772157	0.257756852114	0.0655110620795	0.0362808483159	0.118944634366
è	0.0297201348584	0.0300658416159	0.0832050337997	0.291471143319	0.317781048038	0.0907083547598	0.0362525874253	0.120795829855
n	0.0297615429048	0.0350060746506	0.0793381934666	0.30517793404	0.312585674679	0.0752273153399	0.0291670191951	0.133736237445
o	0.0301885656963	0.0336744514022	0.0603444078889	0.258458061613	0.310955601826	0.116387324267	0.046313536005	0.143678003575
a	0.0231344548034	0.0236888119487	0.036728696043	0.154854743691	0.301382151189	0.207841807422	0.082957080935	0.169412226858
p	0.0193385533831	0.0171477999976	0.0261182913743	0.0877135174503	0.327438524043	0.247263228007	0.0892996613783	0.185680409219
p	0.0474365894544	0.0167159359992	0.0267740382048	0.0655838216834	0.304501306414	0.225711663536	0.0757311111528	0.23754550514
è	0.0528509394048	0.0152406575157	0.0257887901349	0.0785499913611	0.238885146071	0.220952353845	0.0832721194776	0.28446002418
n	0.0250537845323	0.013907083687	0.023538964745	0.0852839062537	0.25117459789	0.238716309715	0.0783965024259	0.28392890446
a	0.0166957043641	0.0134097157221	0.018966260505	0.0609125296079	0.196788016023	0.237585510538	0.152332471209	0.303309834087
o	0.0127515458414	0.0103725963847	0.0126967252783	0.0343723504593	0.093340926441	0.224195003673	0.301125222403	0.311145632962
m	0.0174922733445	0.0080545394649	0.0161899704694	0.0258123704398	0.099428321167	0.231660617118	0.279563265468	0.321798657654
a	0.018419049965	0.00686604860123	0.0170572387602	0.0227362935066	0.093661663229	0.202158014193	0.264516749823	0.374584936951
r	0.0121794730732	0.00678898157734	0.0117931972045	0.0178769002802	0.0620526816297	0.136200244818	0.356538031274	0.396570446984
è	0.0100653877324	0.00716735386311	0.0109331471615	0.0243411296981	0.0582614162366	0.106060966073	0.399847651091	0.383322933661
i	0.008717793651	0.0075901214197	0.0107877267302	0.0263112589767	0.0433210379055	0.0808764321843	0.41910846303	0.403287168554
</S>	0.0085091339958	0.00769862883785	0.0109278238957	0.0199373888544	0.0377564111928	0.0708330349321	0.417581361515	0.426756212277
