 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
t	0.661805732	0.0717389270725	0.0272884069323	0.0268999117131	0.0254081982052	0.0252928603386	0.0251317000427	0.0256977556603	0.0264878995212	0.0262373848745	0.0300392210323	0.0279720673412
ù	0.6340061044	0.109596247564	0.0268887215377	0.026530625731	0.024333936965	0.0240092055778	0.0237888784163	0.0245321522872	0.0254198515039	0.025101505638	0.0289085633764	0.0268842218073
s	0.5845857892	0.176693483408	0.0271285434124	0.0247361630646	0.022757331421	0.0227459235864	0.0218867414497	0.0225449996566	0.0230548007819	0.0222679883148	0.0253727185179	0.0262254561818
o	0.5507368744	0.207394508203	0.0276102770591	0.0247466879816	0.0225449091251	0.0229860852005	0.0218333962234	0.0224833813665	0.0230404340523	0.0221757161465	0.0263677034691	0.0280800372995
t	0.452652175467	0.246379394134	0.0371379616673	0.0288828418009	0.0272215322409	0.027301160674	0.0256026114633	0.0250370158999	0.0251538735655	0.024914514592	0.0327204453895	0.0469965032287
r	0.374579759822	0.283407435645	0.0474712373914	0.0316624839963	0.0304957677101	0.0312622424021	0.0280954243997	0.0271509023087	0.02699100251	0.0266889402153	0.0363152743786	0.0558795208013
a	0.350926188341	0.308003623215	0.0550812114528	0.0330144467691	0.0291127783284	0.0317086988083	0.0274570715976	0.0272582262226	0.0275098155777	0.0270701110919	0.0356430492137	0.0472147269945
v	0.22530378818	0.355479919472	0.0779617348043	0.0523260235052	0.0349120765583	0.0358472660651	0.0321178780293	0.0321517924966	0.0314664514906	0.0304260621329	0.0410581257894	0.0509487724271
ù	0.14171097086	0.412747699157	0.116296315635	0.0546504539757	0.0394989719542	0.0344739636273	0.031405437128	0.0311577118303	0.0299588693562	0.0280296443038	0.0369156860578	0.0431541963824
d	0.100203850887	0.430039912386	0.185501643878	0.0492016816239	0.0391659583509	0.0296201039681	0.0287330570663	0.0252755354787	0.0242863137189	0.0224355514727	0.0284428593779	0.0370934783437
i	0.069408521409	0.319829300129	0.311902718293	0.068914773208	0.0363158310349	0.0294319746108	0.0296021943505	0.0241887107282	0.023083528257	0.0217342834561	0.0272387355727	0.0383494080928
ì	0.0555123740903	0.191825923843	0.463201478764	0.0778580646893	0.0365527028125	0.0297966408275	0.025847544608	0.0223785697535	0.021327355049	0.0196899366531	0.0233060360039	0.0327034077816
r	0.0445094674974	0.146233313414	0.511588082255	0.0894429397831	0.0430416385536	0.0299056617921	0.0246125178448	0.0208461363176	0.0195542640487	0.0172777856798	0.0216919697117	0.0312962959887
t	0.0700438899991	0.151605322538	0.429512348485	0.102508661061	0.0561514478739	0.0338160377489	0.0356456147067	0.0238452561184	0.0222454748822	0.0187083519823	0.0250343606107	0.0308832978938
e	0.0843899916797	0.128345219779	0.351455793895	0.167008415954	0.0597499597677	0.036446218509	0.0409879672	0.0267018671805	0.0247528475342	0.0212676248933	0.0267404762288	0.0321536784579
g	0.0573855886999	0.083419114393	0.291859714632	0.283478050985	0.0671820970443	0.038922701071	0.0389259298949	0.0272043009129	0.0245071695859	0.0225809264492	0.0266653067686	0.0378691332995
r	0.0392028542373	0.0606847320643	0.208940222011	0.390064567328	0.0851141127014	0.0410876492536	0.0381841948703	0.0268837412331	0.0235720912097	0.0220699436972	0.0264068472128	0.0377890513353
a	0.0385285918744	0.0533008094014	0.16274865007	0.425605045109	0.0997585015005	0.0495277679059	0.0363862404267	0.0261630014813	0.0223730362537	0.0209409653965	0.0256580798518	0.0390093064962
m	0.0348669250495	0.0441424250305	0.138162832543	0.39329058477	0.127073766033	0.065785270106	0.0417355391537	0.0297328507824	0.0272243713634	0.0269524567001	0.0289052102677	0.0421277829998
m	0.0427193627812	0.0498586047268	0.124879911368	0.321619724657	0.150007767078	0.071210195866	0.0477143873699	0.0368056220477	0.0347089090327	0.0329836785874	0.0385148000698	0.0489771331439
è	0.0461212027834	0.0517203119756	0.138186112056	0.273130996219	0.184944808093	0.0732669220553	0.0447418640726	0.0355294859684	0.0317918452357	0.0283243732472	0.0369741381356	0.05526797256
n	0.0321266524355	0.0385502117519	0.143494137712	0.281376719073	0.229972299631	0.0838919174651	0.0404972099335	0.0296905194139	0.0245309183468	0.0219885210368	0.0264982823994	0.0473825711803
o	0.0308341207438	0.035169065244	0.119377152397	0.261129596691	0.224245472144	0.122120155762	0.0652078512312	0.0329674087812	0.0233764858023	0.0207265364285	0.0232292874094	0.0416169158197
