 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.6300257548	0.04380706215	0.0266716729016	0.018966478383	0.0171805269281	0.0167375917803	0.0167940467027	0.0167316666608	0.0172041250824	0.0164682074515	0.016169173654	0.0171250377551	0.0170303108073	0.0173115682079	0.0169844465937	0.0170286130762	0.0182216500851	0.0197209276925	0.0188292124403	0.0209919179007
M	0.510082540333	0.11526306795	0.0352303399016	0.0207512835479	0.0190650748784	0.0176298290751	0.018549675287	0.0183411166488	0.01886239557	0.0171761831573	0.0174434772236	0.0182346518038	0.0183692332971	0.0206053857515	0.0178069041841	0.01921858739	0.0196119629317	0.0248032304089	0.0215245934726	0.0314304721906
a	0.399616475978	0.190331847917	0.0387886136672	0.0229277391684	0.0205010267676	0.0189447161943	0.0197171172246	0.0194660387357	0.02012064879	0.0183256435649	0.0190840134724	0.019286823291	0.0192775472471	0.022700731497	0.0188112232511	0.0211681198083	0.0207938391984	0.0278264236079	0.0249594039712	0.0373519970186
r	0.376614771659	0.231305380639	0.0322039757224	0.0223270599491	0.0197622037094	0.0180076860393	0.0188066324699	0.0185904755342	0.0198697263909	0.0172771334195	0.0203102653671	0.0180916930088	0.0197337679265	0.0221308066979	0.0172920280328	0.0216169919989	0.0189860974978	0.0250114777463	0.0235469286587	0.0385148365784
ì	0.345962763353	0.301684685946	0.0332835285075	0.0207232226967	0.0184954453141	0.0159909874619	0.0169342985797	0.0166971617739	0.01885480142	0.0146554910406	0.0207459222174	0.0150258325134	0.0192578761297	0.0197656024772	0.0140030582155	0.0205487817394	0.0149642137467	0.0206708580549	0.0176662210611	0.0340691836049
a	0.261858742184	0.383475189115	0.0437505435358	0.0214837448232	0.0191139865202	0.0168597953135	0.0176378292417	0.017178163667	0.0193164472886	0.0146677480587	0.0217550973703	0.0150208972399	0.0188854605641	0.0182227749728	0.0140838959271	0.0195010572565	0.0154483074337	0.0195816845488	0.0166583219749	0.0255002985091
p	0.132246088488	0.425247564372	0.0792478262786	0.0337111922444	0.0237776803593	0.0206340636063	0.0210328518146	0.0205792702532	0.0222047789368	0.0159175557898	0.0233448640819	0.0175570907605	0.0209723418736	0.0208685651114	0.0151322950633	0.0209549158401	0.0170729554542	0.0213148853724	0.0189037718219	0.0292794374719
e	0.076762326416	0.359455573591	0.16440876256	0.0396288929055	0.0260474401622	0.0226029399222	0.0227288547683	0.0223665863868	0.0237579516483	0.0185444824861	0.0241592376235	0.0200859427148	0.0221796576704	0.0226659950602	0.0170173783427	0.0222085533785	0.0182965544853	0.0223905520986	0.0212592456271	0.0334329848442
r	0.058134306372	0.311151897997	0.219651791787	0.0375402884525	0.0273327822619	0.0224655898569	0.0232743160201	0.0229018759331	0.024453553405	0.0204614274636	0.0247707220784	0.0220652253445	0.0227777892571	0.0239256990231	0.0185252119712	0.0231976330264	0.0187336120616	0.0220386531865	0.021838929957	0.034758574874
ò	0.0582889288173	0.277508499399	0.254178921262	0.0537033901108	0.0274335963873	0.0204870641176	0.0211069402334	0.0209931451133	0.0229052058212	0.0189345761581	0.0253407560829	0.0224596659911	0.0236403086062	0.0240582521422	0.0166674678286	0.02434355288	0.0157129119949	0.0209355053574	0.0180162241083	0.0332849923791
