 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.60843201	0.1441158956	0.043204577376	0.01999285719	0.0177515452192	0.0185388530869	0.0177478264642	0.0178075680947	0.0172309292773	0.0178275867138	0.0188933920012	0.0163259410609	0.0220488841973	0.0200821594853
n	0.421050676733	0.2105122712	0.117042170835	0.02651048547	0.0216310402114	0.0200598699062	0.0184466126897	0.0200135272369	0.0199887042721	0.0207363398975	0.0218084428094	0.0165174965519	0.0323667830374	0.0333156052435
ì	0.199204410844	0.289762977333	0.245459746945	0.0343745221567	0.0233064811505	0.0195993997945	0.0177894742851	0.0201282102125	0.0211696934532	0.0210088409115	0.021347332375	0.0161016081821	0.0340585771931	0.0366887033891
c	0.110865482415	0.266791414311	0.363495734048	0.0357008492522	0.0230500061648	0.0188007769306	0.017078965019	0.0195982051341	0.0248732989742	0.0204044794007	0.0200687696713	0.0162014633447	0.0330658500689	0.0300046834812
h	0.143716012672	0.219517359104	0.361444125816	0.0388989882554	0.0278446918123	0.0200785850692	0.0177916054874	0.0212250240031	0.0271698754696	0.0215582312449	0.0209885295929	0.0172337362319	0.0343192373358	0.0282139172629
e	0.154915549157	0.181277921835	0.383156196005	0.0485010619231	0.0305423902228	0.0211333577452	0.0195707525662	0.0213847279759	0.0234804938459	0.0212277997651	0.0210118781581	0.0180508140124	0.0293742848162	0.0263727045415
t	0.101687211348	0.137372760945	0.457601390668	0.058418529841	0.0320899332703	0.0231396468882	0.022869249803	0.0215019336034	0.023184533836	0.0211143185659	0.0210377863704	0.018327741356	0.0299720906796	0.031682831687
o	0.0793672543447	0.111788382848	0.409880798223	0.127974553014	0.0400645049301	0.0244034712294	0.0256734218558	0.0221431931545	0.0242883119003	0.0215222075844	0.0214885502617	0.0185537885309	0.0317072434335	0.041144239568
r	0.0553409023949	0.085402708576	0.356578723408	0.195765374605	0.05261015391	0.0252301431898	0.0254938540331	0.0230505094499	0.0263133908981	0.0228713511928	0.0222610857291	0.0183018634771	0.034051765301	0.056728134133
ì	0.0475528295716	0.068759866952	0.313344173136	0.217920961135	0.0933676354367	0.0256432460566	0.0245028449537	0.0244078678869	0.0292577298681	0.0232121121116	0.0218188950886	0.017591228368	0.0350888606529	0.0575317773232
s	0.0418786534119	0.0612032609173	0.281713636579	0.236162426578	0.129805476146	0.0278042162989	0.0252687119092	0.0268048586113	0.029488077555	0.0206483272501	0.0190714122004	0.0194699301531	0.0354059273645	0.0452751364911
o	0.035315070088	0.0544392820391	0.23094495646	0.254387842793	0.183682196382	0.032958404073	0.0263940369217	0.0268070715233	0.0269922419238	0.0191418540989	0.0179482835935	0.0199925529264	0.0321300219858	0.0388662201804
n	0.0329700542076	0.0430987296664	0.14242985842	0.270641202664	0.269955249861	0.042765057291	0.0279419452406	0.0288530187338	0.026851361058	0.0192239605595	0.0184869041378	0.0174116165448	0.025313973462	0.0340570896113
t	0.0823532987131	0.0414297744755	0.09038513854	0.233837965421	0.284693046754	0.046991915197	0.0287258369269	0.0357792672617	0.0322359211432	0.0220166354318	0.0211324604235	0.0170130203346	0.0281801434661	0.0352255967393
a	0.0984999387727	0.0396545826918	0.0640664748733	0.195695354007	0.304819991985	0.0602430622323	0.029968469609	0.0369601597988	0.0347006788038	0.0241634630417	0.0233205809035	0.0171071952979	0.0314634287666	0.0393365881055
c	0.048042281837	0.0295066951219	0.0478837023178	0.164659502069	0.324412597328	0.109293528877	0.0431922688363	0.0428278460378	0.0413892416533	0.0270134675198	0.0258396399788	0.0170865273026	0.0365937084827	0.0422589235923
e	0.0296655260731	0.0246027705786	0.0361214778126	0.131578345623	0.300684671109	0.166545468692	0.0707758832788	0.0453915254993	0.043465526453	0.0273114303327	0.0257414915769	0.0172495534158	0.037671490835	0.0431947680384
r	0.0253057634976	0.0243217636122	0.0315350798842	0.115122469608	0.298432102703	0.180864449964	0.0748742099796	0.0556036015064	0.0445910744635	0.0249890708855	0.0237183638954	0.0175378601393	0.035109441428	0.0479946485572
ò	0.0234256092337	0.0237693157767	0.0307346566014	0.099587735536	0.277771189568	0.192294031388	0.0755958744799	0.0713363954688	0.0509651387412	0.0241602922963	0.0222225389704	0.0166085683599	0.0392440371345	0.0522845338044
o	0.0216546953111	0.0217931988502	0.0275038304638	0.0847595298453	0.231122333923	0.223742032796	0.116477965627	0.0784990079896	0.0516511373044	0.0232643989954	0.0229219355398	0.0151041976001	0.035534627254	0.0459710781185
c	0.0210949772592	0.0204279443641	0.0245565364379	0.0693902461218	0.171849077308	0.218798730932	0.152852558636	0.0915852849299	0.0569679963521	0.0311920837366	0.0298223767045	0.0181332513133	0.0453682691198	0.0479606354475
e	0.0214563274273	0.0213068722287	0.0248235242456	0.0607311601206	0.117568002703	0.205166757644	0.209747371305	0.09872433761	0.057764405424	0.0338238460369	0.0282891601656	0.0190374569707	0.047722657194	0.053838094367
r	0.0212191216043	0.0210858925629	0.0220809753442	0.0527434313935	0.0925248132343	0.185791972881	0.194492126235	0.15406928137	0.0819558535347	0.0344514366816	0.0245212208236	0.0185706674141	0.0377419941466	0.0587512016346
ò	0.0194082677606	0.0195060736123	0.0200161557734	0.0462143553065	0.0786788403914	0.150131264294	0.167577261812	0.21851571579	0.100686852978	0.0349322815152	0.023485594365	0.0172840609229	0.0347010002402	0.0688622935528
e	0.0191900351677	0.0187106804201	0.0199018493378	0.0424247743108	0.0635145521105	0.135189974898	0.208283289537	0.204600033797	0.101360623226	0.0440416288851	0.0290369921748	0.0155253029538	0.0307220901613	0.0674982069523
n	0.0191377294863	0.017892445192	0.0195682978486	0.0397266975533	0.0563634363368	0.121253160433	0.187867011712	0.189887850332	0.114667866709	0.0651235296617	0.0365413235603	0.0179756885163	0.0425655959787	0.0714294071995
ì	0.0184250103469	0.018332509358	0.0210724758869	0.0404643692541	0.0537767115856	0.105525607344	0.170798435104	0.224829065311	0.11522498797	0.0616820057272	0.0310314624621	0.0175569624584	0.0452428785643	0.0760375901709
c	0.0189945811629	0.0193124763413	0.023099976141	0.0416562562954	0.0517354218885	0.0964736849147	0.164545669368	0.209836537504	0.11497448099	0.0593697597491	0.031802434444	0.0229728745184	0.074710223773	0.0705156824559
h	0.0227271155158	0.019465788702	0.0218334598853	0.0374344144911	0.0449273494695	0.0784932907316	0.133786175056	0.195340932235	0.164838524397	0.071216112783	0.0357477911653	0.0281067946119	0.0849321514995	0.06115002014
e	0.0238444111794	0.0196670771423	0.0201746207921	0.0297728512517	0.0349683535432	0.0611743722039	0.106516754819	0.187995216745	0.185318954666	0.120280217594	0.0524775857978	0.034181193847	0.0523555284747	0.0712727917155
è	0.0192638329297	0.0179479564648	0.0187262175294	0.0285622905799	0.0315966971877	0.0629130385346	0.105526775406	0.151733338248	0.170933578022	0.142138131931	0.0657619541993	0.0429222866357	0.0537185927886	0.0882553420558
r	0.0147225147166	0.0141938788176	0.0141493691398	0.029090685442	0.0309041040359	0.0671470183782	0.0995495540687	0.144645029683	0.180450491941	0.12804647031	0.0650290276664	0.0410945069252	0.0784816993965	0.0924957113319
t	0.0203109593735	0.0144124208445	0.0136196049699	0.0259354373167	0.027763027172	0.0552829874927	0.0769058549096	0.153514384894	0.173592023314	0.127968790837	0.0739607181955	0.0561843656131	0.0852291716362	0.095320314408
o	0.024970800303	0.0175105119508	0.0172164502966	0.0236520268852	0.025171515702	0.0428434390309	0.0622628366565	0.135205312298	0.150708608971	0.152642315412	0.0938392934385	0.0901016689957	0.0670231117888	0.09685206684
n	0.0225524527838	0.0180142737903	0.0176560504409	0.0268881363765	0.0264246869853	0.041377552377	0.0581723897988	0.0931846650993	0.137239318857	0.207446027137	0.112242918679	0.0868039974652	0.0559586196296	0.0960388389227
t	0.0315268721916	0.0177213169461	0.016596080309	0.0263610638154	0.0261652461084	0.0381409304657	0.0519479674596	0.0987586123664	0.152942743619	0.203755934712	0.110717460893	0.0703596958804	0.0574617117165	0.0975442920836
a	0.0302356866729	0.015790920206	0.0150724803143	0.0196032698611	0.0204465539028	0.0269636084152	0.0369157698999	0.0930271005221	0.131880239073	0.190414904571	0.130605585364	0.103143520952	0.0662431760922	0.119657069228
n	0.0223363633118	0.0142987623073	0.0138658759968	0.0210093466296	0.0205067772783	0.0284716072651	0.0349844633666	0.0639357897074	0.0974499497577	0.212872847724	0.150908149788	0.117509596451	0.0738850838974	0.127965308143
a	0.0205364559762	0.0140114315198	0.0129508538949	0.0216834304451	0.0208593154074	0.029304594935	0.0346369063889	0.0478782959691	0.0711729591192	0.194760335108	0.175418310596	0.115379901417	0.106372330899	0.135034817181
s	0.0142023138405	0.0107768657373	0.00909137017563	0.0147698042306	0.0149560791025	0.0215750485983	0.0270765791763	0.0415198118564	0.0531219662397	0.175802248436	0.193541587532	0.120141324939	0.165543721833	0.137881181527
e	0.0101592719676	0.0079010905831	0.00606700671721	0.0110297874411	0.0114758378835	0.0177269569728	0.0227432395921	0.0399392082588	0.0463994874799	0.150770169145	0.174442207177	0.13836095858	0.207989131744	0.154995615776
g	0.0098385322104	0.00808622048503	0.00532922884907	0.0124843543394	0.0127102443545	0.0180581528509	0.019704906364	0.0340836714329	0.0350723990933	0.103488122115	0.157416922659	0.15725622106	0.235751571915	0.190719474059
r	0.0098290714203	0.00874438172101	0.00610403731302	0.0139860788328	0.0132375355248	0.0192820556903	0.0194057782013	0.0568754001843	0.0577480204311	0.0845172144383	0.128119130886	0.150713330969	0.250134077972	0.18130388362
à	0.00915853059653	0.0098408640568	0.00834212439367	0.0135529429287	0.0137209238549	0.0199302970728	0.0245817109818	0.0629428814328	0.064025786637	0.0737564186794	0.110369822029	0.143478894072	0.286564615457	0.159734194273
n	0.0129354510362	0.0139134036961	0.0119609318672	0.0187149695066	0.019884608205	0.0252951528696	0.0315303647086	0.0421536165823	0.045155472439	0.0635582763598	0.10206917661	0.122609786957	0.309391371286	0.180827427091
