 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
s	0.6064159707	0.050698038186	0.0393038250744	0.0274500444898	0.0227539677503	0.0198390994975	0.019962626527	0.0196111153903	0.0204554114995	0.0202514775357	0.0204305511662	0.0198459332742	0.0201853681482	0.020982933442	0.0243583039433	0.0235570105179	0.0238983094733
ì	0.574765599167	0.086608430762	0.0378152099577	0.028216053538	0.0230683604488	0.0197296851656	0.0198505709974	0.0192697034547	0.020050291288	0.020056654442	0.020119458435	0.0193472764056	0.0198932009094	0.020634773038	0.0237651271458	0.0236876754879	0.0231219448576
m	0.524991123989	0.143734073114	0.0427425170381	0.0294498934977	0.0230243885507	0.0211606085994	0.0212779238864	0.018835186896	0.0197824898275	0.0211665512333	0.0176786462269	0.0168872416084	0.0203518772357	0.0170340979948	0.0182748485691	0.0187249416865	0.0248836090313
b	0.42923468953	0.183308731473	0.0593336739784	0.0368881441878	0.0255162117627	0.0267028796997	0.0275503911024	0.0219326104662	0.0227852182366	0.0271939565277	0.0186792622357	0.0174253560355	0.0267468254864	0.0162031920313	0.0163106852896	0.0168223288602	0.0273658790094
e	0.316574911977	0.296585906033	0.0662995603818	0.0384905299155	0.0261966024802	0.0254511110488	0.0273831182626	0.0212907272405	0.0213922166776	0.0256348310962	0.0187137863835	0.0176649609382	0.025846720275	0.0164072586563	0.0162974144863	0.0172863314007	0.0224840638935
r	0.207939147926	0.395817080878	0.0879231788213	0.0345741462322	0.0271376190082	0.0237196698033	0.0254615105182	0.0206307911732	0.0208567869102	0.0225880695336	0.0187209678546	0.0179374811509	0.0209485748199	0.0173015377228	0.0177281300561	0.0193515745889	0.0213637559122
i	0.137387863622	0.398672311426	0.148929077007	0.0332200285354	0.0265912726405	0.0243569465304	0.0251058048316	0.0222953091314	0.0224244762952	0.0239838227893	0.0187835331123	0.0178138834171	0.0192804539339	0.0175900790123	0.0182907641739	0.0206497202836	0.0246246417323
d	0.090170714014	0.353179057942	0.229484341736	0.0472955319598	0.0318344459978	0.0235660954443	0.0237503541692	0.0213449041243	0.0215301381694	0.0225892359015	0.018221418802	0.0176204474464	0.0177522321976	0.0168515902588	0.0177677043206	0.0200022680411	0.0270395572307
e	0.0645009156913	0.291821594981	0.299767226112	0.0604354853415	0.0335574129375	0.0228585142496	0.0228420106574	0.0213281371726	0.0211759093816	0.0230512232478	0.0183298451986	0.0175684961466	0.0174184656863	0.0169218157934	0.0184240576119	0.0204436896144	0.0295552244522
c	0.0507093189904	0.236223634394	0.352224492637	0.0726362038688	0.0330601734961	0.0237293648516	0.0232206296331	0.0217734582653	0.0212976372742	0.0238559095226	0.0190813005001	0.0179159198143	0.018251222629	0.0172480645541	0.0179860501441	0.0213224431892	0.0294641144587
i	0.0417124829568	0.193352922865	0.366570416279	0.100025077156	0.0343550025344	0.0243400668766	0.0235844382525	0.0223484936153	0.0217798164593	0.0241711053458	0.0195656386344	0.0184753770933	0.0187055236175	0.0173750267211	0.0178363131266	0.0218868312189	0.0339153950569
d	0.0382422945323	0.156394122995	0.36116499376	0.136447160385	0.0376226594271	0.0251556708368	0.0237257506053	0.0227444265852	0.0220697557737	0.0245342256106	0.0198893468244	0.0188094834902	0.0191211521068	0.017454209923	0.0177676364974	0.0226185720914	0.0362384489773
è	0.0499544560108	0.141705974258	0.319631760053	0.187254160328	0.0501339511024	0.0261672957707	0.0240568846077	0.0209719309841	0.0206230085038	0.0228163542803	0.0195954602403	0.0186594507336	0.0190629334109	0.016012383402	0.0148811783755	0.0197762595281	0.0286964796522
s	0.0520564318836	0.149760327173	0.274615920951	0.226893028309	0.0592899998941	0.0273534420687	0.0251728749575	0.0195244987042	0.0194744101156	0.0221537181089	0.0184446907807	0.016785913755	0.0178539506186	0.014185581641	0.0138645485521	0.0157756891353	0.0267949819444
s	0.0416023458279	0.115258875324	0.294203613517	0.20828014137	0.0696563052122	0.0373450715757	0.0342097781861	0.0218257778456	0.0215878201563	0.0256354530314	0.0189827918363	0.0179678321827	0.0222957539175	0.0155247949878	0.0146737618997	0.015141941046	0.0258079962109
a	0.041815437556	0.0869586292347	0.284057563439	0.214291984057	0.0861038441183	0.039796390264	0.0354509337344	0.0238093105777	0.0232115775481	0.0269749316021	0.018950912274	0.0194630348661	0.0237522094014	0.0171274654217	0.0155795232984	0.016758466605	0.0258977547009
m	0.035183206592	0.0651470814905	0.219255195053	0.267039690752	0.106084190239	0.0439528280607	0.0364969980993	0.0247412758317	0.0263369978368	0.0247852552244	0.0199602462082	0.0234407817205	0.0219039592774	0.0170495165794	0.0153350453361	0.0178974068295	0.0353902497305
o	0.0293711838507	0.0467604095758	0.160997107724	0.267098060984	0.163086075413	0.0647067650469	0.0386429186964	0.0254067894006	0.0271658138888	0.0239828379394	0.0201045396998	0.0245483133321	0.021011491246	0.0168882102296	0.0158129364388	0.0181417756127	0.0362747603607
n	0.0264221429336	0.0407292381019	0.123839376975	0.240444212128	0.237386834738	0.0865263693756	0.0370708758455	0.0239135781099	0.0235990968354	0.0232065024441	0.0206457697062	0.0216193653105	0.018834497544	0.0158119515491	0.0151918844068	0.0167158013797	0.0280424437843
a	0.0227826071372	0.035115714804	0.101528986292	0.207143698376	0.269408435179	0.119883172325	0.0431407009118	0.0243005170684	0.0220979183643	0.0228515353846	0.0207417504993	0.0208898422552	0.0179235675161	0.0152327665815	0.0146403128414	0.0162530225008	0.0260653812852
p	0.0219854005551	0.0308182641865	0.089940637412	0.186999630259	0.25700125106	0.144744267775	0.0492804407473	0.0273080027865	0.0236993711507	0.0270336161871	0.0230877665321	0.0229616043114	0.0202314929679	0.0155776221692	0.0141407154036	0.016360923334	0.0288290221757
à	0.0214721797184	0.0307972109293	0.0871337228387	0.173758586153	0.23462016102	0.165527011258	0.0678534375224	0.0290044655555	0.0234638644796	0.0292313709107	0.0257510708815	0.0232708900201	0.0207783345233	0.0141230060195	0.0117546116644	0.0140613485816	0.0273988034417
m	0.0202610331328	0.0304002634451	0.0775338582656	0.143632974478	0.22589619474	0.201526672419	0.0802608649741	0.0288363683785	0.0233750613959	0.0298519151481	0.0253230489769	0.0229463274645	0.0248994375787	0.0130256040491	0.0111011330149	0.0125968453369	0.0285324886531
e	0.0198165565483	0.026767042511	0.0645167747745	0.116950454453	0.211043775047	0.24031867454	0.089615931058	0.0333448838995	0.0257637773023	0.0294828277135	0.0231195536641	0.0233948733762	0.0262062687391	0.0140062256764	0.0124031029983	0.0135250638331	0.0297242778347
s	0.0193412218334	0.0234536305389	0.0572890875882	0.100765703951	0.209636373682	0.265077159913	0.0994027192193	0.0372928295398	0.0266402029478	0.0250744650125	0.0212563127355	0.0238851686124	0.0199529494102	0.0147361276783	0.0134416997386	0.0141283557445	0.0286259884708
t	0.0192472605111	0.0199851839272	0.0581143021261	0.095127663317	0.180580404694	0.290893936638	0.0953003911398	0.0383151132466	0.0289220133026	0.0256114528918	0.0219138707047	0.0278233478607	0.0214816660064	0.0156061811385	0.0140527937078	0.0144422355019	0.0325821790782
i	0.0238649741904	0.0229442761854	0.0593943356687	0.0850916010923	0.138715500765	0.281052879213	0.11116786962	0.0492917976155	0.0357341425535	0.0278366163249	0.0229580860817	0.0315437981499	0.0230725685359	0.0177152052001	0.015245241416	0.0183635204604	0.0360075903904
