 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
k	0.567538606	0.1464782232	0.044518780453	0.0346532772575	0.0391452359197	0.0393533528956	0.0406578929854	0.0454662134929	0.0421884774637
a	0.540314462	0.164062888513	0.0472762882597	0.0339494222423	0.0386938935318	0.0390810845157	0.041410992774	0.0510197643211	0.0441912495269
n	0.457854231333	0.237694484684	0.0597716614199	0.0298619024687	0.0352986349393	0.035098279952	0.0377169678911	0.0522597643205	0.0544440423598
o	0.329765850444	0.336321406895	0.0898529706266	0.0284077818182	0.0339407630834	0.0335346217954	0.0363773971817	0.0517461894826	0.0600530201907
n	0.219556619681	0.361382188032	0.127431548202	0.0377183163034	0.0373600834521	0.039411281712	0.0446017101191	0.0582040510495	0.0743342284282
ì	0.153495463427	0.344425858077	0.181205675201	0.0519879456478	0.0398441944787	0.0408937375701	0.0466339470607	0.0574109458516	0.0841021778143
s	0.133036979942	0.379682390359	0.198444644867	0.0606573259959	0.0404564665742	0.0314920563055	0.033675839287	0.0471306149705	0.0754235900213
o	0.111950160314	0.359657781853	0.252821958422	0.0591193417453	0.0411533555884	0.0292056711739	0.0316680329556	0.0423006998607	0.0721228877203
n	0.088297903638	0.304495557684	0.304993708807	0.0813955551418	0.0420343463331	0.0316753198687	0.0359189597853	0.0403498745183	0.0708387470612
t	0.120061757413	0.269750730895	0.246814578602	0.100034267894	0.052472322311	0.0377846323242	0.0408782011286	0.0521007112768	0.0801028029486
a	0.128107869711	0.191728713498	0.268048951467	0.137481811031	0.054131061037	0.0386541376201	0.0442844316802	0.0541078163143	0.0834552083198
t	0.0682640090843	0.107351313213	0.304521758422	0.174551245877	0.0737817393457	0.0511696835587	0.0558084023374	0.0564918492289	0.10805997893
e	0.0444797667421	0.0692127671843	0.292549584141	0.203534011292	0.0965543863152	0.0570297302262	0.0633408755794	0.0574247526307	0.115874016357
s	0.0308734737745	0.0507937066881	0.27160984758	0.219711676764	0.115420291772	0.0733266562487	0.0782383466467	0.0573116003061	0.102714288117
m	0.021902234055	0.0731463879494	0.20409597686	0.185219528521	0.153503444391	0.0867152942829	0.0892575317042	0.07116786509	0.114991655031
à	0.019438982348	0.0845270102765	0.199587486087	0.189330909707	0.179394172264	0.0714675512276	0.0637117341367	0.0700177765054	0.122524319789
n	0.019997849934	0.0571986543655	0.218635267629	0.227487077636	0.181520771021	0.0619829892092	0.0386959286922	0.0511130150473	0.143368387644
t	0.0290441882653	0.0412290730885	0.18914528361	0.221184636879	0.20279558834	0.0697651947697	0.0369773996641	0.0424846438118	0.167373980044
e	0.0285043717271	0.0264156301428	0.121743645103	0.161984177693	0.263265504113	0.122077449223	0.0475824652214	0.049281621945	0.179145111545
ì	0.0162915716137	0.0181694296143	0.0699613460677	0.130668323764	0.319476860371	0.169387694674	0.0576966579405	0.0572794643454	0.161068634232
t	0.0128054784372	0.0165260597417	0.0504284902226	0.133671544855	0.34069014579	0.178215507291	0.0693285528468	0.0655263787845	0.132807892689
s	0.0205902104171	0.0169649811508	0.0375088188742	0.131423619752	0.32193321953	0.168086418697	0.0729606158823	0.0899145385415	0.140617626021
e	0.0224465251297	0.0158951721749	0.0310700033781	0.09317722602	0.249833953903	0.188356050499	0.117134709694	0.121916622454	0.160169801934
r	0.0125774041649	0.0111336859872	0.0184718926127	0.0519593878427	0.190892666694	0.2413480755	0.162047145631	0.143794046631	0.167775699045
e	0.00986544835423	0.0098060558704	0.0136643377342	0.0357729326882	0.147621528834	0.250275028507	0.213472333477	0.146376630944	0.173145695348
k	0.0101618564752	0.00987631524967	0.0121843052814	0.0298799357501	0.098214153854	0.231062880842	0.255378950292	0.158214399715	0.195027179449
a	0.00944038536213	0.00875332353942	0.0101923497208	0.0251417996267	0.069119853748	0.199537013667	0.280196032631	0.196959225905	0.20065993935
n	0.00803656943198	0.00809667478287	0.00940632836727	0.0211784077589	0.053266235006	0.172860163742	0.30878191241	0.225158324302	0.19321535605
a	0.00731845868298	0.00756151334822	0.00879575713082	0.018954932139	0.044732772702	0.141893402472	0.295201795783	0.283434987101	0.19210643335
v	0.00808065251358	0.00767435619694	0.00835841707201	0.018473630519	0.0392566241607	0.101038407249	0.255689271974	0.3258444127	0.23558436685
r	0.00784007637613	0.0175080747486	0.0251431672122	0.0370894030223	0.0350419626469	0.082804074283	0.226768554258	0.3127355091	0.255069258417
è	0.00772687425658	0.0212012135565	0.0324630915856	0.0382081390434	0.0246122777023	0.0668414488677	0.205666168553	0.348973198233	0.254307595739
t	0.00805202850646	0.0121506914431	0.0169678722039	0.0195976281845	0.0267940604141	0.0617989333959	0.163554763118	0.399725050744	0.29135894178
s	0.00935607703942	0.0158914110205	0.0193973022189	0.0271077137902	0.0320718121914	0.0579918275653	0.150382302173	0.377114204915	0.31068732326
i	0.00926849761501	0.0169135784966	0.0202766076894	0.0285383481481	0.0256486412618	0.0396914608018	0.131276462991	0.362866117638	0.36552032242
</S>	0.0079806744904	0.0116633134097	0.0135724466259	0.017916454173	0.0171221116379	0.0279424919709	0.110139167895	0.378888810819	0.41477455621
