 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.674253453	0.0973408536	0.0316229151495	0.0234140313078	0.0227102830954	0.0233756050396	0.0229165414186	0.0231830378429	0.0260810635288	0.0267247506145	0.0283774687933
d	0.546036325	0.143151333467	0.0476779237402	0.0242811326519	0.026982136973	0.0307813150015	0.0318014050726	0.0318030684698	0.033978749907	0.0416267672689	0.0418798518925
ì	0.3660929866	0.295536539822	0.0599069015201	0.0239745041942	0.027322161843	0.0333931300855	0.0360299566017	0.0358262754221	0.0345820433416	0.0444027422763	0.0429328078374
s	0.2424716598	0.437550440607	0.0658607975	0.0336417473167	0.0306548456484	0.0298551391643	0.0316883058799	0.0315949320346	0.0296373200526	0.0345680708655	0.0324767935442
o	0.178454355467	0.424708900869	0.149718086633	0.0395088156362	0.0334302940218	0.0273621163388	0.0280475231363	0.0282153669503	0.0274031350879	0.0319919656129	0.0311594580101
n	0.113905237022	0.386359309956	0.242115162944	0.0461620159961	0.0433267857688	0.0261410177005	0.0250845246425	0.0252912575277	0.0264202426187	0.0302349084167	0.0349595731654
t	0.0976863412073	0.328078589985	0.267456047648	0.0561633658187	0.0546041371396	0.0300230650317	0.0283964374588	0.0283609285802	0.0309095186447	0.0357647226168	0.042556943604
a	0.0871659698691	0.232497470328	0.348248596149	0.0645041438129	0.0567259319619	0.030988381506	0.0297488167507	0.0305101320702	0.0328960777665	0.0393220740375	0.047392463402
o	0.060335925283	0.144155197576	0.43609467805	0.089948508571	0.072290955712	0.0281957655666	0.0263990870519	0.0282098141975	0.0297316765847	0.0356351640774	0.0490031557179
n	0.049876520861	0.0968337044587	0.38446088175	0.155093514124	0.100205187704	0.031276664281	0.0301922370076	0.0308004473831	0.0323250855402	0.0359650357973	0.0529706276924
a	0.0471290996337	0.0754589262862	0.276429365917	0.234741621908	0.149546812968	0.0317980236163	0.0308229689614	0.0319520545573	0.0326401200026	0.0359237763616	0.0535572191275
d	0.0453033294726	0.0626461851487	0.205208505972	0.271939594903	0.181069047656	0.0344257515281	0.0356767829792	0.0361058948798	0.0357963269258	0.0374402905797	0.0543882735907
e	0.0420395600555	0.0574501966496	0.161014507191	0.288274815501	0.208997633219	0.0363437983094	0.0372579003508	0.0368528148367	0.0362619387882	0.0371206487809	0.0583861534041
r	0.0396441011752	0.0535766647985	0.133545900797	0.3042453401	0.22155312174	0.0373009654365	0.0378405833213	0.034977836479	0.0337906242241	0.0375224832415	0.0660023452578
f	0.0407654265533	0.0482103122542	0.134878374066	0.250493126233	0.21914904458	0.0542438324788	0.0518196644911	0.0447707006512	0.0370733911572	0.0429215883065	0.0756745246708
ò	0.039015346638	0.0449896873374	0.128028545422	0.240475750944	0.219652305527	0.0720928780929	0.0586668273944	0.0521987193408	0.0313429285376	0.0391559557634	0.0743811029631
m	0.032953909158	0.0394207712425	0.089082376254	0.258765726981	0.241005208509	0.0950686849643	0.0630049055115	0.0488304168971	0.0286451490472	0.0334782447084	0.0697445837348
m	0.0327211739193	0.0350070629175	0.107518753998	0.203818916527	0.270984975503	0.0961049574548	0.0674045467838	0.0492729783117	0.0347864544579	0.0381772966177	0.0642028751808
u	0.0323983550598	0.0324415165525	0.106291793599	0.178796907642	0.270589163834	0.120773183818	0.0645960832079	0.0588414553099	0.0347244225672	0.0384820708713	0.0620651197074
o	0.0267698846439	0.0302265014908	0.0575212912663	0.148859954547	0.250711660278	0.217573950206	0.072246247736	0.0640781722966	0.0292340972513	0.0322089711518	0.0705692869054
n	0.0245861569061	0.0296273880512	0.0402422228901	0.101443045062	0.193435329759	0.288325827269	0.107815782512	0.0646560579589	0.034891853474	0.0324800167919	0.0824962959692
ì	0.0234831727422	0.0273127594413	0.0359416939614	0.0859533819007	0.138178010786	0.32474623389	0.141382995771	0.065119924233	0.0337043612357	0.0309999305139	0.0931775778381
c	0.0219203890881	0.0250373437811	0.0332144611511	0.0809641137536	0.120599293462	0.31344977303	0.173047095324	0.065771722591	0.0307044926702	0.0439038409063	0.0913875205202
h	0.0230273071253	0.0256128810117	0.0351083028664	0.0648068758712	0.123794853821	0.274801469877	0.231818101775	0.0623552610883	0.0357970438937	0.0498502766654	0.0730275914526
a	0.022140672725	0.0242749113059	0.0325017036241	0.0506103140571	0.094362537007	0.249412751626	0.286637943392	0.0826597819874	0.0384323288866	0.0388092298439	0.0801577936195
p	0.0209560087673	0.0260069889113	0.024497533348	0.0398699286924	0.057864165869	0.195815684942	0.326903720597	0.0987465584091	0.0504462871222	0.047638442488	0.111254664229
à	0.0194808196932	0.0253419383999	0.0213691618467	0.0409699911708	0.0435336210497	0.164748743581	0.328799731266	0.14110793575	0.0509570095341	0.0482872702027	0.115403798284
r	0.0144489643561	0.0171718793674	0.0179146834896	0.0416508342836	0.0382940251766	0.159951564594	0.320639125289	0.18256725145	0.0479529727714	0.0423310075676	0.117077739101
o	0.01325212206	0.0147776514591	0.0161741289119	0.0355176327879	0.0333294170589	0.126211297398	0.297183296696	0.188214701617	0.0799181348905	0.0468992274625	0.148522431574
n	0.0163470811847	0.0181716520477	0.0173977065313	0.0337382613973	0.0279831267996	0.0988060681993	0.263849616432	0.186126766806	0.116247976297	0.0534329548208	0.167898699585
t	0.0202694228982	0.0226857437399	0.0253582244724	0.0335224550944	0.0311368610732	0.0839997154664	0.260844139877	0.174024842935	0.130960889832	0.0633848348603	0.153812776722
a	0.0172028971914	0.0188303461826	0.0242687225041	0.0255095912721	0.0268631370377	0.0579465073555	0.202579803799	0.186217687112	0.180623423611	0.0755535457401	0.184404392207
d	0.0111401242085	0.0122595839775	0.014171500246	0.0189314843507	0.0183824202526	0.0473228709585	0.15151058866	0.190750693171	0.223579402737	0.102380772513	0.209570543136
e	0.0095735045315	0.0104639839832	0.0113497145293	0.0183125141836	0.0165175435775	0.0408119818528	0.1155389917	0.185329183457	0.232740777112	0.138202531438	0.221159236045
f	0.0095073019265	0.0101671404397	0.0112498758865	0.0171535530545	0.0159308819958	0.0332269410909	0.0893361688467	0.176991187386	0.249409486304	0.177023624386	0.210003813082
ò	0.0082275353695	0.0087730153059	0.0100316245896	0.0179113530142	0.0152019577533	0.0327844727836	0.0865957339689	0.175481591695	0.230574144768	0.210182254702	0.204236233627
r	0.0059456734485	0.00652172371197	0.00750204355387	0.0160530377407	0.0117935210798	0.0280949979212	0.0757668096563	0.182536327298	0.207595102056	0.217190220901	0.241000522076
e	0.00548636810137	0.00602189781866	0.00662317273896	0.0117560688517	0.00902136562153	0.0198681298704	0.0577725637054	0.134945100953	0.188359357152	0.268748876967	0.291397203359
m	0.00641744449479	0.00693956632055	0.00803939079045	0.0129639946967	0.0116894544901	0.0240122799535	0.0429188144665	0.0847553669043	0.194017310384	0.316671576989	0.291574965786
a	0.00661638168193	0.00713417277818	0.00836183378595	0.0131411565429	0.0124206441254	0.0252502783852	0.0366201538355	0.0648120123461	0.184366480795	0.382991057663	0.258285923929
m	0.00653682583451	0.00728981100573	0.00884101834332	0.010261590772	0.0115079133536	0.0203106857044	0.0330641574978	0.0478671038934	0.184328244798	0.408985087221	0.26100753931
è	0.00621099495084	0.00709186062791	0.00936576050711	0.013495820169	0.014050276831	0.0228987744401	0.0370706227366	0.0500524664511	0.169400711999	0.410193645074	0.260169002437
n	0.00657201886781	0.00741258523797	0.00907692969944	0.0169772636883	0.0135264738797	0.0200653939207	0.0312162662635	0.0522721958597	0.118297620066	0.457158638358	0.267424552279
a	0.00740083646167	0.00815224173606	0.00894421088175	0.0143479708589	0.0105135298792	0.0149918462122	0.0246304779398	0.0405418105586	0.0993662669553	0.470401302786	0.30070947556
</S>	0.00700344689313	0.00739158390813	0.00769281836817	0.0116624289906	0.0085085322716	0.0122880214681	0.0177645436509	0.0259115826533	0.0799553415776	0.485304274393	0.33651742378
