 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
k	0.6817294038	0.03830843516	0.02749745241	0.017873769647	0.016712079712	0.0168163242019	0.0177769257466	0.017652100948	0.0183907297343	0.0173301143391	0.0173161774332	0.0177124483216	0.0164585022753	0.0180375589034	0.0187482682898	0.0203432309044	0.0212964160058
a	0.5541533586	0.12302349176	0.0386482836313	0.0203970899185	0.0186581050816	0.0189911804431	0.0199537897932	0.0196277264993	0.0203365140491	0.0191690904374	0.0191461347274	0.0195518887942	0.0182352846985	0.0200184022669	0.0206744401029	0.0247839429336	0.0246312695742
n	0.4049783664	0.20465368392	0.0591693368118	0.0231211110123	0.0220579998457	0.0220951788767	0.0230488684306	0.0231889356472	0.0251900686961	0.0228564506299	0.022274759387	0.0213875081757	0.0192033393392	0.0215885725867	0.0208368779481	0.029961703305	0.034387241852
o	0.285416185267	0.26166960484	0.107184093204	0.0314662351981	0.0228401547421	0.0229851734094	0.0239647796692	0.0239823359777	0.0264556728965	0.0231703543279	0.0223070601955	0.0209252991337	0.0184165674976	0.0210983285691	0.0199097950868	0.0309613155791	0.0372470648888
n	0.202598099489	0.27964262368	0.153033644268	0.0468030983787	0.0232655143047	0.0238743555483	0.0243609281766	0.023740437558	0.0262033872803	0.0232256250713	0.0226309267766	0.0210535268122	0.0183772096981	0.0204373280316	0.0199198011947	0.0318426518875	0.0389908433147
ì	0.14926529703	0.274851001827	0.190365035156	0.0788885949929	0.0225625191882	0.0225588502001	0.022690053851	0.0228377431178	0.0261218296614	0.0236206102903	0.0228923660898	0.0208838775652	0.0167119740387	0.0202154461864	0.0181449063238	0.0285294046334	0.0388604054689
s	0.102743088077	0.310955598009	0.211434857252	0.097140707531	0.0245230064227	0.021497307544	0.0208799743848	0.0216983743538	0.0247578274943	0.022769919378	0.0215934868181	0.0190891753703	0.0146408177953	0.0192838386935	0.0153023796669	0.0214252989151	0.0302642648079
e	0.0856090004923	0.275451976403	0.289366705951	0.077063961377	0.0255185861929	0.0213979345145	0.0213440694573	0.0220388261799	0.0245328015844	0.022540374582	0.0210513329622	0.0180005046195	0.01451213895	0.0181293271298	0.0151636015856	0.0202131517124	0.0280656694361
t	0.0669041313308	0.210839497534	0.34107157145	0.103132555659	0.0289137444096	0.0221834725113	0.0214626559925	0.0219716819971	0.0242897603286	0.0219918560427	0.0207827592699	0.0177909088372	0.0148193121301	0.0168132115859	0.0156712235732	0.0209819088005	0.0303797367791
e	0.0599517554103	0.158075013511	0.31011335595	0.17680349782	0.0346439088032	0.0234916643304	0.0218107842835	0.0222746888215	0.0246288159809	0.0225741087509	0.0217949445203	0.0184365671649	0.0152145173398	0.0166838152399	0.0162053712174	0.022189038655	0.0351081708671
k	0.0502173245368	0.105341972504	0.276374712383	0.247011744607	0.0476683169344	0.0353162911368	0.0241014212205	0.0216567808731	0.0240319658783	0.0218982647624	0.0212887318067	0.0187240055127	0.0160968645174	0.0169188395046	0.0166318062041	0.0220514956742	0.034669509885
o	0.0431419668523	0.0754851008347	0.214012966528	0.301440304469	0.0761830155781	0.0450750595123	0.0258785416602	0.021942718997	0.0249418924594	0.0221636203199	0.021643104401	0.0192538986156	0.016470653423	0.0170747312921	0.0170245545378	0.0226390584538	0.0356289032336
l	0.0383422189108	0.0609012252782	0.174053221976	0.335622880556	0.0907958307927	0.0504595999708	0.0311726844601	0.0217294264783	0.0258866911531	0.0217529533747	0.0214621099254	0.0188601897091	0.0169673021872	0.0169332233333	0.0173856052329	0.0231892199074	0.0344856599435
à	0.0319079358036	0.0510616788927	0.140507273792	0.346634995652	0.108943755131	0.0749520652569	0.0355695583267	0.0209991707194	0.0269989254777	0.0211833197242	0.0208855602937	0.0189832595339	0.0165204567704	0.017783571314	0.0160799284517	0.0205442782354	0.0304442768901
d	0.0264176629145	0.0433248337642	0.112477786731	0.314855611551	0.143754959377	0.0916216634856	0.0341877829222	0.0257503927131	0.0384305453526	0.0235971093754	0.0223989574911	0.0202799572268	0.0165018179114	0.0197135371786	0.0148161255066	0.0179803376763	0.0338909489254
r	0.0270828775762	0.0394558284547	0.0972719480437	0.27490151925	0.178014820792	0.0926533645619	0.0360727457074	0.0299943410044	0.0483341627509	0.0266720755709	0.0240811929634	0.0213322548517	0.0177040328478	0.0213822368826	0.0147547988432	0.0172401246643	0.0330516942078
o	0.029527676461	0.0378817989249	0.0717013118812	0.23638080375	0.214096259531	0.117353739321	0.0532123682558	0.0329166983681	0.041239381317	0.0256565153474	0.0228983773084	0.0202248115745	0.0169755816778	0.0197539847882	0.0142345095329	0.016614795416	0.0293313833933
k	0.0246689210843	0.028935162995	0.0475721340537	0.196591066383	0.23119251231	0.13494654324	0.0850665535053	0.039236761156	0.039194017639	0.0250126074271	0.0230383166097	0.0198848937027	0.0197995866139	0.0172685443499	0.0150421704246	0.0174538072251	0.0350964023529
e	0.0226566684753	0.0249943060417	0.0357083490912	0.145631148061	0.217299149103	0.173773801747	0.105408471902	0.0480724702187	0.0425182850797	0.0288736798224	0.0237961779432	0.0198556460829	0.0209981134164	0.0162867317034	0.0154608712975	0.0181174145237	0.0405487326297
o	0.0204863449856	0.0220760172536	0.0270301250704	0.0915535706203	0.196981600034	0.224819221249	0.119330890767	0.0587209344062	0.0457474191866	0.0339776444075	0.0238536097144	0.0180881862396	0.0209913503637	0.0149615954304	0.025405586824	0.0181033961836	0.0378724716763
l	0.0179901472224	0.0188723425296	0.0212121606368	0.0664245824734	0.161009451545	0.222975178083	0.154067204456	0.0583027068021	0.0561130679555	0.0360505863492	0.0292200175581	0.0205024471952	0.0284243287937	0.0165786293407	0.036410933994	0.0202656763487	0.0355805003259
à	0.0181972047415	0.0193026566919	0.0207305492589	0.0564570495578	0.125605321582	0.221447801028	0.168605752552	0.0714898642007	0.0647308335852	0.0409034547964	0.035467502326	0.0218379564337	0.0308292338954	0.0182107627595	0.0285011459957	0.0192537258455	0.0384290910197
d	0.0164456345256	0.0178094999206	0.0197526910096	0.0503245555593	0.113820506927	0.218787886009	0.152459731184	0.0875215440669	0.0766157708617	0.0523267342655	0.0441838667287	0.0227034258599	0.0283894968864	0.0199589849245	0.0204010066296	0.018676142927	0.0398223918661
r	0.0170925049725	0.0192417020022	0.0210691001132	0.0475298164264	0.122036502776	0.198304919936	0.145473285928	0.0817306619556	0.0907472674206	0.0549457186018	0.0511875900429	0.0266785110946	0.0284831812963	0.0219969432757	0.0186888727167	0.0197374589785	0.035055974404
o	0.0191505789554	0.0214119374921	0.0222645923117	0.0402467345955	0.107880993859	0.160686454712	0.144836490109	0.0985940807852	0.0950143038069	0.0781159740473	0.0609827863476	0.0288005152195	0.0275912717829	0.0212656472364	0.0159232765091	0.0181546905566	0.0390797760438
e	0.0172376975678	0.0184874812727	0.0185769828946	0.0280168698652	0.0665981136197	0.121919495237	0.145341753636	0.124516752862	0.092683325069	0.114456643616	0.0815643003159	0.0323875272932	0.0307629556903	0.0214445101475	0.0219701955284	0.0196165787373	0.0444188142775
m	0.0162733036731	0.0176048378189	0.0150056361615	0.0226958008017	0.0513824849399	0.104059212746	0.146912818545	0.111669278087	0.0947192948897	0.106933941539	0.100343581839	0.0386788614311	0.0359397100501	0.0257827564325	0.0443756889175	0.0263448519232	0.0412778698483
b	0.0138314774106	0.015454731045	0.0125049278738	0.0214964176672	0.0532181461133	0.0949561267153	0.128919203915	0.086899645829	0.12304720123	0.0824306757797	0.107870105146	0.0482519198104	0.0364024238044	0.0338041036388	0.0474020754214	0.0338597134048	0.0596510043586
ì	0.0124118108551	0.0138405612017	0.0132454782199	0.0231532913224	0.0539749087711	0.0897117031718	0.110908272238	0.0855605114097	0.128943486543	0.104994649727	0.117249384582	0.0490954968035	0.0367160340092	0.0348099055776	0.028718720996	0.0283853629473	0.0682802993929
k	0.0140782080122	0.0151080437006	0.0145349218606	0.0240422505568	0.050038308457	0.0890303693906	0.103690076279	0.0982360620032	0.118399390981	0.129540027376	0.132923147461	0.0512660692678	0.0371875141947	0.0277529317259	0.019290367514	0.0190615223431	0.0558207867833
e	0.0154779240141	0.0162073180823	0.0155230183438	0.0216906422016	0.0404443963523	0.0699074612635	0.0846006160263	0.104957569001	0.11166659986	0.145402306459	0.140115721154	0.0760054306226	0.0372015748566	0.0308488378486	0.0178194466733	0.0177323015277	0.0543988200001
a	0.0153777066366	0.0162703665899	0.0155018940809	0.0185532267872	0.0286875430974	0.0448301677545	0.0722476887421	0.099778842667	0.09006739182	0.161985836086	0.140887755318	0.0966075054742	0.0479347540855	0.0395719455962	0.0324379151178	0.0205934079306	0.0586660376667
p	0.0150212735351	0.0162697420434	0.014025929245	0.0178376524157	0.0266702364125	0.0396120777848	0.0704559680474	0.0849100884223	0.0851861456067	0.136324190895	0.167506583373	0.0966644243581	0.0520883757152	0.0405989878654	0.0496703061059	0.0267424496595	0.0604155912509
ò	0.01420791364	0.0150900544062	0.0129166052044	0.0178884283252	0.0266733205175	0.0339190224616	0.0635619815491	0.0713650251408	0.0785174832689	0.137044874032	0.172901232191	0.111461002053	0.0567486539917	0.0540935188218	0.0505144854686	0.0263114180178	0.0567849928656
t	0.0109230296219	0.0114173179159	0.0105508321549	0.0154695629037	0.0249306766745	0.0296472326205	0.0582425526497	0.0698173289803	0.0735119334896	0.156372504011	0.151743237797	0.127891794018	0.0560478353972	0.0690415330073	0.0413490391429	0.0254109926526	0.0676325568619
t	0.0103937586252	0.0117502805345	0.0108369184881	0.0151141682059	0.0269282446668	0.0319835913202	0.0630245997499	0.0711611655268	0.0760667041632	0.156103232337	0.166135032332	0.118792442473	0.0413767121851	0.0635954988691	0.034290270441	0.0287834022909	0.0736638581206
u	0.011821868787	0.0135020446516	0.0127765212952	0.0154358054713	0.0244964656689	0.0286025122534	0.05733201567	0.0649198792423	0.0714625911877	0.142749162712	0.157997007111	0.124863103158	0.0530403980477	0.0629537528897	0.0374992189203	0.0310216274836	0.0895259385402
k	0.0117864743193	0.0126292460652	0.0119902081344	0.0146289780504	0.0207746691763	0.0252202667845	0.04517223491	0.0520199744808	0.0675526104626	0.114577924637	0.153838612704	0.140312847053	0.0592823076426	0.0670413749632	0.0500858616401	0.0475419731479	0.10554438058
a	0.0112003159974	0.0117876971974	0.0111190567975	0.0135459093635	0.0186846430521	0.0217411540482	0.03641046257	0.0423618832269	0.0590125218875	0.093707763679	0.136521593835	0.155463269751	0.0718559961075	0.0813654775877	0.0609318494134	0.054074046216	0.120216299393
è	0.0101311417495	0.0107132547899	0.0102279600014	0.0128354191505	0.0170021052707	0.0178136300694	0.03281309121	0.0426708242756	0.0523234034958	0.0957860133597	0.103560583678	0.155296894717	0.0926952843025	0.0992277643959	0.0739198713711	0.048553009172	0.124429698964
c	0.0108784007405	0.0114958102104	0.011107613266	0.0148945140582	0.0201749269002	0.0200833101765	0.0334263586233	0.0425102680252	0.0515795115653	0.0938435316532	0.109785517093	0.129847523439	0.0944516893675	0.0932243406653	0.0870665368237	0.074410882124	0.101219266021
h	0.0114824532322	0.0138809253313	0.0124468438611	0.0156737771201	0.0234991301014	0.0226094563655	0.0342776314078	0.0442104847417	0.0545124108551	0.0943829045511	0.123953037298	0.12837599128	0.0765861876558	0.0889485025551	0.0714099761012	0.0893678818413	0.094382399407
i	0.00967002784273	0.0126071694569	0.0108382064281	0.0127000077487	0.0193858264678	0.0183567914852	0.0290479949559	0.0404793745139	0.0495637349517	0.0883942909837	0.110183057633	0.13795991456	0.0809539674853	0.093703260785	0.0668020325937	0.0810800979138	0.138274210136
t	0.00887351561958	0.010083662421	0.00849294473603	0.0101358049962	0.0141302544733	0.0135558887584	0.021964781072	0.0310288261046	0.0418885983172	0.0676837987279	0.110195891078	0.139631698787	0.0867283723618	0.0921109494617	0.0814019598446	0.100822397005	0.161270682045
a	0.00838406592079	0.008948844807	0.00735667487334	0.0089832358854	0.0123135366971	0.0116789583015	0.0188023982173	0.0260023948349	0.0361895025724	0.0532748581093	0.100500819026	0.126661785529	0.0805247013206	0.0941806002206	0.119596144262	0.119708389402	0.166893147882
s	0.00705046380386	0.00740517955767	0.00613690862445	0.0076481367218	0.0107770864004	0.0103472277625	0.0173172247324	0.0228780220783	0.0305260193908	0.0439511050698	0.086425151942	0.11581894411	0.0804064390402	0.0975916678735	0.144885220287	0.144301864801	0.166533388027
i	0.00625158607729	0.00654664113522	0.00538202168575	0.00693590645393	0.0100062075795	0.0095991129235	0.0164509263108	0.0210078101061	0.0272711457836	0.0394079463433	0.0794587086473	0.103470617903	0.0716808379467	0.0909351364912	0.163852629296	0.172758913534	0.168983909142
m	0.00646870374576	0.00695912973574	0.00566683073152	0.00801999729798	0.0125365413092	0.0114671028905	0.0163628322636	0.020048490122	0.0248796613812	0.0321885635344	0.0691959286824	0.085370842901	0.0814022756489	0.0865777491637	0.176400188765	0.183245084578	0.173210080581
à	0.00634524129725	0.00690023420925	0.00554694410517	0.00916778432933	0.0143785867604	0.0126941740968	0.0185675795812	0.0210454184473	0.0251662798804	0.0337764697115	0.0705295942941	0.087338792367	0.089777120483	0.105447218121	0.148174813055	0.179562566526	0.165581124194
d	0.00536261257442	0.00568015419748	0.00511198991079	0.00852217527978	0.0128118617215	0.0111082045256	0.0179487063737	0.0200698348858	0.0220076925668	0.0326492855038	0.0584529102314	0.0845411780557	0.0987795498943	0.12942217684	0.137072333818	0.156325413975	0.194133918398
i	0.00500446974547	0.00521227592889	0.00495867181133	0.00722094967993	0.0108749841635	0.00947616480553	0.0146339569446	0.0168034424539	0.0178139936223	0.0256303611679	0.0468058861105	0.0665884235519	0.0903565974981	0.110919570613	0.147898455273	0.170728108592	0.249073763599
a	0.00512040710249	0.0053189645683	0.00517660790544	0.00621338111331	0.00801333275017	0.00737928051684	0.0107548622415	0.0120334192066	0.0125580759274	0.019974257536	0.0312826550968	0.0681425737306	0.077651109926	0.0884228328043	0.160254704158	0.196366364997	0.285337241666
</S>	0.00506798499725	0.00527872620815	0.00509678249322	0.00573870032665	0.00691979584009	0.00658405469542	0.00952314495075	0.0105837874533	0.0111108869737	0.019334411388	0.0303958216884	0.0818629321853	0.079543730303	0.0909216296022	0.160047100679	0.195678787498	0.276311773533
