 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.6155778893	0.121834367	0.029330525808	0.0200702929847	0.0176706518016	0.0171550215958	0.0173422413795	0.0177784707235	0.0173562848052	0.0172959555712	0.0173440978402	0.0169391777181	0.0166261688521	0.0174152498466	0.0193738810066	0.0208896261578
t	0.472667544567	0.246596086133	0.04038088208	0.0199514564676	0.0180964421831	0.0174497333767	0.0181280848953	0.0182148841398	0.0177359801849	0.0176834532141	0.0175110691053	0.016307645465	0.015994338423	0.0174077407568	0.0200702358707	0.0258043417591
t	0.384955891856	0.321640801111	0.0438630778	0.0212803360852	0.02056786118	0.0170624283516	0.0201334796279	0.0186733529682	0.0180866553704	0.018106192526	0.0184874147949	0.0152417548443	0.0152693533939	0.0189879669179	0.0203359081296	0.0273075140422
ù	0.350937311485	0.352478979237	0.0535181326733	0.0225000540513	0.0220244956402	0.0156372367787	0.02114490661	0.0177416120457	0.0170024626595	0.0168628409951	0.0185935863416	0.0143201750653	0.014632529173	0.0200675261134	0.0192625822351	0.0232756025592
s	0.255352212295	0.403006842412	0.106918081124	0.0230006572573	0.0223522032977	0.0164672488883	0.0213974010504	0.0168090868163	0.0161247442389	0.015584993483	0.0175801659507	0.014023207818	0.0143555995455	0.0186795916801	0.0175764312917	0.0207715380843
t	0.205164148298	0.393338751671	0.132517770375	0.028868534315	0.0281638186355	0.0202082033089	0.0262598020173	0.0187450840037	0.0175343162437	0.0167258861003	0.0193845954126	0.0147216135992	0.015567106729	0.0213150766017	0.0198008902957	0.0216843991858
o	0.157309530966	0.375349887224	0.175611849458	0.0335389247942	0.0303933147432	0.0217800137164	0.0279365392811	0.0198787549185	0.0183798821752	0.0175741714623	0.02012130256	0.0154787619921	0.0170536148668	0.0229524042262	0.0228791166545	0.0237619499066
s	0.0915364775887	0.348449707408	0.258631158486	0.0451346853114	0.0287343985105	0.0230309013173	0.0263183024118	0.0196687475069	0.0185453822677	0.0173976970297	0.0188505836064	0.0154358766512	0.0168642785192	0.0204280739597	0.0231271885526	0.0278465855884
p	0.0697547006962	0.318055485136	0.270888728162	0.0640338098905	0.0345357106488	0.02445720325	0.0304319600465	0.0196235163513	0.0189168007376	0.0171233780682	0.0204600640447	0.0151011989489	0.0157020234454	0.0217674694118	0.0215037247104	0.0376442287406
ì	0.0665091593987	0.284222243712	0.311666360254	0.0739502727302	0.0350491005149	0.0217139209789	0.0290281294662	0.017888922798	0.017602890685	0.0159608951301	0.0200884853128	0.014405204039	0.0145490013068	0.0213684140039	0.0184703939265	0.0375265334798
t	0.0511936301196	0.230130471304	0.371297958685	0.100719434377	0.0396048736783	0.0229969944396	0.0269052810533	0.0163944597465	0.01638610423	0.0154187690359	0.0179937135721	0.0155000014211	0.0140746705394	0.0181079709337	0.0163242568257	0.0269513064927
i	0.0424561096932	0.159970877368	0.333683132162	0.194142659859	0.0562483173594	0.0269454848939	0.027269380148	0.0169024354038	0.0168949470641	0.0162213679542	0.017810439	0.0169146537893	0.0152017218475	0.0175144620559	0.0175972622165	0.0242266363952
è	0.0399031333797	0.106583633149	0.280689325721	0.279272743686	0.0904062834531	0.025217099852	0.0239445362609	0.0157996562044	0.0170543441694	0.0151835045609	0.0163334024705	0.0149249539836	0.0146773639768	0.0162047005691	0.016738252627	0.0270669760574
c	0.0353101206779	0.0901900634763	0.228416147107	0.304889728295	0.130432399551	0.0251908925507	0.030018713902	0.0153999252082	0.017390726566	0.0150972080908	0.0173360947267	0.0158484284167	0.0133675043838	0.0176654436693	0.0149428099621	0.0285037826587
h	0.040578816682	0.0937972289188	0.157424232569	0.308633037432	0.141876501584	0.0465790105502	0.0419944210611	0.017682703087	0.0185931016281	0.0179247042099	0.020154371491	0.0194686709943	0.014189441736	0.0193758647034	0.0153865637173	0.0263414125966
i	0.041898909494	0.0774389919729	0.10807816465	0.284531493677	0.189165689328	0.0840201739834	0.0429360414314	0.0189525643713	0.0188875079845	0.0189341300625	0.0200258215396	0.0199340967397	0.0151852121628	0.0176962752978	0.0166622794432	0.0256527112237
o	0.0337567744073	0.0477001986763	0.0739015882433	0.230775527759	0.275141084576	0.115645246528	0.0429348647438	0.0209640349636	0.0196206075765	0.0188903749043	0.0195891734574	0.0191619087705	0.0156005458829	0.0175642045401	0.0186242622441	0.0301296581164
l	0.0283069633855	0.0360886765721	0.0542770886878	0.152786032786	0.289681519859	0.171461250309	0.0553218385146	0.0249397362385	0.0241756370059	0.0244804753712	0.0225506613502	0.0247226739824	0.0155822938333	0.0189218544094	0.0189928183443	0.0377106368283
