 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
m	0.5800212684	0.0833220652806	0.0701356337571	0.0416888988841	0.0405482690642	0.0416886166764	0.0374850315433	0.040110527608	0.0649997111983
ò	0.533219955067	0.130827986923	0.0705483454676	0.0415934128144	0.0405131791232	0.0408008491014	0.0365349793632	0.0392273133053	0.0667339989403
t	0.503266100089	0.195669799241	0.0734240697539	0.0385998796759	0.0401770635666	0.0379224859556	0.0314918883142	0.0345650066137	0.0448837405691
t	0.41056458243	0.204356850645	0.121696784838	0.0521154506757	0.0525411376899	0.0484045108153	0.0355658306607	0.0368614198944	0.0378935020402
e	0.30229803781	0.295780736113	0.133213531979	0.056881685257	0.0497431535837	0.0473836701762	0.0378837717662	0.0377115444084	0.0391039010589
è	0.19224529507	0.403072864038	0.17633925896	0.0465810073919	0.0367373613549	0.0360038265994	0.0323394975443	0.0337017136018	0.0429791861484
s	0.135714434557	0.392532860679	0.254449865653	0.0484719756342	0.0326092062717	0.0318875603193	0.0275872374561	0.0304446706527	0.0463021938
t	0.167424124919	0.315982975226	0.236142273551	0.0791254651061	0.0475533648411	0.0437700084453	0.0307660508462	0.0337966038416	0.045439130161
a	0.162091044973	0.256059900075	0.274159046184	0.0913898095434	0.0521547126283	0.0475133470647	0.0347068616905	0.0357927726603	0.0461325255085
s	0.0851162205243	0.253720285358	0.367772100061	0.0852905855811	0.0430074351048	0.0387520090863	0.0331223318116	0.0368141848201	0.0564048694764
e	0.0560261219014	0.199224181786	0.36177563602	0.17781271846	0.0387272705369	0.0344810333085	0.0313897773166	0.0360242370268	0.0645391007369
o	0.0425059252405	0.121030089035	0.279624488673	0.344817003487	0.0408549940723	0.0320175086039	0.0357887412147	0.0336318759655	0.0697295027853
G	0.0586529012468	0.0824635655183	0.244312058891	0.355582846896	0.0575309586241	0.054922649046	0.037379414261	0.0346426949011	0.074512965904
i	0.0670373465556	0.0774848655061	0.249058840964	0.342168957699	0.057947853208	0.0596295782487	0.0331479931462	0.0345885881825	0.0789359667385
u	0.0436921506385	0.0623439090754	0.197593738121	0.348391021566	0.110360331603	0.0537741406962	0.0523835312319	0.0401552153936	0.0913059835527
v	0.0585726162795	0.0607019252651	0.17603182744	0.275891843055	0.147237323468	0.0697114986987	0.0640216131679	0.0454470687172	0.102384316022
à	0.0636454687065	0.061869725315	0.17499485968	0.295128326485	0.152694045756	0.0695709538996	0.0419878634953	0.0362624526472	0.103846305287
n	0.0407055117822	0.0538314003983	0.149456168427	0.305144149228	0.201006457052	0.0782095844999	0.0278124692511	0.0309753743805	0.112858873619
n	0.0450197143607	0.0579822041528	0.124593024676	0.273924880543	0.222225806484	0.0947486131666	0.0290675456644	0.0337523776393	0.118685801591
i	0.0415040842136	0.0479615658109	0.0924042208587	0.277823658581	0.263018840961	0.0945543057222	0.0414069645488	0.03273906746	0.108587227739
t	0.0295840525912	0.033900525957	0.0672876022396	0.266910460994	0.313332924454	0.0843293692407	0.0481893632229	0.0351214981307	0.121344148235
i	0.0266696154771	0.030613219799	0.0538588528245	0.225922459131	0.342405381285	0.0989854416136	0.0476457033143	0.0392026430989	0.13469662995
n	0.0226321944957	0.0277707964357	0.0455563503995	0.16657573471	0.374172584028	0.140164277605	0.0571486474714	0.0366734607576	0.129305934446
A	0.0184396056619	0.0238228710246	0.0427076519665	0.13909217917	0.373695911809	0.172732548202	0.0541521716371	0.0449657089292	0.130391374538
n	0.026263262954	0.0185816253715	0.0439775513222	0.138908862723	0.349638678603	0.180340185467	0.051390121999	0.0619097514637	0.128989968559
n	0.0366476698913	0.0204619490572	0.0381513078674	0.116659282694	0.364377664668	0.180088858556	0.0500841385217	0.0592853875859	0.13424379274
a	0.0270818507038	0.0193886120124	0.0275194303358	0.0823918640313	0.319734386689	0.218124556519	0.0872519599959	0.0605127979793	0.157994630533
ì	0.0154113044919	0.0130195945108	0.0224397854986	0.0618103917904	0.22955841023	0.28025669044	0.133864782465	0.0924008734931	0.151238273618
s	0.0183621956813	0.0120190754369	0.0260013568729	0.0675618057635	0.204164953077	0.291510018413	0.117080055155	0.125860884731	0.137439808979
t	0.0370348002338	0.015649496679	0.032440734651	0.0686956349612	0.189217834292	0.234177025738	0.101103968324	0.154901892242	0.166778704793
i	0.0361670375579	0.0157395776463	0.0275189011837	0.0477674678004	0.143294991831	0.193996129846	0.150410138513	0.148004164345	0.237101639598
n	0.019442103826	0.0123085157088	0.0193951153746	0.0355473578401	0.11338696541	0.225042453282	0.199486604504	0.133979100555	0.241411853199
