 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
i	0.6259418696	0.1047526612	0.024227665335	0.0141628409371	0.0127582157214	0.0125031466343	0.0123938180723	0.0121399475092	0.0124097948628	0.0122998950295	0.0122973124329	0.011533436583	0.0122317213165	0.0122635098947	0.0122414518612	0.0121828553218	0.0117145565176	0.0119488965619	0.0128700444347	0.0132301876691	0.0184716338386	0.0154245975786
m	0.483215098067	0.166317554053	0.055873405065	0.0291462671815	0.0139669309007	0.0125307972276	0.0136128998649	0.0121618562612	0.0141833240419	0.014126052064	0.0133991256448	0.0117002502542	0.0139818699962	0.0138601799678	0.0133635128392	0.0133220407933	0.0125500688878	0.0128386038052	0.0142889832556	0.0156218223696	0.0251674776528	0.0247719698679
à	0.335228480556	0.264578864884	0.0921657410217	0.0372660505205	0.0153222612336	0.0123780889885	0.0144442493085	0.0118393235427	0.0148332066071	0.0145783067768	0.0132355272026	0.0111485436439	0.0145391953573	0.0143091127656	0.0129129638729	0.0141061252685	0.0129310467578	0.013290614312	0.0145043056395	0.0157812313446	0.0243388577777	0.0262679824163
n	0.246235687185	0.347446637295	0.116856914274	0.0326198884535	0.0187034777845	0.0128366159394	0.014633383056	0.0118028472549	0.0139815361769	0.0138509834873	0.0121744761597	0.0109280530677	0.0137922352398	0.0141950712767	0.0126803241785	0.0143749144965	0.0129010402368	0.0130990480542	0.0140164316587	0.0142306119004	0.0196906016818	0.0189492321434
a	0.157929427662	0.311965724565	0.198434827891	0.0607412597512	0.0227694750015	0.0147925832545	0.0166706058908	0.0140470343136	0.0147599514404	0.0141019128081	0.0130525339611	0.0117269939454	0.0139504606835	0.0140469563049	0.0134101476229	0.015364426187	0.0135490591264	0.013033348379	0.0141998345702	0.0142192251513	0.0193892388545	0.0178449482726
c	0.0868410216207	0.202652160455	0.29370814143	0.111829383784	0.0431296931338	0.0160776764086	0.0173898490834	0.0147475933492	0.015505319403	0.0146762188585	0.0140636970163	0.0120565275005	0.0144442156572	0.0150206312059	0.0171525976884	0.0156152490521	0.0140371436054	0.0135065385251	0.0142776147189	0.0142502977244	0.0197655455562	0.0192529051762
e	0.0485081587402	0.118619802752	0.282625297277	0.179147107528	0.0875811918446	0.0246995186833	0.0178686480422	0.015464220808	0.0170757529483	0.0158860107143	0.0155828142983	0.012425574686	0.0150690917396	0.0159532696512	0.0190473147412	0.015979148326	0.0145202647831	0.0137948332894	0.0143341908717	0.0142223098564	0.0200054036915	0.0215901233144
o	0.0326518423334	0.0688157666707	0.204889451759	0.245897253776	0.136647584615	0.0416260093711	0.0193844439341	0.0172857942434	0.0189690680541	0.0171808572557	0.0174346560924	0.0131720360696	0.0159283322814	0.0154202286865	0.0175263791439	0.0167189339781	0.0146346913376	0.0137655025752	0.0140322263244	0.0166219422454	0.0190892780861	0.0223077490444
c	0.0267699321018	0.0450615885102	0.14391075072	0.247624937859	0.190757029005	0.0456464517804	0.023029275678	0.0171620262658	0.0191994927063	0.0182600558119	0.0172515389402	0.013307536936	0.0169418862602	0.021810295766	0.0266844820945	0.0177472815164	0.0161981558347	0.0160301125956	0.015154954969	0.0185446814585	0.0202698254411	0.0226377021199
i	0.0250804405846	0.0374687997501	0.105708131307	0.220023737953	0.233071015868	0.0601509161935	0.0280680493593	0.0182112356019	0.0194597018034	0.0182649108717	0.01715400584	0.0135535008031	0.0174962332739	0.0238900761459	0.0295277071885	0.0180667623449	0.0168411598564	0.0169202613022	0.0162536047969	0.017475167029	0.0221101660491	0.0252043929657
ù	0.0215221048949	0.03317771203	0.0929908816357	0.199624119851	0.267385762623	0.0813776223378	0.0284550772131	0.0189815506206	0.0201339362045	0.0181843858094	0.0162663927203	0.0134394355523	0.017376823638	0.0195890332854	0.0203216603784	0.0182507647438	0.0149062187795	0.0163407754912	0.0153227079746	0.0154733261714	0.0236579104173	0.0272217740688
r	0.021272905603	0.0322387650767	0.0960039151452	0.205934986617	0.256825003541	0.0765646677326	0.0355470291644	0.0195219139442	0.0202946953615	0.0182259332803	0.014746905777	0.0131973846204	0.0168127400089	0.022828411752	0.0186555665419	0.019795781402	0.0146830558428	0.017801137175	0.0146589708731	0.0137223851247	0.0257009023572	0.0249669004535
i	0.0248397968697	0.0337455567722	0.0892296393151	0.189695831272	0.213681903847	0.103240817031	0.0641206304548	0.0297821268654	0.0212397045605	0.0188645624102	0.0153933796295	0.0133449591183	0.0162744496283	0.0227564302931	0.0206079637319	0.0187041345626	0.0152185215219	0.0176594801415	0.0138819391169	0.0130099549441	0.0224465096353	0.0222616608046
e	0.0247810545237	0.0313063608211	0.0644865510764	0.122632708957	0.196397485816	0.16093882621	0.0921395452849	0.0493935818218	0.0248564301802	0.0214403795811	0.0188349486406	0.0145974110461	0.0164893338223	0.0206824147339	0.0238768694828	0.0167971457328	0.0151519397864	0.0168088661029	0.0129932135464	0.0156206773159	0.0182247953198	0.0215494638474
n	0.0210531282145	0.0247242517988	0.0440905315701	0.0803641783857	0.181750362139	0.154404062203	0.112914169628	0.0655586241406	0.0335628925534	0.0311873871444	0.0258349642496	0.0208883303973	0.0180154928984	0.0314888504192	0.03164937678	0.0176923592795	0.0165009559788	0.0174040258237	0.0126285925353	0.0167658030518	0.0176369319217	0.0238847829938
è	0.022098992719	0.0225686293496	0.0411276415834	0.0657171004619	0.15464384098	0.136008074201	0.133650005076	0.0750894418469	0.0416208054178	0.0386928044708	0.0274753111132	0.0255457406782	0.0185108354383	0.0346939900166	0.0318928696983	0.020644243529	0.0170313463234	0.0196555055111	0.0126793357941	0.0135910864947	0.0196899483396	0.0273724505131
e	0.022351730531	0.0213814160908	0.0368368596665	0.054705844934	0.113700815727	0.1457178994	0.147914479425	0.099630053349	0.0524127221059	0.0392473902356	0.0287928257011	0.0254279299023	0.0180966857048	0.032338853892	0.0286332340963	0.0224850364896	0.0169886624047	0.0215966302978	0.0129452934578	0.0126507625725	0.0197094057511	0.0264354608572
n	0.0181296469689	0.0185420454785	0.0293405396928	0.042085311158	0.0821536658423	0.119305576533	0.139933711142	0.115707221183	0.0761090908353	0.0531142042785	0.0439399103337	0.0310889154941	0.01999965389	0.0408414553658	0.0319593482108	0.0218863435192	0.0178182509811	0.0206823407985	0.0130261374126	0.014293811113	0.0210574123674	0.0289855044284
è	0.0188510962789	0.0170647074368	0.0287297921823	0.038459814346	0.0740951603141	0.104509738911	0.122969549981	0.117149416194	0.0869202770118	0.0633689213595	0.0482739470112	0.041060715798	0.0220197267587	0.0411098519727	0.0302618161157	0.0240614800981	0.0190417088905	0.0219199412473	0.0130084963622	0.0132916150198	0.0217099795047	0.0321223368485
n	0.019587086038	0.0182227092136	0.0293727738068	0.0370940509153	0.0696485200714	0.0998774677703	0.117288727794	0.117033302798	0.0897407607373	0.0724323608532	0.0459336434237	0.0466965600593	0.0240230230462	0.0408566414299	0.0303686688399	0.0241474498792	0.0183893397953	0.021004193447	0.0128546575739	0.0112812896757	0.0227170276775	0.0314298379342
o	0.0197898635964	0.0206941034249	0.0283351935513	0.0336277322738	0.0546937326038	0.0846237351234	0.103475383865	0.109335624933	0.0934697215791	0.0921275108844	0.0651328885412	0.0541054328531	0.0334439830247	0.0400039871639	0.0315366883965	0.023621156438	0.0173203479757	0.019967959191	0.0125398503069	0.0112234137467	0.0216805491935	0.0292512299962
s	0.0195928467795	0.0201214359876	0.0241255569901	0.0286526948799	0.0429151427146	0.0691873581745	0.0870372406217	0.0972673345777	0.0978240775264	0.117953884895	0.0834127278471	0.0625662832177	0.0386383226016	0.0394113856756	0.0272152352322	0.0245163283488	0.0180234994559	0.020722381175	0.0132261349004	0.0148455503326	0.0181636325965	0.0345809761971
c	0.0158432974398	0.0194434786715	0.022286177148	0.0255755003526	0.0342758656449	0.0474713867515	0.0677143244072	0.0768752785926	0.0960984221755	0.163560507898	0.0925115970824	0.0624517092059	0.0406635575272	0.0433336593352	0.0252754591421	0.0273234553315	0.0198499046856	0.0219339653319	0.0199693623257	0.0177418906724	0.0210911683939	0.0387100402271
