 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
s	0.49482476	0.171523074467	0.0304587355233	0.0341740404024	0.0271352406587	0.0271156970761	0.0234850595353	0.0248684701792	0.0203953331466	0.0237911953634	0.0249244813059	0.022467967188	0.0220128313595	0.0276096272791	0.0252134076264
à	0.491246252667	0.171969266956	0.0314518255338	0.0348208867465	0.0272519605678	0.0271884054047	0.0233970879068	0.0249160547992	0.0202531985162	0.0241130144377	0.0253628572872	0.0221225445147	0.0218992343978	0.028656852293	0.0253505132466
t	0.476012892889	0.225520649252	0.0283578935488	0.0299456134146	0.0232190966486	0.0250042356198	0.0218355291179	0.0226362147937	0.018687652715	0.0215990474643	0.0227637318246	0.0192219563592	0.0184342221851	0.0242448367143	0.0225163795199
t	0.394933480963	0.246314682128	0.0332134759773	0.0404162254422	0.0270337397204	0.0342317990057	0.0253054411468	0.0294226412486	0.0206138066584	0.0245437828957	0.0274070914212	0.0221447801381	0.020058179109	0.0295250040243	0.024835814108
e	0.329326594788	0.290978453087	0.0383421926101	0.0402308290679	0.0291465149131	0.0336637844547	0.0246208858925	0.0300263327649	0.022829403027	0.0254214650189	0.0282025869948	0.0232977709376	0.0223468854969	0.0333805462024	0.0281857222279
o	0.222325554529	0.407252228362	0.0543603593234	0.0323725021831	0.0288626235177	0.025325232403	0.0226302774672	0.0252375201537	0.0250568074724	0.0250611135983	0.0251404752356	0.0217774308544	0.0228463343918	0.0310876174434	0.0306639277131
G	0.135475870843	0.387729034254	0.0756766025745	0.059629360661	0.0363391886538	0.0407357464135	0.0277843348656	0.034765688977	0.025094376312	0.028791197079	0.0291264746715	0.0217155557615	0.0219021125818	0.0330236646428	0.0422108208866
i	0.112847608481	0.362257516885	0.100767958258	0.0725543900203	0.0371396082926	0.0449195360689	0.028450697367	0.0363622620957	0.0233898765147	0.0292687166668	0.0301077113019	0.0207368523917	0.0210150303552	0.0342211241888	0.0459610797841
o	0.0844191857803	0.318637849495	0.171816748086	0.0782716747401	0.0311646169455	0.0308223091503	0.0315143770019	0.038308377222	0.0223957174313	0.0300728961611	0.0349005711744	0.0214652381127	0.0339662527499	0.0313187421804	0.0409254044308
v	0.0688725767468	0.186039441498	0.193892877095	0.10867532058	0.0352395460218	0.0383241921797	0.0458784773844	0.0546631619884	0.0237009242559	0.0363169747673	0.0529650128146	0.0282809529583	0.039404573129	0.0349917683001	0.0527542208332
à	0.0609526375023	0.154999765166	0.231716686498	0.14154751506	0.0347410524739	0.0377665250486	0.0408255702534	0.0469853670139	0.0237167939588	0.0366338544194	0.0507997626436	0.0276095642536	0.0260596302015	0.0328978833095	0.0527474851438
