 	io	nella	mia	vita	ho	sempre	lavorato	</S>
e	0.711265553	0.09201738184	0.0339088306899	0.031142221802	0.0310076269988	0.0325001026694	0.0339866236425	0.034171616166
v	0.551363101867	0.194205256173	0.0498700069011	0.0346757302551	0.0377369057045	0.0386089170769	0.042447281135	0.0510927921788
ò	0.352157885489	0.371239988058	0.067343596767	0.0364860691704	0.0390264995164	0.038478059267	0.0419373352528	0.0533305826993
s	0.259511142296	0.462772775353	0.0811178026557	0.0376605180955	0.0353605969747	0.0385197203751	0.0381879984103	0.0468694859517
t	0.206283704299	0.453312310451	0.106045061861	0.056681944222	0.0401176271841	0.0447696497173	0.0433330809234	0.0494567196226
i	0.1555553685	0.423655210817	0.17720293133	0.0699691418641	0.0424220003843	0.0430209199853	0.0430590906651	0.0451154289014
z	0.101474883087	0.364615890272	0.259653933377	0.101389282021	0.0427775436034	0.0397623983043	0.0426458371073	0.0476803117178
o	0.0728138366157	0.260298579091	0.326803317126	0.157997186074	0.0476017472745	0.0392872691265	0.04256631545	0.0526318080362
ì	0.0604307135319	0.164361962297	0.354035217709	0.242172716025	0.0550772485648	0.0364701650288	0.0371892443297	0.0502627709827
m	0.0463468468173	0.104763432566	0.302333366303	0.319077622675	0.0798981205216	0.0404696374846	0.0500095195074	0.0571014878009
m	0.0432685102524	0.094418805722	0.243561263168	0.319787201958	0.113113979641	0.0503307447355	0.0685010828174	0.06701847887
u	0.0479210316175	0.0925833165073	0.194863323056	0.307075542719	0.17829252268	0.0537643256185	0.0585407123842	0.0669593095323
ì	0.0479512903898	0.0689468699024	0.153800123352	0.305839865906	0.26359013156	0.0588026406795	0.0411063738121	0.0599627617284
m	0.0421083695339	0.0535149644008	0.114528031984	0.248798543369	0.327714699853	0.0828520065598	0.0647338931407	0.0657494516205
e	0.0434943767113	0.0495715764136	0.0796712798613	0.168380462056	0.319206112618	0.179222768253	0.0766229928516	0.0838303626468
p	0.0451015693942	0.0492381392212	0.0625652419738	0.117484922325	0.254483176873	0.298421827418	0.0847740583572	0.0879310652156
à	0.0400395311765	0.0437832109104	0.0530337778779	0.0937869624817	0.218636897891	0.363619203806	0.0971791389857	0.0899212495719
n	0.0365102850078	0.0400747047435	0.0521943733193	0.0937166390139	0.202157120897	0.380330609269	0.0908346868619	0.104181564417
t	0.0396541659549	0.0401682674498	0.0482692543464	0.0899170080246	0.165501410566	0.385968549756	0.113514529421	0.117006800706
a	0.034656382861	0.0363927501519	0.0364842114288	0.0714765939749	0.117065567522	0.398819961252	0.15184709874	0.153257463409
p	0.0247012248111	0.028095839548	0.0243977127676	0.045126918145	0.0817666242407	0.356348124417	0.25127109678	0.18829250247
o	0.0195541383268	0.0209946342467	0.0176307414939	0.0310696948017	0.0644245733736	0.301436014139	0.333003061193	0.21188708949
l	0.0127984849251	0.0144628600056	0.0131231235622	0.0239662414006	0.0596232974285	0.25195490058	0.419294586398	0.204776475163
e	0.0094899852049	0.0108388899853	0.0105160608163	0.0218241792002	0.0497596840468	0.192201255527	0.450720151466	0.254649759721
m	0.00790545469363	0.00938496846043	0.00922283761277	0.0212425884667	0.0434782788089	0.165546100776	0.455110144489	0.288109602574
i	0.00677140605454	0.00835846194548	0.00856770806026	0.0207639019889	0.037692771903	0.139772403792	0.464950782163	0.313122610858
m	0.00638901530018	0.00855121256183	0.00858614296942	0.0209115432096	0.0334577466343	0.127212024731	0.434918068054	0.359974224286
m	0.00514485377806	0.0130511170406	0.0111419198791	0.0242474417632	0.0350444519448	0.144802818044	0.448654425351	0.317912902169
è	0.00553302655735	0.0148122113602	0.0151128602464	0.0300346649677	0.0366512270549	0.128681766881	0.457815267784	0.31135897013
n	0.00824873587912	0.0143407797267	0.0178625992088	0.0442600733892	0.0407927262916	0.109893780094	0.446354374595	0.318247005377
a	0.0101939265057	0.0147283081329	0.0173159846856	0.0440470980377	0.0361914165105	0.102634439565	0.373273129532	0.401615799792
</S>	0.0106839833618	0.0131164424125	0.0151125497068	0.0314123088809	0.0283716948753	0.0902527650825	0.322619555766	0.488430783896
