 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a	0.66651841	0.13089387744	0.0312233052275	0.0276417931045	0.0267982944905	0.0282528714472	0.0284629613541	0.0304030065385	0.0298054450151
k	0.509347772	0.18563716188	0.0751987870848	0.0353435401028	0.035098282961	0.0320507392305	0.0366745440042	0.0435401884662	0.0471088856355
à	0.331343391333	0.254123392627	0.150593828668	0.0394246741325	0.0428115653958	0.0318360521126	0.0425304486389	0.0505632961624	0.056773254533
j	0.264461848044	0.290025615542	0.180473857529	0.0491312454751	0.0491675783359	0.0292154601283	0.0404925285808	0.0442479669412	0.0527838976311
o	0.221776565615	0.320863533847	0.188641798643	0.0584011247827	0.0503014842549	0.0311399452804	0.037754657063	0.0400321068549	0.0510888001488
t	0.149744301538	0.291138733482	0.251113967681	0.0733358730726	0.0550578027976	0.0381690142165	0.0396827655664	0.0424150994076	0.0593424133317
r	0.119156215513	0.233335276694	0.298755890427	0.0875006526501	0.0671555087564	0.0384856363373	0.0431845374037	0.0470399301509	0.0653863945708
a	0.116691330904	0.215978071965	0.313064872676	0.106993117929	0.0636272550828	0.0350792458375	0.0414964516346	0.0450509419762	0.0620188480279
ù	0.0855138208747	0.163551249322	0.364048970892	0.137914035176	0.066673003928	0.0333155260626	0.0368883173147	0.0428822938629	0.0692128435734
d	0.0561842531316	0.112250523107	0.354631428964	0.177754805725	0.102284766283	0.0331242416922	0.0400261549026	0.047767430848	0.0759764430555
i	0.0445117322839	0.0760970259023	0.237522730388	0.328454452042	0.114131109988	0.0364548554007	0.0400783598199	0.0435199955211	0.0792298056753
a	0.0380728411846	0.0551614814321	0.121378812769	0.483031459681	0.108319259129	0.0365335397636	0.0460479965529	0.0323128985096	0.0791417629634
a	0.0343352544709	0.0452272219954	0.0641331269897	0.48143922476	0.14688282411	0.0460169747145	0.0623156438863	0.0329381055174	0.0867116543738
s	0.030589431741	0.0384204003222	0.0438461361232	0.35921175792	0.249326699703	0.0661222591448	0.0769031285354	0.0378488036089	0.0977313284016
ò	0.0242070575823	0.0309555276578	0.0393319511411	0.243614296107	0.343663396701	0.0848730827816	0.0903926364518	0.0449465786981	0.098015398875
z	0.0184257087761	0.0233889264573	0.036510277667	0.201877658169	0.358480060034	0.106672790961	0.0844587422639	0.0568721020884	0.113313681324
i	0.01769313046	0.0207151465891	0.030591169329	0.15181284439	0.276720045678	0.184986476154	0.118195534335	0.0630165789607	0.136269070526
g	0.0183830989567	0.0208322009296	0.0258599602497	0.0936145746633	0.216543845693	0.221841572585	0.155696957845	0.0762340719669	0.170993742299
r	0.0163118003342	0.0207795162032	0.0212240265499	0.0617933548878	0.186284409698	0.274895688062	0.148169717282	0.0798154501783	0.190726012963
à	0.0146899028801	0.0189687520742	0.0180806873233	0.0456098084159	0.123399872099	0.309425044887	0.186740706227	0.102572920182	0.180512181964
t	0.0121289168427	0.0155713186416	0.0160388763811	0.0398388151253	0.112902137766	0.244596899829	0.238027447876	0.136099921794	0.184795557828
s	0.0094420910549	0.0135692181737	0.0125200362537	0.0336432229084	0.0944755902887	0.249355418876	0.248628828025	0.138850105509	0.199515428059
i	0.0096278440823	0.0117079247632	0.0105039120446	0.0243899153015	0.0524892395529	0.203447499025	0.266022732275	0.217988587481	0.203822262202
i	0.00957461715763	0.0097033382116	0.00978040686087	0.0159598515021	0.028786501681	0.121007174318	0.292521134198	0.322818081427	0.189848895934
n	0.00843092647474	0.00874413852229	0.00942830303296	0.0151026570836	0.0257115424537	0.096499927416	0.299811778839	0.333777915742	0.202492828978
ì	0.00795092008291	0.00832750103812	0.00929308702432	0.0154247194165	0.0241369587246	0.069279458852	0.261019548613	0.412573711581	0.191994071193
t	0.00760381602764	0.00809217219151	0.00916630967477	0.0143252606775	0.0272452467949	0.0581525735173	0.221360046338	0.477983713194	0.176070856131
t	0.00896307332821	0.0111229894283	0.00895512572426	0.0136971361402	0.027021743287	0.0686016198724	0.215893272646	0.440651999731	0.20509300971
a	0.0107856957211	0.0109790390438	0.00879137145809	0.0104727445857	0.021527191487	0.0534288617548	0.186041509415	0.433832808577	0.264140766903
</S>	0.0114781046695	0.0083323347327	0.00972969450504	0.00844291542485	0.0250148452975	0.0331112155034	0.159100018708	0.434118153289	0.310672751451
