 	avete	cucinato	le	verdure	</S>
è	0.705729943	0.10258814371	0.0505499039527	0.0489045737061	0.0922274641661
c	0.611806873	0.178341431637	0.0677110259294	0.0538271288737	0.0883135083628
h	0.479217319667	0.273006639879	0.0864865841231	0.065015628127	0.0962737636806
e	0.339700996156	0.375981366626	0.104731190054	0.0607873001664	0.118799184339
t	0.240718310985	0.413804088209	0.160402631751	0.0501003222815	0.134974741281
e	0.199858207795	0.364358035936	0.233155601184	0.0458878297573	0.15674038938
m	0.153122854598	0.299192311845	0.294761329728	0.0884552211759	0.164468344751
a	0.125756067933	0.205960317482	0.345010314576	0.120089591159	0.203183784975
r	0.090351411111	0.121045328227	0.377123009525	0.16480496418	0.246675296512
à	0.0513336761703	0.0990905564823	0.395687429042	0.198389956767	0.255498359171
t	0.0374464489681	0.0892091191008	0.441612351547	0.200991548196	0.23074054417
a	0.032566024918	0.0571804409803	0.454347893849	0.266414973165	0.189490684303
t	0.0279515730967	0.0386788377134	0.418538663283	0.334499185455	0.180331779301
a	0.0252257960236	0.0311917839511	0.357438894961	0.366523967685	0.2196195843
l	0.0228736306059	0.0283890119304	0.275592778587	0.400663660828	0.2724809323
à	0.0186981219553	0.0355261598635	0.219162411596	0.451862477609	0.2747508317
c	0.0219064478164	0.0391842825345	0.180577261365	0.466292349203	0.292039628833
h	0.0327020299405	0.0378711269915	0.204035572288	0.448603680401	0.276787605611
a	0.0353299843825	0.0363546861105	0.198658012096	0.385222027867	0.344435349204
n	0.0251149903102	0.0244276029868	0.145701175365	0.395462689022	0.409293580135
a	0.0217018961274	0.0253750418789	0.148249564788	0.371654641807	0.433018929112
</S>	0.0232144888137	0.0309672584395	0.162443601894	0.287811844103	0.495562926556
