 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
c	0.6379415553	0.06002159415	0.0307101614141	0.0233721851729	0.0201814042713	0.0201691143173	0.0191808462919	0.018706656397	0.0188417200033	0.0185760812869	0.0182020288882	0.0151983155615	0.0179460707372	0.0176510177358	0.017623283292	0.0217606139011	0.0239174036237
ì	0.527814248367	0.149861030117	0.0325797545624	0.0255240375768	0.0221442422403	0.0210052926185	0.0204483636891	0.0201892423275	0.0201257283082	0.020041167371	0.0196238634056	0.0152046754923	0.0192358747343	0.0188298457026	0.0186687250749	0.0235760837066	0.0251278337164
n	0.433260879656	0.266606484706	0.0356931027548	0.0215434029371	0.0223421629874	0.0182374888903	0.0193871005121	0.0187119721547	0.0181004415681	0.0191422658721	0.018348357444	0.0144870117111	0.0183443733126	0.0179113092235	0.0171839473723	0.0204917266933	0.020207951819
o	0.311707019019	0.382091655035	0.0422992725208	0.0202247994627	0.0227439694117	0.0179112404418	0.0208712089917	0.0181440626346	0.0188125871959	0.0187745244036	0.0178160419038	0.0154579361031	0.0179686757639	0.0176802044532	0.016906872705	0.0202570776744	0.0203328521905
ì	0.17529384314	0.512729922478	0.0484537887775	0.0206559298819	0.0263549971533	0.0172914211722	0.0210599448629	0.0184033464136	0.0191559547137	0.0189839937986	0.0169741278095	0.0155839675033	0.0166594398918	0.0161120875973	0.0161188160784	0.0195323580166	0.0206360469691
t	0.132169650847	0.505910649026	0.0682753453458	0.032080950974	0.0363536877666	0.019132230644	0.0217994081861	0.0207730527388	0.0195800033483	0.0217111657451	0.0179227213509	0.0152491484865	0.0167495917044	0.0153706342632	0.0150599809224	0.0200569546065	0.0218047552116
s	0.135037425749	0.389979576009	0.0983096912019	0.0527458002497	0.0448601164329	0.0242469053212	0.0272916393499	0.0280066884033	0.0238554384785	0.0270962923756	0.0225639951214	0.0174626289203	0.0209354649088	0.0186531505147	0.0165776121475	0.026453679219	0.0259238560054
e	0.118782680403	0.334870163336	0.148276228354	0.0538899045416	0.0400325602919	0.0249016330545	0.0285723150475	0.0309341895985	0.0259779517842	0.0289970666879	0.0251831491495	0.0197187395697	0.0230388143767	0.0207748698049	0.0185735434313	0.0286799043406	0.0287963487801
r	0.0884874113543	0.324633947179	0.198622556118	0.0587539634472	0.0360019706006	0.022202387534	0.0259990845736	0.0292623950532	0.0242775906098	0.0281612585611	0.0249694295264	0.0206132397095	0.0219756581177	0.0193129515694	0.0180312647428	0.0277988974085	0.0308960608505
e	0.0648382888888	0.24391800786	0.307300572439	0.0694319233491	0.0343729864902	0.0203650935132	0.0233874641801	0.0276446722063	0.0217807072864	0.0269455301339	0.0240171945369	0.0205425211357	0.0212490242525	0.0180356565739	0.0169880390264	0.026928196562	0.0322541574057
k	0.0559117816469	0.14372658842	0.399711680813	0.083519595983	0.0376189357301	0.0279698430471	0.0255540278322	0.0245103777	0.0216672604806	0.0242976913156	0.0224715420205	0.018934539054	0.0205964344854	0.0178374814922	0.0174480442576	0.0253168892551	0.0329073142442
a	0.047204171617	0.0943599908733	0.381398477871	0.142116115994	0.0520553801434	0.0307178466217	0.0264569029405	0.0236253001093	0.021735382974	0.0235590337251	0.0220819001536	0.0186561378023	0.0203294712054	0.0177824175343	0.0178860633343	0.0255054753596	0.0345299267834
s	0.038564981427	0.0652511275911	0.34388561569	0.193530247065	0.0638604781145	0.0254699133466	0.0251928096981	0.0239016419109	0.0214039405302	0.0241620126353	0.0223344730459	0.0196283191722	0.0210470881405	0.0191639148755	0.0230977861813	0.0269715489936	0.0425340458437
ì	0.034062911909	0.0559424446304	0.272711409497	0.271035345022	0.0775045707715	0.0229139758622	0.024744873694	0.0233361515846	0.020189706056	0.0240254137818	0.0205790941977	0.019531487528	0.0202244220873	0.0184181323143	0.0227073283766	0.026880159307	0.0451925295032
m	0.0281708544363	0.0496722699701	0.216942250632	0.326306705941	0.0974786831238	0.0301982190741	0.0264870551193	0.0229129809745	0.0204161389887	0.0225966879962	0.0193352508135	0.0191523632074	0.0181129810634	0.0163292569827	0.0176459017937	0.0276584389047	0.0405839937837
m	0.0247017745121	0.0648878170834	0.234094524477	0.27207944398	0.0896168702413	0.040308400378	0.0339878551531	0.0268405376115	0.0258814414024	0.0234173918164	0.0217875597242	0.0204247864381	0.0183791409968	0.0168528513119	0.0181388669499	0.0333130451004	0.0352876749161
e	0.0250456055907	0.0675447592278	0.213582674426	0.245900160327	0.10881531548	0.047066714546	0.041532049001	0.0287043365721	0.0303154821043	0.0248907419737	0.0238897897677	0.0227099677437	0.0201166481257	0.0186093801969	0.0193582648565	0.0318849647732	0.0300331333451
