 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
c	0.6719625864	0.0854197469	0.0375753188522	0.040535903816	0.0359235493711	0.0300390751509	0.0288420362182	0.0331589064834	0.0365428621396
e	0.526422761467	0.1950614243	0.0428228831595	0.044839677456	0.0390439816062	0.0334631040076	0.0326426988222	0.0420611242573	0.043642349162
f	0.391521417156	0.3011655181	0.0569105081838	0.0463786281053	0.0368107566545	0.0326073205516	0.0330805297301	0.0494951474961	0.0520302490051
ò	0.279688302385	0.408132509367	0.0741458726079	0.0459819670351	0.0339577571156	0.0286206324128	0.0286561861286	0.0436599063433	0.0571569494974
r	0.184832422795	0.498480149789	0.0920363189893	0.0492914028117	0.0323827610099	0.0259762999614	0.0251377919439	0.0340860978411	0.0577767849428
s	0.188467571598	0.455344431596	0.10980073385	0.0672433584039	0.0408795664903	0.0280308235769	0.0261818350038	0.0324975318918	0.0515541302016
i	0.173688484133	0.356456226665	0.201040483217	0.091771959468	0.044144697684	0.0289442407573	0.0273189968218	0.0312508291748	0.0453840945227
è	0.101532450911	0.264196798022	0.335649320139	0.123431738789	0.0400227550549	0.0252764071698	0.0254286601232	0.0291692249066	0.0552927128163
n	0.0672813266637	0.198251781607	0.35658924978	0.191736336496	0.041724230541	0.0223886508759	0.0221585344066	0.0271348596031	0.0727351578587
a	0.0629761143212	0.140568583869	0.335752524593	0.242047777099	0.0597710836737	0.023360111904	0.0247617173173	0.0322248215704	0.0785373696878
m	0.0642327986471	0.0916621873563	0.272327397264	0.275255767633	0.105238809958	0.0318732772833	0.043260138899	0.0382875187776	0.0778621082661
b	0.0476718785624	0.0592065406521	0.183330455821	0.333008781544	0.135267858706	0.0463389702458	0.0546016964845	0.0485592688994	0.0920145891449
ì	0.0301537648275	0.0456352094174	0.185560711807	0.289563944248	0.206753224955	0.0461024334133	0.0434482122659	0.0496698989925	0.103112745946
k	0.0425573153358	0.0493384191791	0.181705014136	0.238958001483	0.266400324078	0.0362287893338	0.0313762181569	0.0361622683778	0.117273764319
e	0.0512700561053	0.048495664673	0.131265294845	0.217071230294	0.299586038986	0.0583692364206	0.0341797092227	0.0318029332096	0.12795984312
à	0.0359570814038	0.036363834111	0.0857698282817	0.155401382831	0.340066863062	0.14218173254	0.050970838478	0.0461953158187	0.107093084673
t	0.0264596225406	0.0320524268503	0.0663225623139	0.128031470277	0.347010039687	0.174645751513	0.061500385228	0.0614979905389	0.102479712271
t	0.0242644870829	0.0296490760034	0.0549424196246	0.159533036426	0.300713303229	0.151986790798	0.0718505655713	0.0808485518553	0.126211797844
i	0.0213649726196	0.0240222152345	0.0379900433882	0.144933920542	0.205092918076	0.216356264826	0.111338500732	0.0994774457714	0.139423808271
f	0.0234432802419	0.0229932328782	0.0299728369427	0.0807702008473	0.154181270759	0.276530889009	0.142254014177	0.109844287744	0.160010077825
i	0.0220882325893	0.0200796041407	0.0232897797282	0.0529153254358	0.114230755993	0.271307236183	0.192362568992	0.153832933248	0.149893606088
n	0.0152169796311	0.0147351257816	0.0181382609411	0.0340926759146	0.0828631516043	0.281102606308	0.242936471597	0.184262047883	0.126652711909
è	0.0110203477384	0.0130732361539	0.0150521598394	0.0276865057275	0.0748054144681	0.292642329236	0.234327938266	0.215023622894	0.116368511763
s	0.00934246666347	0.0142123551446	0.0139359560168	0.0253478943292	0.092270586756	0.283515700212	0.214103599422	0.245315928565	0.101955513114
t	0.00823453281249	0.0133794027013	0.0102463241646	0.0523006175277	0.0901535907787	0.227421138271	0.228831388474	0.243676098522	0.125756859371
r	0.00769648598416	0.0111770250632	0.0064564491262	0.0658448020606	0.0702238048776	0.177513927257	0.229983619491	0.259888850174	0.171214931324
a	0.0065518414845	0.0083036014766	0.0058781631834	0.0368452572873	0.0530606545732	0.132516786599	0.220732290697	0.329748347391	0.206362907641
o	0.00685480045919	0.007362882491	0.00664241979103	0.0178192524334	0.0263400313871	0.0781331267997	0.250723685832	0.41901996113	0.18710380048
l	0.00721244838497	0.00687948606533	0.00719656232224	0.0139497862817	0.018644083029	0.0594446223866	0.238381625344	0.485483399043	0.16280797076
à	0.00617817837432	0.00613932328778	0.00633192116448	0.0116729633726	0.0156953998363	0.0426091350622	0.188975920181	0.531382479014	0.19101464692
d	0.00488513452297	0.00587534705199	0.00539227526923	0.00954426700953	0.0166390626721	0.0359138477807	0.15950042286	0.525981234338	0.236268448973
r	0.00342984930801	0.00471882919713	0.00454552876814	0.0126541169065	0.015652859364	0.0329183815242	0.179866747787	0.498325492779	0.247888265124
o	0.00370759484829	0.00499216973211	0.00439284155045	0.0123493941115	0.0136234606347	0.0239913946587	0.159270668429	0.503572256926	0.274100268508
</S>	0.00486106947735	0.00605207559406	0.00478306982822	0.00930347300475	0.0147259113673	0.0182747416993	0.110155116315	0.518564298463	0.313280268254
