 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.6847910944	0.05723332163	0.0395567861336	0.027988684567	0.0267152872554	0.0346636909533	0.0235459488121	0.0239815193534	0.0234845967062	0.0254737724484	0.0325651996661
ù	0.5584821652	0.16300002807	0.0484224735899	0.0297333609946	0.0289939910673	0.0359043192603	0.0243397549458	0.0256311500749	0.0237935599215	0.0272596157287	0.0344394803318
r	0.4543489168	0.26831515069	0.0542705729633	0.0323771019162	0.0298288735159	0.0343005406727	0.0236721718532	0.025426176647	0.0225206049815	0.0261706551201	0.028769241263
u	0.334030548267	0.370708300897	0.0762809040878	0.0319513166587	0.0292707544614	0.0347068687652	0.0233248830967	0.0244368560197	0.0225144519132	0.0250772680261	0.0276978719804
k	0.181999628889	0.465472899632	0.110944020429	0.0384967813862	0.0328558946359	0.0455729856237	0.0234596526457	0.0241709543189	0.0226212728127	0.0247308811669	0.0296750348447
a	0.123476655363	0.416568787877	0.197324833743	0.0478154299287	0.0344292059186	0.0531905797075	0.0236065966905	0.0241463290802	0.0224072561459	0.0251487151345	0.0318855372984
s	0.083706294121	0.338571690626	0.270680339248	0.0806793588429	0.0329528523595	0.0522299363334	0.0248784959132	0.0276873909516	0.023326969842	0.0261741315136	0.0391124628949
e	0.0629614688737	0.254875879542	0.311167263749	0.113601943548	0.0468763525398	0.0538295103135	0.0257851153204	0.0297117918868	0.0236459286049	0.0265545623063	0.0509901526616
t	0.0505736543046	0.156773576781	0.332813105783	0.177451742316	0.0564581592666	0.0476495071155	0.0250984630932	0.0312358524448	0.0265754484367	0.0293554400735	0.0660150316569
o	0.0406069471149	0.109217185194	0.298565400994	0.209649694239	0.0991501183755	0.0463219640372	0.0257468614204	0.0327280064393	0.0289866762441	0.0315038082439	0.0775233320801
r	0.036344513305	0.0889379937313	0.260351468531	0.234935869813	0.121598930658	0.0486832740777	0.0276332178415	0.0356632537838	0.0277561329229	0.0348519188863	0.0832434173373
ò	0.031828330055	0.0668900433104	0.200410825244	0.280522463871	0.169362649486	0.0464560716126	0.0272074948472	0.0357359619199	0.0237924881212	0.0346684179164	0.0831253415106
m	0.0295533634517	0.0588261243701	0.151277881481	0.297278102824	0.223104378495	0.0455529073309	0.0283477706757	0.033202079796	0.0229889434309	0.0321986285385	0.0776698911469
ì	0.0271737559372	0.0509443282567	0.121935522494	0.310305906875	0.257583368832	0.046045026297	0.0284108188986	0.030604898014	0.0225528143359	0.0283242805901	0.0761192425681
a	0.0230520593631	0.0409233215522	0.083374060598	0.252410254425	0.355953992011	0.0523056676323	0.0392398065195	0.02714757318	0.0218430570896	0.0235986269305	0.0801516004794
f	0.0237166299917	0.0337773052547	0.0609981787527	0.189439617008	0.351954116404	0.0829596132108	0.0653337577065	0.0386632255667	0.0394151584212	0.0313725264317	0.0823699411599
o	0.0255573760112	0.0325995581622	0.0498619022909	0.138553216669	0.278892120668	0.124460937537	0.106196814169	0.0591441115222	0.0457285724737	0.0345158413986	0.104489484859
r	0.0257729298077	0.0303413323987	0.0403781314503	0.119145952223	0.254949271489	0.141239628712	0.113430849523	0.0750637681074	0.0462797818246	0.0337238026569	0.119674459361
à	0.0262295159759	0.0298766017136	0.0368995216101	0.114930143674	0.27244038683	0.121818850371	0.113688017774	0.0833038467025	0.0474402171415	0.031182710539	0.122190209892
e	0.0207490120077	0.0239948504472	0.0281000348824	0.0828324479913	0.238392607877	0.109712885457	0.163105751658	0.112844842767	0.0557249253805	0.031414192913	0.133128516747
n	0.017593030855	0.0198957338683	0.0243862942638	0.0654518234438	0.155261906626	0.0925550614857	0.174103780086	0.166565841456	0.112441038594	0.0459869000377	0.125758637882
s	0.026717795595	0.0255273412813	0.0279939274306	0.0552137355546	0.110188108209	0.0587965506286	0.147356974695	0.186737127819	0.173222358465	0.0575360508126	0.130710027454
e	0.0266041935803	0.0236127888664	0.0230921995951	0.0372904823489	0.0743911598897	0.0449739400762	0.151428188472	0.173939920273	0.186867458155	0.0914341774042	0.166365544685
s	0.0156373666388	0.0146965976899	0.015039940332	0.0288809442003	0.0481322513366	0.0378297481921	0.136255900264	0.166842211091	0.261008832718	0.106340930901	0.169335332095
c	0.0155284764996	0.0134489127911	0.0144290529447	0.0327433125268	0.0485263845789	0.0331022908974	0.0942216099547	0.161558228697	0.308271022373	0.1146775704	0.163493092165
e	0.0140062981179	0.011942759677	0.0134422130316	0.0297567857609	0.043705888893	0.0331645122725	0.0790696198716	0.147117637499	0.275695950724	0.142480985267	0.209617334122
r	0.00964869310397	0.00891423049567	0.0100136998589	0.024000524679	0.026776708271	0.0298893450308	0.0649710548639	0.120512003966	0.322141270041	0.130598308742	0.252534187641
r	0.016119659608	0.00929944235322	0.0166136666287	0.0277050016397	0.0209531263103	0.0237856203103	0.0427024020413	0.108509172122	0.321697641147	0.140920323101	0.271693923147
è	0.0184617521027	0.00965395924307	0.0190445770762	0.0255594168759	0.0237940524301	0.0213114413701	0.0401929423938	0.102842289907	0.264131708916	0.200530145167	0.274477637916
o	0.0125863469122	0.00877189584102	0.0120444365334	0.0170161742846	0.02282436181	0.0161643654234	0.0398408650646	0.089302883769	0.221515695039	0.284976561322	0.274956328572
m	0.0146432998621	0.012214450461	0.0135060278765	0.0195796150515	0.0250321783433	0.0128547497878	0.0290684205949	0.0781741241897	0.220738269013	0.305769704841	0.268419046924
à	0.0149467856607	0.0132561235597	0.0139111274455	0.0212094504072	0.0323881803544	0.0135155101426	0.024002964865	0.0622102727299	0.228309154338	0.30689223068	0.269358043308
i	0.0126949621049	0.00927530827043	0.00958694674437	0.0153601750299	0.0268524160391	0.0119516231475	0.0201216177077	0.0450659656566	0.167698429013	0.367199416227	0.314193008036
</S>	0.0141013055594	0.00851357431402	0.00869624199598	0.0133307599712	0.0201180415911	0.0104010192237	0.0177068794128	0.0357871840483	0.129375331856	0.396669486113	0.345300067018
