 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
e	0.606013778	0.08339505457	0.019685692214	0.0111372703976	0.00884679526148	0.00912905792867	0.00904364534158	0.00863528565895	0.00884201609301	0.00969965203824	0.00888075658275	0.00876029457942	0.00867750953045	0.00880437472803	0.00876766418393	0.00923948370292	0.00977775710341	0.00878475985774	0.00866993304747	0.00853818691898	0.00868986656923	0.00986729481016	0.00864665814083	0.00843309388386	0.00907031366047	0.00862793392368	0.00848439899355	0.00828516978761	0.00814411009563	0.0087582812696	0.00864753765362	0.00958877213995	0.00964194296469	0.0109408320425	0.0108447902916
m	0.438929248533	0.18298598157	0.0348002183933	0.0133835469986	0.0103468446603	0.0100369380845	0.0102700304399	0.0102718013124	0.0107404413995	0.0115104691143	0.0104298314853	0.00997557195504	0.0103415497889	0.0105410906987	0.0104319441791	0.0109510824331	0.0111381917906	0.0107428912096	0.0101224897452	0.00900453053008	0.0101151036966	0.0111202688464	0.0102313835683	0.00887471557481	0.0105483433275	0.00969051770798	0.00954357235497	0.00939088093789	0.00823264219803	0.00933819122162	0.00972882305589	0.0108504298681	0.0113856498898	0.0133876405673	0.0206071271831
ì	0.266701079778	0.311091784123	0.0475624214844	0.0149219981139	0.0120554817944	0.0117698948145	0.0117420917026	0.0118513780053	0.0120886538303	0.0130700063593	0.0114734850253	0.00970437435641	0.0115756472738	0.0118309022966	0.0120676994951	0.0124112255407	0.0116196533775	0.0119203612793	0.0113278666943	0.00860538754004	0.0109158195926	0.0126770753715	0.0109967504165	0.00835672812318	0.0121640264725	0.00986871444857	0.0103003235723	0.0109448293488	0.00779015423939	0.00904561820331	0.0107076658895	0.0118766506051	0.0116435416624	0.0136729960008	0.0236476865114
d	0.196511374993	0.352264922841	0.0515720671148	0.016872595644	0.0143812490033	0.0136983301383	0.0137919792687	0.0136408619995	0.0133823547042	0.0150320748701	0.01238857861	0.00951205813413	0.012815700083	0.0132009857067	0.0135336192979	0.0141763070357	0.0121574015067	0.012490170531	0.0126964846725	0.00878708887209	0.0114237484595	0.0149800253449	0.0113377631268	0.00859350856059	0.0144614289488	0.0094986801604	0.0106926833293	0.0129260026684	0.0074897531236	0.00845492863836	0.0114276561412	0.0127883059507	0.0108022180143	0.0130711223583	0.0191459824922
e	0.149530118598	0.355194082814	0.0868520843716	0.0187588144572	0.014567044082	0.0139563145079	0.0147475119242	0.013900204423	0.0135548066574	0.0148031546435	0.0126801228597	0.0109562020754	0.0131157675969	0.014148411379	0.0132001829009	0.0143938732527	0.0138018723715	0.0126219571693	0.0130851784404	0.0100775163874	0.0115031290885	0.0140579635237	0.0117553121195	0.0100762348098	0.0143720606557	0.00949468865999	0.0104332086185	0.0128488764522	0.00836693883802	0.00877540131995	0.0108763094063	0.0121932077616	0.0105598258547	0.0130226716893	0.0177189647922
c	0.0978005747993	0.320419198938	0.185441183657	0.0291856606366	0.013048061569	0.0140224498039	0.0139363261456	0.0123981101213	0.0122326656265	0.0133936472137	0.0120368481877	0.010654227425	0.011999030248	0.0130362792168	0.0117559377988	0.0130949563268	0.014015693851	0.0117686359432	0.0120264661595	0.00999152360298	0.011077304996	0.0130329140823	0.0113344053421	0.00973888566008	0.0128181557084	0.00986425227109	0.0103132749226	0.0116416114507	0.00863758491493	0.00920264488269	0.0105816295291	0.0109710558436	0.010393522083	0.012705844127	0.0154294875306
i	0.0649029988331	0.258449497779	0.265757720886	0.0391409348622	0.0135907828897	0.0138684257568	0.0138802215793	0.0125760564765	0.0124670065293	0.0136216258366	0.0124883438041	0.0112707175341	0.0123131001748	0.0131736795894	0.0114012820337	0.0130053906202	0.0137751274023	0.0120397473848	0.0123578435851	0.0106527915117	0.0114044356024	0.0131384101031	0.0117932232722	0.0103122551017	0.0128625224022	0.0101738030654	0.0104791127654	0.011768682746	0.00881484819171	0.00922884498177	0.0105946925452	0.0103239480718	0.0104548227244	0.0126146144325	0.0153025888931
d	0.0479383690644	0.210598211193	0.315358282495	0.0510066394441	0.0153792942032	0.0161151437328	0.0139836717698	0.0124786518789	0.0123473197483	0.0135817819968	0.0124562115467	0.011365482269	0.0121652000864	0.0129754462082	0.0111607748949	0.0127695939127	0.0134649659647	0.0118971591557	0.0122440508786	0.01089117655	0.0112815748405	0.0133318310837	0.0116958794262	0.0106643862671	0.012836458816	0.0100702068782	0.0104493720876	0.0120877109424	0.00895528323367	0.0090112051998	0.0110280364661	0.0098454746128	0.0101115772806	0.0128394133724	0.0156142717445
è	0.0398954401548	0.156936827598	0.355902138698	0.0759301606814	0.0232478668411	0.0177571909602	0.0133810883472	0.012184892091	0.0119549362199	0.0136555611908	0.0118859679602	0.0101871556534	0.0116260703196	0.0119446927941	0.0115868990422	0.0124610765842	0.0121853836795	0.0114066590929	0.011640398136	0.0100648896601	0.0109539782717	0.0141453208729	0.0110264011953	0.00975322597747	0.0130313447237	0.00981637329883	0.0104067023079	0.0122931889427	0.00861708201658	0.00832291695509	0.0113370856363	0.00954322731609	0.0088753420737	0.0114768634404	0.0145657447988
t	0.0400994791316	0.130237431913	0.352848723766	0.0904400626271	0.0365334136204	0.0182120953737	0.0148085494373	0.0127930979809	0.0123741434227	0.0144597236801	0.0119158604698	0.0105205348377	0.012148711559	0.0120695930712	0.0120778957381	0.0131130556799	0.012375185798	0.0112955030376	0.0116468051046	0.0102285306654	0.0106581878778	0.0155524061106	0.0106209469863	0.00989919930486	0.0141802358686	0.00940507711431	0.0100681550216	0.0132301690349	0.00850841485912	0.00755325496273	0.010737117906	0.00932243573481	0.00793394975326	0.00963632716471	0.0124957421087
