 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.714455921	0.06935653263	0.0468892819814	0.0273561835883	0.0268504961356	0.0266479880308	0.0280222811567	0.031786196013	0.0286351299957
t	0.659494092733	0.09258002381	0.048715791879	0.0301608183998	0.0289850161762	0.0285892386776	0.0298451121306	0.0399251247676	0.0417048689291
t	0.593891602644	0.110245662537	0.056328627193	0.0337643697374	0.0360104739414	0.0327972203133	0.0344402674265	0.0477037178807	0.0548181389035
è	0.459134802881	0.238873580446	0.0607059751803	0.0335901244123	0.0445232297384	0.0339333849908	0.0355728548936	0.0441940813773	0.0494719764614
d	0.31262653696	0.362396741749	0.0818539075294	0.0369448868708	0.0483428650426	0.0335702234205	0.0334896586197	0.039323479715	0.0514517249433
e	0.21883131772	0.428685310183	0.106242475776	0.0413341848789	0.0429049463711	0.0336530277199	0.0330168545296	0.0400766390041	0.055255288103
c	0.123508982973	0.450537707794	0.175420262925	0.0532556821793	0.0382907756321	0.0345892671871	0.0338513878271	0.0403950082828	0.0501510049163
i	0.0823204291243	0.359306535331	0.287385076308	0.0625479199091	0.038233777105	0.0359907945869	0.0342391207026	0.0416378202142	0.058338590687
d	0.0659847813908	0.266129098644	0.383858605036	0.080661686455	0.0371893059099	0.0342989391724	0.0325968083431	0.0402055134067	0.0590753224734
è	0.0568533247329	0.189888504548	0.468283115012	0.0991883929183	0.037723188472	0.033109923207	0.0301642523924	0.034995990487	0.0497933676682
t	0.0589966782043	0.170312437383	0.472055564937	0.104193163206	0.0385939277927	0.0334269551612	0.0296429342744	0.0365121534605	0.0562661982691
s	0.0731494197214	0.141320003594	0.439808420512	0.121821536839	0.0508227502485	0.0426506852725	0.0350702013847	0.0397950206005	0.0555619367032
a	0.0700973905338	0.0954118060647	0.396622934837	0.207498442116	0.0622740746671	0.0459407292562	0.0366781703476	0.0364163551219	0.0490600613271
m	0.0505616163793	0.0709336084109	0.314574020612	0.296067632972	0.0731176742224	0.0476693042207	0.038521871356	0.0393665249324	0.0691877612807
o	0.0426291540678	0.0552017862596	0.244900270537	0.370129510991	0.0873392259408	0.0488307556002	0.0379765059145	0.0385720801097	0.0744207522194
k	0.0402981909651	0.0489277564625	0.187503263179	0.40399659633	0.12502907978	0.0561487465601	0.03702385356	0.0361473979882	0.0649251848499
a	0.0370198918136	0.0437316269302	0.151547004593	0.371212673443	0.185212263593	0.0710852471867	0.0366596068547	0.0350921849653	0.0684395081693
