 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.6928043865	0.08384268051	0.04638173284	0.0472365081829	0.033976118018	0.0402920706869	0.0554664823721
n	0.543736876833	0.227722223103	0.0467029921	0.0423217642896	0.0388811236377	0.0455010586202	0.0551339735421
a	0.320272173011	0.414785050368	0.0762911207667	0.0403334788719	0.0392014695455	0.0466631204388	0.0624536077303
v	0.16530360907	0.415280843163	0.154277464322	0.089149513206	0.0515234138477	0.0471120743055	0.0773530818723
o	0.0989055188233	0.315132137828	0.271664481441	0.108722423302	0.06009530243	0.0450046994322	0.100475446662
r	0.0715493820744	0.262632256676	0.32166881648	0.0931858216007	0.0707135170907	0.0489343276064	0.131315876083
à	0.0589634981581	0.221687693225	0.33755344416	0.119797857534	0.0775091508302	0.0498758805872	0.134612466396
s	0.0550213474327	0.210206294408	0.377694463387	0.132909395778	0.0721652238434	0.0432569744048	0.108746270861
o	0.0420158006656	0.166437521936	0.371598668129	0.197961750059	0.0836339385811	0.0356975847028	0.102654753403
o	0.0304766074739	0.0850668641987	0.31745104071	0.300567732153	0.110263659194	0.0345646013875	0.121609561429
s	0.0257342200986	0.0470621243462	0.249758203903	0.383792108051	0.125018244131	0.0460919490718	0.122543172283
s	0.0235885089809	0.0293992307621	0.214316435701	0.44522417735	0.133138106644	0.0538626111406	0.100470907854
o	0.018443460437	0.022017946834	0.156001027034	0.362738062983	0.187612624615	0.119191935564	0.133994911865
m	0.0127453401977	0.0156140801313	0.0799208282113	0.278459230194	0.210117221538	0.213267724121	0.189875568008
ì	0.0119892485659	0.0172977439038	0.0560670247371	0.226314021065	0.252909047846	0.237736945974	0.197685923336
k	0.013082022002	0.0175838427413	0.0484321323124	0.183530500022	0.286808425282	0.231816851191	0.218746146712
a	0.015043817714	0.0152251724584	0.0373678059308	0.156573063854	0.253704618427	0.248175210397	0.273910297837
m	0.0151397907267	0.0129010629508	0.0293606520903	0.097753788498	0.233351680476	0.326801006132	0.284692095946
è	0.0109101406509	0.0100788869969	0.0217818998034	0.068422105306	0.198625500825	0.407066342044	0.283115208849
r	0.0084027902503	0.00978702934297	0.0159770564678	0.0420193554953	0.159737622275	0.451042640681	0.313033579883
i	0.00838498907743	0.00833503563166	0.0120521156299	0.0290116594491	0.103287327252	0.442636936227	0.396292011361
</S>	0.00940521356971	0.00885800175583	0.011709176656	0.0213969632205	0.068623972866	0.410455414114	0.46955132868
