 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.6445108541	0.0686072931	0.026121851459	0.0176116505826	0.0139955843928	0.0130240666966	0.0129969449141	0.0130525529235	0.0132431855495	0.0131261193067	0.013263519391	0.0123909781173	0.0130932420437	0.0130748136005	0.0131462082301	0.0132791960892	0.0132928680743	0.0134581341974	0.0137666528289	0.0149151259204	0.014902124242	0.0151269678893
m	0.501648985767	0.119815933433	0.0759781635163	0.0223231289019	0.0152309495011	0.0140526228299	0.0144862657178	0.0147245271522	0.0153423988221	0.0142354014057	0.0151842677933	0.0118673962379	0.0152060405271	0.0152633213947	0.0150688498115	0.0151032866006	0.014989098049	0.0154983836761	0.0166629412573	0.0174381784461	0.0171185197311	0.0227613045542
ì	0.333295025322	0.198265081011	0.155653138372	0.0263349895493	0.0157261268363	0.0142883725845	0.0150705718803	0.0155105467607	0.01581218362	0.0137717951504	0.0155340938203	0.0113230566528	0.0159808232549	0.0161123235737	0.0153615955743	0.0155360823052	0.0149519088714	0.0159749639927	0.0172633483909	0.0171137931645	0.0165691790837	0.0245509885956
s	0.274698481841	0.252316783604	0.170155417591	0.0282730714351	0.0168801622769	0.0143673756263	0.0151996907561	0.0162051460478	0.0155314268206	0.0126654863854	0.0148407086303	0.0116874969499	0.0156662250886	0.0164260932836	0.0147099926849	0.0153121487079	0.0138620469712	0.0157922305395	0.0160094991605	0.0161751036192	0.0148014315897	0.0184238774668
e	0.204415707214	0.290214568335	0.191675912664	0.0292182572697	0.0180844870018	0.0153754274987	0.0153489581984	0.0169242160469	0.0167868095422	0.0137339301641	0.0148903467845	0.0128310068204	0.0166380461796	0.0174706946089	0.0151485293255	0.0152668314341	0.0140300621946	0.0161149349872	0.0159542516695	0.0164181146699	0.0159298167037	0.0175289800175
g	0.110973174871	0.298302308978	0.255626926421	0.0358243739112	0.0226212682285	0.0180576844667	0.0147975751194	0.016739094667	0.017369184432	0.0149529226907	0.0155737587871	0.0134982177504	0.0165542439875	0.017032262636	0.0156539322813	0.015249119385	0.015198933903	0.0155436785453	0.0153419252498	0.0159420406362	0.016585853928	0.0225615063347
a	0.064925857357	0.254336515593	0.30362977254	0.0545541647037	0.0286638751555	0.0195915562836	0.0152196836085	0.0175104833841	0.0184919388942	0.0161362493057	0.0165338612393	0.0141338222418	0.0172832545483	0.0177539462749	0.0165633083967	0.0157788113095	0.016244497621	0.0156670530998	0.0171979356036	0.016666943397	0.017417035768	0.0256994125855
p	0.045587480819	0.192159542931	0.30269302278	0.0891184211679	0.0417024501158	0.0239455847768	0.0183419443899	0.0208942232896	0.0198162624356	0.0160462507905	0.0184823485363	0.0146689898547	0.0189452198027	0.0198238784837	0.0182356691671	0.0181313935251	0.0176919143912	0.0179344936203	0.021556721661	0.0186497009183	0.0185922518474	0.0269822378894
ù	0.0418596744397	0.140963026044	0.285410016193	0.113395290323	0.0824889316186	0.0265625310269	0.0214305334906	0.0234280505	0.0190079787257	0.0146739645559	0.0196569426993	0.0141267037585	0.0188407665214	0.0202808961613	0.0184473457653	0.0201874244581	0.017918379085	0.0191493345368	0.0216894241869	0.0180966583163	0.0163855158995	0.0260006830361
m	0.0361164926799	0.108973516455	0.255138529264	0.149778701308	0.102682022386	0.025692654361	0.0292643672805	0.0240512461742	0.0170542384857	0.0142189743862	0.0206188152373	0.0152471404428	0.0167497895545	0.0201411123799	0.0175612382813	0.0271649143587	0.018512222788	0.0187211050871	0.0200157785722	0.0159157663845	0.0141204161262	0.0322610147335
e	0.0298574885333	0.079371963125	0.206063636421	0.202292277903	0.125381890595	0.0347596872043	0.0309243020974	0.0227112705994	0.0167707848524	0.0149284994317	0.0204945007661	0.0168168371396	0.0158468091529	0.0195214981746	0.0173813826773	0.0282154103834	0.019006565758	0.017737772169	0.0186689947751	0.0150463043368	0.0142517119849	0.0339504299875
s	0.0277286903744	0.058817336775	0.18451001594	0.243490749701	0.153046022065	0.0419375984148	0.0243264329963	0.0201734310915	0.0172216349597	0.0154243504762	0.0183083897557	0.0168035996242	0.0164416305367	0.0181795101323	0.0171466720969	0.020473089497	0.0180119934448	0.0174379557479	0.0169978666623	0.0149546298982	0.0145086587635	0.0240597281857
e	0.0266492328548	0.045100808165	0.160792903713	0.248927684767	0.154865702688	0.0689290122383	0.0328643533188	0.0196142832685	0.0171503100701	0.0156272512475	0.01745602302	0.0168208695309	0.0167155786901	0.0177584783859	0.017153484823	0.0179701377847	0.017896548279	0.017906705099	0.0172809197906	0.0148584330847	0.0150760038955	0.0225852420989
s	0.0258778174423	0.0363541791283	0.118354774104	0.244175320189	0.168818164496	0.0937224698794	0.0380404925596	0.0218392381715	0.0172723640064	0.0152398746251	0.017524996515	0.0192761795119	0.0161246001348	0.017997268196	0.0176334448942	0.0179614263455	0.0189462127454	0.0186035850374	0.0187687164332	0.0154042923225	0.0163119316526	0.0257525766613
è	0.0225644886754	0.0311349082028	0.115421438235	0.21373936793	0.181349846565	0.109445829226	0.0519187357399	0.0250666678681	0.01609651215	0.0137377941381	0.016838619302	0.0200093207877	0.0147128142209	0.0171950796966	0.0167798965107	0.0181562310275	0.0194083668251	0.0180210549377	0.0188215591219	0.0149464980407	0.0169726593272	0.0276622033725
n	0.0206158977285	0.0309103602276	0.120041857345	0.199643103443	0.194330017388	0.116629475182	0.0614164424	0.0250169601516	0.0141608362178	0.0128457651816	0.0163696055825	0.0189739844001	0.0131370253156	0.0159480017899	0.0154557533304	0.018140808326	0.0191972041621	0.0153042032531	0.0162910048777	0.0128954172742	0.0150938031757	0.0275824170426
a	0.0207626171268	0.0292527686759	0.0820926233817	0.184289349214	0.207925609329	0.129081158034	0.0760228940667	0.0289569780959	0.0176342417655	0.0140301241097	0.0177972827684	0.0224189231447	0.0138960592515	0.0167692981814	0.0163351755615	0.0181864216131	0.0197596946087	0.0151528003652	0.0161609700596	0.0126899696705	0.0144035542082	0.0263814879109
t	0.0222762402259	0.026241149454	0.0530080586606	0.139169009671	0.19183527571	0.174625518745	0.0862350677556	0.0355362313693	0.0213214748065	0.0145998383925	0.0195840455583	0.0270538509452	0.0148158445421	0.0179551967293	0.0180185103731	0.0190448695041	0.0225262753363	0.0176859423672	0.0189733125722	0.0145503720829	0.0164448454321	0.0284990297596
s	0.0234109740314	0.0215301759973	0.0438102393535	0.16918923909	0.143132095637	0.174528634915	0.0850773933385	0.0370571983031	0.0207474678028	0.0144244700326	0.0223453772414	0.0287866036388	0.0156057046739	0.0212053116047	0.0204326977873	0.0231846810034	0.0259813466367	0.020724601168	0.0217257500831	0.0170370632323	0.0164995651635	0.0335633606786
a	0.0242682428829	0.0202835729144	0.0409991016645	0.148454906763	0.130043993346	0.176311031772	0.0978696049328	0.0460218230544	0.0231405975323	0.015053149458	0.0225792568084	0.0309843459879	0.0173417813122	0.0230487327844	0.021048337328	0.0233859548201	0.0254796409905	0.020178886359	0.0224148761679	0.0181289213877	0.0170524921309	0.0359107441347
l	0.0206098906356	0.0202189293047	0.0312752802815	0.087058139321	0.133163300315	0.189046945657	0.0993555141109	0.0664400775381	0.0268624359214	0.015125411918	0.0254153949052	0.0345431792031	0.0187427276125	0.0263480678874	0.0229517714749	0.0331423058687	0.0288186046303	0.0196394934999	0.024484679195	0.0196545813044	0.0177814797722	0.0393218159057
ì	0.0174245237479	0.0193073214348	0.0277226667405	0.0665477166737	0.115922893505	0.177630200952	0.141605761104	0.094908435046	0.0277128435738	0.0137227340193	0.0247246575691	0.0356107609124	0.0174253909568	0.0247359894696	0.0211734602578	0.035064926235	0.0281121204038	0.0174708307608	0.0228179511429	0.0176328769108	0.0171439598595	0.0355820173648
e	0.0156653268156	0.0176855484561	0.0247948328535	0.0487727000712	0.0983968793683	0.174077396517	0.180315237968	0.117390600015	0.0445880311246	0.0146181421531	0.0222951046504	0.0376825062448	0.0176570326323	0.0197082209954	0.0180904639533	0.0245320890804	0.0246325727204	0.0140937464295	0.0253472073918	0.0148255737117	0.0163872969899	0.0284434955662
s	0.0138957424282	0.0149214125718	0.0192976228678	0.0346611345037	0.0757345733228	0.158246732906	0.165780084523	0.136703826338	0.0718717449749	0.0169182232997	0.0260998811635	0.0397722547609	0.0205899061174	0.0209823831631	0.0203127389733	0.0268583562882	0.0276924724489	0.0151576998433	0.0316469550108	0.0160865119928	0.0159889292413	0.0307807928308
e	0.0154111926241	0.0159936621479	0.0188983961186	0.0283016273046	0.0550994826209	0.126366815835	0.137503784308	0.153939237779	0.101292867058	0.0229391565019	0.0290296855145	0.049410675897	0.0224595725725	0.022632304301	0.0219948493472	0.0265609981036	0.0307390094209	0.0154498740016	0.0340555763045	0.0165123127703	0.0190914545982	0.036317466477
m	0.01648789989	0.0170203778277	0.0192976065775	0.0262475051582	0.0422827898536	0.101535777878	0.113862514636	0.150145241726	0.114393088953	0.0254339143173	0.0341766731448	0.0539664027723	0.0246636111575	0.0269345899383	0.0249371079313	0.0340316155015	0.0332947455605	0.0153681107045	0.0442547284144	0.0215398098439	0.0209566456453	0.0391692769406
è	0.015087431286	0.0155833162392	0.0176877836445	0.0246934603061	0.0406048085779	0.086192149026	0.138171254212	0.177109893042	0.0949232995177	0.0242279098358	0.0352647847816	0.0495315296308	0.0234370525858	0.0270921219088	0.0258535092537	0.0384388950908	0.0335830143329	0.014753604857	0.0412956382722	0.0220376099774	0.0189551936096	0.0354757316564
r	0.01271126027	0.0133413223039	0.0157933445268	0.0221719347154	0.0385657336193	0.0746943756753	0.164483288071	0.189613088747	0.0872079127059	0.0317115400586	0.0367219853272	0.0558747940103	0.0317383253353	0.0251666046189	0.0241355141587	0.0373382393799	0.0303763854521	0.0181926951484	0.0269385012805	0.0173502696854	0.017244923221	0.0286279170676
e	0.0123480096877	0.0129594654346	0.0148954335747	0.0191735275578	0.0302463576398	0.0613406808918	0.12585949229	0.150015921716	0.120185132902	0.0520387726195	0.0519093115757	0.0619241732034	0.0488533498184	0.0331800951196	0.0272789761484	0.0385361134793	0.0303735659887	0.0208216588208	0.0249102524948	0.0158382010721	0.0160543004681	0.0312572006188
c	0.0127667306478	0.0132472004212	0.014363670436	0.0169729842986	0.0233580251933	0.0420500353639	0.0812162208967	0.116941850839	0.132649285167	0.0674749072532	0.0684545900586	0.0764860662011	0.0553346880728	0.0432480393732	0.0316822921895	0.0524046667198	0.0339127287414	0.0197448370522	0.0280548425905	0.0169894895035	0.0174751352659	0.0351716750134
