 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
t	0.642652275	0.1269972535	0.02844313053	0.022234756448	0.0205970847816	0.0206733238578	0.0208173299796	0.0229355150673	0.0221144602527	0.0225713893678	0.0265497286802	0.0234138032063
a	0.504311908333	0.2374197593	0.0312206548213	0.0225174604169	0.0212243384794	0.0208156331437	0.0214095127942	0.0235736535017	0.0223891075777	0.0232626580369	0.0339304368755	0.0379248822693
p	0.339460578511	0.329874138433	0.0379906447651	0.0468062506219	0.025324165696	0.0240080463611	0.0239364547869	0.0259281667565	0.0247709592396	0.0239037336051	0.0433241723593	0.0546726787953
e	0.26002175457	0.353605660144	0.0565234615884	0.059436775674	0.0290104865244	0.0269658239079	0.0274104291959	0.0288890497162	0.0273427516848	0.026141625329	0.0476026163839	0.0570495601438
d	0.191507799523	0.380123244048	0.0698384829961	0.0632296288247	0.0330800678337	0.0301991722351	0.0283629046331	0.0303806236931	0.0310561354607	0.0282836172701	0.0519326937416	0.0620055995327
ì	0.135647491708	0.350171357016	0.132513751065	0.0950114190082	0.0338557090006	0.0304303130002	0.0294167976681	0.0306095766635	0.0320313596679	0.0264255354928	0.0476097807445	0.0562769286997
a	0.0911981355027	0.275066841939	0.262310524688	0.122305781603	0.0295961829606	0.0257158424751	0.0306797335011	0.0269163918064	0.0262244622611	0.0231461236185	0.0365436675058	0.0502964305394
e	0.0765911667742	0.18507938387	0.294864832496	0.184534851868	0.0312922059659	0.0258802433583	0.0309392067453	0.0260427606993	0.0249896096692	0.0278919450389	0.0370159009503	0.0548779609076
s	0.0730075068114	0.133332296473	0.197503000565	0.269353482489	0.059258958102	0.0362978882221	0.0354003932266	0.0340656643266	0.0277669810271	0.0316824222165	0.040385620294	0.0619457690857
ò	0.0587978929505	0.0998379410643	0.150767303455	0.33204477403	0.0694414211473	0.039692027009	0.042568166022	0.0414166914029	0.0295782698766	0.028845875895	0.0404309439297	0.0665787430974
z	0.0523766422302	0.0777840513681	0.157340681152	0.34950957001	0.0817201866291	0.0456029510413	0.0433906006651	0.041283683787	0.0310054134934	0.0251816656277	0.0376709562316	0.057133690233
u	0.0564820541367	0.0660682544714	0.163718976984	0.265894757337	0.158083515743	0.0590621497791	0.0386173807204	0.0379932021859	0.0277152251463	0.0220785715881	0.0333773245631	0.0709086455116
n	0.0519853714236	0.0593713217511	0.147402312061	0.176924019646	0.248661060981	0.0855448587217	0.0379510056675	0.034796624254	0.0251929171599	0.0232641656593	0.03245676023	0.0764495995772
e	0.0404487684685	0.0455676132594	0.100081747687	0.130160307635	0.300110787727	0.132826502707	0.0389378084958	0.0303502710927	0.0232561826281	0.0244367052992	0.0412320534981	0.0925912437651
f	0.0339410446237	0.0357050450808	0.0635968509823	0.092609602165	0.288488847709	0.187089909636	0.0599112560053	0.0288117551729	0.0251746192138	0.0337851121918	0.0507459260677	0.100140063339
à	0.0271623594954	0.0287662106536	0.0475622693341	0.0759253635217	0.25249917107	0.242054062279	0.0756859598684	0.0305358851619	0.0274282743904	0.0330548166018	0.0443932542106	0.114932381443
i	0.0194462047585	0.0220098449205	0.0429027594867	0.0561579802666	0.235430187923	0.298654859786	0.0595159846228	0.0239333579716	0.0214805311369	0.0235487353008	0.0593501441563	0.137569406546
t	0.0150765510544	0.0171954529882	0.0260953039776	0.0407572134549	0.200148660508	0.344769266022	0.0850155365409	0.0258714309325	0.0271346249006	0.0382160006171	0.072815443368	0.10690454501
o	0.0199394993824	0.0221810642487	0.0250938287459	0.037638310635	0.146331462093	0.327693863212	0.10992870034	0.0289279663908	0.0366558691609	0.04670968652	0.0958106762213	0.103089102306
g	0.0205227102759	0.0237911084542	0.026320727335	0.0384041177883	0.109959793288	0.258250662029	0.137443458873	0.0302626321169	0.0439393723623	0.0482851002211	0.115638196739	0.147182078672
e	0.017801490217	0.0251682433423	0.0235860280155	0.0415770700665	0.0856522615127	0.208836930455	0.161822015501	0.0306445018656	0.0531015830074	0.056255291131	0.139980192446	0.155574360932
l	0.0167447272696	0.0240043252737	0.0206235300205	0.0383191425146	0.0627005557676	0.178147007444	0.197448720757	0.0463192518619	0.0585336097425	0.063865544245	0.163852751025	0.129440902817
à	0.0147842907925	0.0179776977599	0.0215751860349	0.0290056648309	0.0557376123225	0.168916255255	0.209047065912	0.0548354916206	0.103785572181	0.0619498097217	0.145422595848	0.116962833412
o	0.0164161497279	0.018342879626	0.0257514894686	0.0249282160756	0.0552409781802	0.155922361778	0.172975534398	0.0443915235249	0.14758851896	0.0610781311406	0.167372236435	0.109992024224
