 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
t	0.71310659	0.06072463055	0.0346685262037	0.0313794069241	0.0306950806668	0.0303859017871	0.0311722765928	0.0336099410035	0.0342577140385
ù	0.700063896667	0.08259476493	0.0327309409177	0.0299897976219	0.0296044295774	0.029312262557	0.02966836068	0.0323040384298	0.0337315134561
o	0.563891037556	0.23047152191	0.0316767905992	0.0284463682339	0.0276769608449	0.0275102057943	0.0283748496743	0.0301981384719	0.0317541246405
o	0.327930779519	0.444069467637	0.0402549126797	0.0320704343549	0.0276164101687	0.0275497242993	0.0327853706742	0.0323954136314	0.0353275275598
f	0.194275859906	0.447944549879	0.12333551338	0.0595460357591	0.0308404577195	0.0287295395259	0.0356888843123	0.0346849553155	0.0449543030875
r	0.163678787902	0.367250974826	0.21588143806	0.0755871200304	0.0324265715173	0.0295775633552	0.0327791802118	0.0347263523627	0.0480921027526
a	0.139924079567	0.421907125809	0.19535137502	0.0698555547768	0.0304123179005	0.029079404003	0.0306888247032	0.0349583353271	0.0478230175525
b	0.0971688935423	0.43583575727	0.197018927673	0.0872370573149	0.0345411744774	0.03357804003	0.0305002542323	0.0347945965292	0.0493253516517
b	0.130923658734	0.322962779957	0.231380244891	0.100361648958	0.0491785757192	0.0434949948921	0.0292286406459	0.0341460833729	0.0583233897775
i	0.137236107045	0.258922608852	0.257573990964	0.126586134639	0.0528903454618	0.0428683249528	0.029182308093	0.0336552157998	0.0610849786304
k	0.0897047361283	0.233640012951	0.320731082988	0.164623127213	0.0450885895826	0.0362617728109	0.028223301326	0.0307758694428	0.0509515561627
è	0.0779851061961	0.190461474317	0.358083770996	0.193949292404	0.0479510218609	0.0331730890703	0.024873926234	0.0265312063283	0.0469911643608
s	0.056083502972	0.165984183572	0.356207794132	0.220881285001	0.0561954170203	0.0412911022834	0.0206540589171	0.0317220293062	0.0509806782321
s	0.048457641984	0.133224597057	0.375853542511	0.205390906267	0.0742745294468	0.053812327253	0.023043088122	0.0371145035888	0.0488288964778
a	0.0517754426613	0.0909430580857	0.323983704837	0.259419161156	0.114448335589	0.0493865489095	0.0266988783344	0.0320091519705	0.0513357238026
n	0.0426747098004	0.0637224732952	0.218812044546	0.338899717719	0.166856353996	0.0507748176365	0.0256078226558	0.0295563867154	0.0630956376347
o	0.0351178297008	0.0498789233651	0.160055156515	0.324499326306	0.242679290465	0.0612433883455	0.0259706177186	0.0285480160484	0.072007425433
m	0.0340475225809	0.0380579232084	0.118873735705	0.300040167169	0.258495538422	0.101640312748	0.0403388985995	0.0338145618592	0.0746914087315
a	0.033904162541	0.0346373458895	0.101113053902	0.266238151723	0.272225301474	0.122148593683	0.0523868540265	0.0380876945737	0.0792589176998
s	0.0270271736637	0.0293926324432	0.0762425079007	0.222523852374	0.313545951958	0.127844565494	0.0507197522755	0.0549739008346	0.0977296460306
t	0.0364648775079	0.0234214753997	0.0677948422736	0.193358071525	0.295220080786	0.164046528165	0.0438238206338	0.0637006255447	0.112169712144
ò	0.0414554327066	0.0243833755386	0.0647621788645	0.147734703175	0.280343009595	0.234128005588	0.0469695250866	0.0482031690087	0.112020643621
r	0.0265917048955	0.0224499762689	0.0518252463548	0.124035683858	0.287919357865	0.267062892796	0.0582705372955	0.0424641465536	0.119380357113
i	0.0225661692138	0.022371061699	0.0463474676116	0.111324946753	0.260603930088	0.253258515865	0.103815716565	0.0397512375645	0.139960785104
k	0.0214103967866	0.020972562655	0.0475423405905	0.0877353699843	0.227943436163	0.258623012288	0.127440953322	0.0455011086148	0.162830697968
a	0.0186554284995	0.017879004477	0.0431171766368	0.0702687599948	0.183788640388	0.233247828229	0.162707737174	0.0537492734716	0.216586098789
ì	0.0148882764625	0.0157048504823	0.0337614788823	0.0460982885583	0.119880021396	0.24973636561	0.223569961458	0.0633246482439	0.23303613733
a	0.0116130425435	0.0132493157721	0.0280393384374	0.0321347566128	0.087323417132	0.24939807267	0.245377108086	0.111321757615	0.221543273577
n	0.0118193783985	0.0140459435214	0.0267941595758	0.0285749922309	0.066714604844	0.18817363729	0.259413392029	0.191655072805	0.212808815726
e	0.0124004769422	0.0142206461451	0.0257139219553	0.026953979197	0.050197395748	0.127524080297	0.262021589743	0.248796190268	0.232171701642
e	0.0109661558581	0.0113518772124	0.0182170999918	0.0189591540057	0.0314988023093	0.0823555952323	0.246775475714	0.304641684756	0.275234167547
f	0.00884515785403	0.0076336234986	0.0283696619006	0.0243397680019	0.0449433578964	0.0605965501108	0.217427308971	0.342901571205	0.264942965249
r	0.00721719185134	0.00430956323433	0.0515508852035	0.0277571698406	0.0828561507121	0.0418179255369	0.173563242674	0.348105778875	0.26282202933
a	0.00690169200445	0.00439755136311	0.0436286523652	0.0178800201169	0.0722151097107	0.032056162659	0.125615764841	0.370924245812	0.326380745357
b	0.00877125337882	0.0070547412517	0.0248623207857	0.0169995795956	0.0388259277436	0.029618652833	0.100200962174	0.396990481937	0.376676095119
b	0.0470767967149	0.00920090811457	0.0304166040352	0.0211316011785	0.0359462737945	0.050150850131	0.0852610512847	0.388587828388	0.332228115906
i	0.0588293641856	0.00964148320152	0.0286360430337	0.0192277267948	0.0315402423828	0.063341125557	0.0950716224282	0.372420412693	0.321292013902
k	0.0645163824405	0.0172714932552	0.0202195674292	0.0197171796669	0.0263849813456	0.0512442182457	0.0942905188994	0.366821661039	0.339534097701
a	0.0688325941417	0.0216874116792	0.0187172926564	0.020979808125	0.0268168005045	0.0475688031292	0.0729997956565	0.407938105466	0.3144594879
t	0.0392663677554	0.0166587011032	0.0258736683141	0.032797113591	0.0377587537342	0.0420598185571	0.0576884731522	0.429163797502	0.318733340633
ò	0.0271964690685	0.0131668295811	0.0284240829207	0.0353776387637	0.0415096284947	0.035186225819	0.0535685600507	0.407936611714	0.357633925544
r	0.0149087134202	0.010856891909	0.0189695233962	0.0204534237434	0.0283830531602	0.0311521098797	0.0559032576169	0.395449044571	0.423923962515
i	0.0116465379479	0.0102826741441	0.0141426633961	0.0151492552573	0.0195642047267	0.0234169574559	0.0566487924723	0.347952115524	0.501196851505
