 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	0.51002871	0.24003974	0.024242510016	0.020030703665	0.0188485902055	0.0189203130036	0.0185306039088	0.0190158644328	0.0189629940093	0.0197262224032	0.0212296988871	0.0208577241089	0.0247505128439	0.0248157941356
p	0.408231144667	0.281980959333	0.0340767094827	0.0284577443214	0.0212054582603	0.0199141547579	0.0205809980861	0.0225654660085	0.0215747517321	0.0233643490331	0.0238173230959	0.0235106163382	0.035074599806	0.0356456430374
e	0.328943128889	0.325980354044	0.0458475825476	0.0333582300985	0.02338541505	0.0210007377338	0.0217491266759	0.0240145076543	0.0226760894892	0.0245277066274	0.0242604142742	0.0239191768076	0.0395234202334	0.0408140614103
t	0.251219212963	0.368241344548	0.0491239492825	0.0415512126242	0.0246949575626	0.0207404489838	0.0258885811896	0.025060202053	0.0238766583065	0.0280455195116	0.025918908392	0.0250235805886	0.0412484494695	0.0493670646736
ì	0.182828795454	0.369073811116	0.0924059084742	0.0571218595814	0.0246645200077	0.0187759018791	0.0279090780131	0.0256104048827	0.024559195616	0.0350253174347	0.0282244016226	0.0252552866662	0.0374160435121	0.0511296570436
a	0.119450660618	0.338865110905	0.193034203025	0.0779880371671	0.0238884065909	0.0193440892706	0.0234702029321	0.0238567987586	0.0222551106829	0.0342326660872	0.0272353501194	0.0243720474323	0.0306375987534	0.0413698644786
e	0.095910150506	0.240764972557	0.250109136075	0.140824188656	0.0252391082318	0.0225891447033	0.0214123990849	0.0247644755725	0.0213059007934	0.0303764276483	0.0254320623031	0.0256103896577	0.0342611082888	0.0414005911214
s	0.097059717002	0.168543871994	0.190740595718	0.219697635885	0.0386563155906	0.0251988658278	0.0299349344835	0.0283315074156	0.024768164464	0.0329541478698	0.0261897391615	0.0268668067616	0.0387116447966	0.052345998893
ò	0.0835288396673	0.131417056778	0.145462702533	0.299518143495	0.0460088111102	0.0231905064159	0.0329806841048	0.0279078161217	0.0274263890749	0.0385761455781	0.0296397377447	0.0250129102116	0.0341152510335	0.0552149908884
z	0.0620683793158	0.0968569061793	0.145477984711	0.340796322365	0.0672443284167	0.0256630381866	0.0419111504825	0.0267438178908	0.0263152123934	0.038316098131	0.0319709999032	0.0229673434186	0.0284709304988	0.0451975436947
u	0.0568702917586	0.0692947415584	0.16691388117	0.275477031188	0.130340998006	0.0389501539702	0.0488947446548	0.0275076935825	0.0247480781574	0.0360837182927	0.028920164654	0.0224291684661	0.0275494178222	0.0460199784129
n	0.0481964856778	0.0573711587695	0.16175446039	0.204314067463	0.205190544069	0.0529621887234	0.0547837999416	0.0293333533345	0.0264984671174	0.0324844894656	0.0253991194391	0.0238932262214	0.0306876227015	0.0471310259462
e	0.0363198696309	0.0428935685532	0.10599857773	0.149794576928	0.236186162356	0.112355258908	0.0762484396472	0.0302341525095	0.0263553987158	0.0286777154645	0.0236369455359	0.0252628148635	0.0410462603911	0.064990177498
