 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
t	0.732470614	0.06522087363	0.029811345446	0.0282586928116	0.0286502863742	0.0274619600652	0.0280979630975	0.0298232916858	0.03020496876
a	0.662478472	0.116394838277	0.0335878018141	0.0301626465677	0.0304312591161	0.0291254746452	0.0302366606214	0.034208290803	0.0333745190737
t	0.478805898667	0.245093060492	0.0409556684014	0.0388740503147	0.0377641387664	0.0298329282164	0.0325722529766	0.0401019421962	0.0559999844472
r	0.363345994889	0.348409599497	0.0410555982605	0.0416247918477	0.0400569684169	0.0290541564846	0.0325424831335	0.0406501359267	0.0632601680916
a	0.336249027896	0.403563782166	0.0414579097402	0.0359990057247	0.0341265614968	0.0285942762017	0.0317250271952	0.0393288457538	0.0489555116306
v	0.231573804899	0.446624153055	0.0766863783334	0.0435113708835	0.0368915623662	0.0315570482544	0.0351549472212	0.0444727594763	0.053527961427
ù	0.1569471653	0.488964751685	0.103967448778	0.0510706580676	0.0385779940223	0.0313658682315	0.0344507969167	0.0416121036151	0.0530431876679
d	0.1150293171	0.501219244562	0.150227621859	0.0539918647265	0.0380723118499	0.0293392959138	0.0294493527144	0.0334387357213	0.0492322483479
i	0.0827126566333	0.359725318187	0.326961299886	0.0558050137528	0.0376745910192	0.0292452678136	0.0289343175632	0.0311889661345	0.0477526181853
a	0.0635751102311	0.188490453196	0.508013815295	0.0676537144816	0.033749262467	0.0270612145096	0.039960977032	0.0276196105538	0.0438758887367
p	0.056831179537	0.117778032759	0.530296574432	0.0942084024272	0.0377258090557	0.0396251030339	0.0474973573308	0.028389737232	0.0476478155049
l	0.082582717899	0.10681194988	0.433656866411	0.120732899009	0.0560744908719	0.0512922425646	0.0458602097343	0.0388127850038	0.0641758736847
è	0.084760237513	0.10039547916	0.37646971007	0.16704564367	0.0631033260906	0.0452613575129	0.0384181162447	0.0385978429737	0.0859484099081
o	0.0526568916643	0.0751215783	0.379720165557	0.232424142223	0.0604178734969	0.042401914609	0.0407794288988	0.0282118563701	0.0882663108133
n	0.0428980247828	0.0532733731333	0.323129252386	0.290091310474	0.0830867800323	0.0402921465163	0.0462729181619	0.0257800033113	0.0951763390014
ò	0.0396146506956	0.0481814727911	0.212177265595	0.363596739225	0.114170027011	0.0520294469321	0.0446128138216	0.0259561702008	0.0996615474746
r	0.0294233458225	0.0378004216237	0.149788020265	0.413253207742	0.147660485004	0.0615842021507	0.0402822530012	0.0258120546471	0.094396106703
r	0.0582577394515	0.0346110594746	0.131496321288	0.384678105047	0.173540823001	0.0608984770836	0.0308271281717	0.0304020231217	0.0952883373352
i	0.0741037023338	0.0372607111315	0.0955663531627	0.298086308282	0.234764745934	0.0781756009945	0.0331941596579	0.0380877985247	0.110760534036
a	0.0433481022599	0.0319888014438	0.0617021015476	0.193322777127	0.297313716831	0.137282405332	0.0399887088526	0.0524446726702	0.14260858514
è	0.0266533893853	0.0236196171879	0.0421305666759	0.140897341709	0.310999642397	0.188009813844	0.0572064499509	0.0596406055007	0.150842514948
r	0.0192410045684	0.0205443682093	0.037885535372	0.138630025003	0.334000663999	0.185135135948	0.063940126057	0.0530029967698	0.147620152411
k	0.0235483372961	0.0197096894031	0.0344009671373	0.123489441401	0.335920683666	0.189459259983	0.0532375026257	0.0586769258222	0.16155712839
u	0.0250189123654	0.0178189682857	0.0264884335578	0.0827120371277	0.263832177651	0.224643248188	0.0957867552086	0.111602634847	0.152096785077
t	0.0181132122018	0.0146994328399	0.0215676211513	0.0499166821699	0.167802541413	0.287632290789	0.145265925936	0.127819800589	0.167182483192
t	0.0203960428957	0.0126819828446	0.0190503557658	0.0354813702953	0.112058478224	0.317494867663	0.144451081952	0.137651884483	0.200733874164
e	0.0216977961374	0.0137075557095	0.0183185409092	0.0274299645138	0.0797376051527	0.279102962102	0.180592898157	0.190435794621	0.188976775288
g	0.0140905369781	0.0120295562865	0.0156238443777	0.0235518786213	0.0569586949156	0.245949019049	0.228460848119	0.21453834694	0.188797227429
r	0.0106125368747	0.00936686518817	0.0155950543659	0.0198406560431	0.0447013272452	0.247564905816	0.269745278506	0.19330235538	0.189271127743
a	0.0100403861169	0.00830095786919	0.0148151417673	0.0147845564914	0.0356118013437	0.202819134761	0.291715376035	0.231269336393	0.190643483514
m	0.0078939440223	0.00936106869086	0.0139339437531	0.0179355757668	0.0298160297699	0.131991430903	0.289123936678	0.264092723998	0.235851476971
m	0.0135250315431	0.0144707148654	0.0186940558198	0.0262928470437	0.0383956227273	0.125172984961	0.293067492159	0.232130856333	0.238250403257
è	0.0154747791178	0.0149886392533	0.0204820719814	0.026926492652	0.0418713052131	0.115877899689	0.272521429306	0.303024300111	0.188833039246
n	0.00985639398513	0.0126030824335	0.0179664727531	0.0223171719375	0.032725785469	0.0849945515083	0.257252896382	0.36085634557	0.201427211442
a	0.00889390138404	0.0113980113704	0.0138840083048	0.0170788014978	0.024062619721	0.0606968538114	0.224301819307	0.381720890723	0.257963007147
s	0.00808924613695	0.00920999281747	0.0106755487055	0.013483351169	0.0181265660337	0.0434731408358	0.217003815789	0.363269228908	0.316669089049
i	0.00739133812858	0.00779940969049	0.00891106240343	0.0107697718689	0.0137983369419	0.0334152717553	0.187193039636	0.378239343636	0.352482429683
n	0.00691158902246	0.00716552269683	0.00822855916834	0.0105216036708	0.013924058058	0.0269321086751	0.136283971185	0.423313449212	0.366719161894
ì	0.00600357535082	0.00739129224761	0.00814643307505	0.0111711386529	0.015702708186	0.0254516574384	0.119433748928	0.471752039737	0.334947387965
t	0.00555082335027	0.00801269974254	0.00830954162435	0.0116381581916	0.0166305573153	0.0241030240395	0.102936640509	0.501320679912	0.321497831988
t	0.00554211159522	0.00728156508018	0.00852233899878	0.0110272168416	0.0167404682118	0.0291328403618	0.124131662436	0.465432359971	0.332189461576
a	0.00826755791207	0.00945224848799	0.00855486723479	0.0137135060807	0.0150010921593	0.0248381392686	0.118174112345	0.45163032399	0.350368206105
</S>	0.0109254429688	0.0130735722169	0.0089515945942	0.0184108069439	0.0146051282527	0.0182284945733	0.0955165179725	0.435853504995	0.384434971053
