 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.4989431012	0.129052697415	0.0532856067343	0.0309165104946	0.0307265558669	0.021447417775	0.0193119161707	0.0211426346493	0.0201777517208	0.0208086929527	0.0205585292722	0.0204462987108	0.0201946613608	0.0193000226911	0.0207746264906	0.02181383636	0.0310989744196
ò	0.479131946733	0.138146102845	0.0594046172836	0.0322699195549	0.0315616226993	0.0221694167412	0.0188487857467	0.0216329258342	0.0203002961703	0.0210618834499	0.0207410643469	0.0206352469242	0.0202768360415	0.0190112817704	0.0208135769031	0.0216300038799	0.0323643701983
t	0.461024617244	0.190776860415	0.0527814483152	0.0281702939279	0.0304424340162	0.0207896521215	0.0174523546735	0.0217401589172	0.0195666217303	0.0208419578301	0.0198064243985	0.0198887336872	0.0191633170155	0.0165803228395	0.0184901805098	0.0192312311568	0.023253436397
t	0.379272694748	0.200390912172	0.0701007266887	0.0360760951336	0.0392258105886	0.0258131040638	0.0214383258358	0.0272522687561	0.0231459507219	0.0248228630223	0.0241291445516	0.0245378232407	0.0228930608932	0.0175067489425	0.0216367832469	0.0218285818472	0.0199292423775
e	0.308607594716	0.253477820624	0.0759720808332	0.0377907179057	0.0378406672346	0.0287653442939	0.0259583653729	0.0264663475425	0.0229842585266	0.0238217925428	0.0241364023448	0.0246335055002	0.0230878123042	0.0185906675824	0.0227806392587	0.0234089112088	0.0216772250654
o	0.201961576972	0.385144963741	0.0809755660844	0.0316286645147	0.0313173585237	0.0273288457322	0.0266325519333	0.0221602391555	0.0207682342278	0.0209282658567	0.0211308687251	0.0213227183745	0.0205978406197	0.0190359947591	0.0213197931243	0.0229918818288	0.0247547010041
G	0.139541881591	0.354337907514	0.0917168002281	0.0577521715336	0.0438718993321	0.0318371389302	0.0291331074939	0.0316985367856	0.0241925151392	0.0251982106811	0.0244792224089	0.0225041158704	0.0207267772442	0.0188851041531	0.0220391531916	0.0257509429526	0.0363345032838
i	0.12262939613	0.340900661238	0.108735220943	0.0644946576105	0.0463466252887	0.0316398916324	0.028489357391	0.0343514908255	0.0243935648511	0.025745905406	0.0244802469485	0.0220337991211	0.0198066225373	0.0178708268544	0.0220545961104	0.025968972631	0.0400581537536
u	0.0805678032433	0.317785669079	0.183109107648	0.0489552916462	0.0359523729942	0.0357854005718	0.0266408028096	0.0326230384761	0.0263367865446	0.0311468804823	0.023501668591	0.0235372792702	0.0198016052865	0.0205895366502	0.0317807510409	0.0250022472451	0.0368837761897
v	0.0567164956144	0.177759219026	0.182839782749	0.101525311892	0.0495655342514	0.0448893994826	0.0297287784153	0.0448605594565	0.0369506985413	0.0464644437301	0.0287828527325	0.0320163079809	0.0274721185709	0.026070893001	0.0374154416569	0.0332714204586	0.0436707382117
