 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.6447626	0.1489363405	0.038769920361	0.0267851279444	0.0263541390741	0.0284732892149	0.0271631150697	0.0303488275691	0.0284066333892
n	0.461189029467	0.213931325833	0.106858904092	0.0368462068798	0.0287277500241	0.0319313679788	0.0324549204362	0.0434182213526	0.0446422564345
ì	0.220375228022	0.304193047944	0.234843094697	0.0500477480266	0.0305360105674	0.0303748547863	0.0339835121239	0.0456833768221	0.0499631090954
c	0.123384658474	0.273386493981	0.362728317566	0.0585497300089	0.0340614123958	0.0285331537026	0.0370729176284	0.0391934263252	0.0430898791582
h	0.147233775425	0.20895727506	0.381024867989	0.075892982179	0.0396106768938	0.028917166815	0.0393221163028	0.0384329105718	0.0406082117021
e	0.150054659142	0.172871296887	0.398700200796	0.104549407902	0.0379079251471	0.0294327121779	0.0336081693585	0.0353475715645	0.037528072585
t	0.093202654372	0.127443697162	0.451250272265	0.146103984767	0.0353228411824	0.0331102842867	0.0311530960822	0.0370186026892	0.0453946481935
o	0.0718463618487	0.0969504103873	0.397651160355	0.228608126722	0.0362775363075	0.0366719322027	0.0313652660816	0.0393330177253	0.0612963093655
r	0.0522838604029	0.0768998823291	0.339615650385	0.294165979174	0.0453599807825	0.0388268222147	0.0342328075671	0.0425004423633	0.0761146097312
ì	0.0419306647876	0.063275351643	0.280875995462	0.357544011991	0.0647952101942	0.0354829579949	0.0336003987585	0.0406862260966	0.0818091432431
s	0.0335124589252	0.0541337305143	0.237448980487	0.406683873064	0.0802549197314	0.038978609855	0.0334786950641	0.0378851405286	0.0776235464947
o	0.0290775669537	0.0462327710714	0.191799720362	0.398973221155	0.14501421111	0.0483858932783	0.0336149207428	0.0351172052705	0.0717844464976
n	0.0332725650638	0.0395562009971	0.121684234521	0.378775972785	0.23159921737	0.0599510012528	0.0307534146319	0.0302131055796	0.0741943100344
t	0.0641014228332	0.0434856169724	0.085279360507	0.341516060262	0.237804212657	0.0785602148843	0.0361460244393	0.0351287188832	0.0779783628598
a	0.0664795238884	0.0395618860575	0.0618135801557	0.270650533954	0.277805645619	0.0971922240948	0.0436835972158	0.0458561111545	0.0969568445348
e	0.0340331441622	0.0263234889658	0.0413124959052	0.174535077451	0.37956465734	0.130360775832	0.0559729051146	0.0501167443302	0.107780678302
m	0.0336173042292	0.0215852872619	0.0308085905217	0.112767497217	0.365473697247	0.199094332144	0.0842551783715	0.0559455067783	0.0964525660093
a	0.0311910809421	0.019082671774	0.0267265015006	0.0873666207057	0.308385574416	0.249407934715	0.111482107191	0.0575389166704	0.108818588078
n	0.0179187091587	0.0168719548647	0.0218593724709	0.0736875738886	0.290595488872	0.258443934905	0.12703997053	0.0579434881278	0.135639587133
t	0.0195715949963	0.0142274496099	0.023267692945	0.0551306474495	0.231961946091	0.280711178302	0.145471041977	0.0801496061826	0.149508923778
e	0.0191801725087	0.0117465235403	0.0217391601097	0.0368637331832	0.159254706324	0.264368758814	0.180254853792	0.130416087171	0.176176056259
ì	0.0106140071921	0.0092608574021	0.0153618184699	0.0356802317677	0.118265916868	0.226521940985	0.232215427264	0.170572007636	0.181507783353
t	0.00790691025003	0.00873068233403	0.011757489066	0.0365960399986	0.103843434423	0.280205820995	0.266855666421	0.146355072708	0.137748810051
s	0.0102071907507	0.00923094109568	0.0109303760087	0.0286415317489	0.0815924938743	0.315100584598	0.25413610614	0.148484213649	0.14167651213
e	0.0114179847966	0.00959030790689	0.0122801124629	0.0209518497543	0.0529512661821	0.219471716266	0.234219545913	0.234550479563	0.20456667149
r	0.00815322260993	0.00754134909096	0.00968840534363	0.0172090679341	0.0416841466847	0.138599894355	0.253721387171	0.281909871654	0.241492593163
e	0.00672792055864	0.00655095369165	0.00813440122321	0.0150081642007	0.0331228807142	0.100297880452	0.23943041339	0.332202905885	0.258524426654
k	0.00721902434355	0.00626074694055	0.00897626035507	0.0184217258782	0.0328832553707	0.0661178443507	0.19271603993	0.386426036628	0.280978963151
a	0.00684234434692	0.00558751473818	0.00827212099169	0.0182922993234	0.0314474895436	0.0496030094302	0.155056004443	0.438424274209	0.28647489105
v	0.00694740588691	0.00551464245073	0.00753876025923	0.0193700621298	0.0302311602745	0.0447216847101	0.127120918481	0.45024441807	0.308310851417
r	0.00759763153116	0.00554756328824	0.00915698685241	0.0192767373886	0.0445411583982	0.0598224151567	0.127992146494	0.43947598669	0.286589204539
è	0.00814139764884	0.00799872404341	0.0105402689375	0.0129069898449	0.0413254886861	0.0516445254056	0.108741338565	0.45399858603	0.30470257718
c	0.00912040993995	0.0104846660758	0.0135653617487	0.0209240928363	0.037417545106	0.0419158609685	0.092634961655	0.413651913143	0.36028505306
h	0.0126658721558	0.0133259351819	0.0295980423496	0.0244008466287	0.040912540608	0.0559091590962	0.0926695304183	0.377806611714	0.352711312353
i	0.0127086335029	0.013760576247	0.0315240798637	0.0159961715722	0.0300719030953	0.0472058399454	0.0702006282061	0.367891468971	0.410640647451
</S>	0.00993317595595	0.012168212116	0.0209144523309	0.0127332514251	0.0225923421937	0.0301383339027	0.053674117003	0.370937129086	0.466908983725
