 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.564071481	0.2380454502	0.035184269378	0.0317262979373	0.0312948558567	0.0323481581075	0.0324014876971	0.0349279406668
p	0.437183240667	0.309399430667	0.049525030058	0.0529547926246	0.0306819516971	0.0349197562297	0.0360801911188	0.0492554998293
e	0.347467468289	0.376206392822	0.0574872683927	0.0606955488122	0.0307887260475	0.0360518274372	0.0372758303894	0.0540268498696
t	0.285152915163	0.424449130541	0.0698331722709	0.0509906144014	0.0302739288881	0.0388972441371	0.0393662300711	0.0610366566442
à	0.212659780988	0.452914336447	0.118659902537	0.0457063439605	0.0276024509934	0.0386453942711	0.0390056608644	0.0648060092591
c	0.159975674929	0.491964426149	0.157346236579	0.0472515806802	0.0269761879065	0.0333470360036	0.0331403707537	0.0499984126069
i	0.140307011976	0.407961471383	0.225714734326	0.0799964672267	0.0303032947897	0.0345036221977	0.033952544947	0.0472607709906
a	0.109549629659	0.266956022168	0.331265546775	0.129946850809	0.0303283748848	0.0433284134075	0.0347944418344	0.0538306861648
k	0.107492216686	0.179528534403	0.343566807672	0.174714053603	0.0345839110196	0.0522046304139	0.0389953382447	0.0689145875956
è	0.102829021029	0.144556322908	0.363332655704	0.188413376801	0.0397901303732	0.0480515364793	0.0421123665676	0.0709146891491
c	0.0689329153263	0.115566007396	0.377654829301	0.218443022934	0.0705302561311	0.0389761919878	0.0378404237677	0.0720563812153
c	0.0627348214254	0.0977435548253	0.2969373037	0.276832485311	0.0927656539597	0.0433285197214	0.0419107094011	0.0877468850624
i	0.0578881995685	0.0815056772351	0.252383038167	0.31488392677	0.0882833885159	0.0479053512126	0.0506916464918	0.106458670713
a	0.0418766455628	0.0560066503184	0.227900939389	0.323569336723	0.113871700572	0.0656022071375	0.0573875548519	0.113784897084
a	0.0375822307763	0.0525341655168	0.17937073673	0.269805941041	0.166999264657	0.0887060070458	0.0941574386773	0.110844167675
n	0.0335287344674	0.0464271015496	0.121200362677	0.18976981998	0.221229980219	0.0995909103486	0.119508496359	0.168744583758
d	0.0487254229791	0.0362769733765	0.0751570513457	0.14941452976	0.178950916273	0.11513839195	0.11480921339	0.281527581453
ì	0.0481764439164	0.0297445912188	0.0770053437552	0.12494670172	0.159309651224	0.153140389217	0.108320755667	0.299356158218
n	0.0244137045875	0.0224345810529	0.0883106987384	0.128700572573	0.213434296541	0.176413900739	0.081564170129	0.264727973473
n	0.0181286083912	0.0201295055243	0.0762336678928	0.177610072991	0.18734941838	0.1674036144	0.0801990288417	0.272945999491
u	0.0145786131984	0.0168120651368	0.0505790044943	0.14366993703	0.131805402853	0.233200440953	0.116943795839	0.29241065643
n	0.0138591785328	0.0139174253076	0.0302382399414	0.06948864563	0.124386009678	0.309372123451	0.130604714146	0.30813360201
e	0.0134605459137	0.0126944823701	0.022640113187	0.0446368424185	0.109931941198	0.262863781984	0.243851644249	0.289920687737
i	0.0112861642636	0.0106522936576	0.0157915938985	0.0250560330122	0.071793889566	0.219139222065	0.37610782875	0.270173008712
g	0.0348485155047	0.0142534744692	0.0132336978625	0.0459918956723	0.0481707475167	0.190899445712	0.35633377427	0.296268486237
e	0.0420798599776	0.0150164330064	0.0124154561008	0.0516413318735	0.0384348084349	0.159086667697	0.376215674777	0.305109855412
n	0.0186236483213	0.0106364118581	0.0119148479963	0.0275156360591	0.049553793821	0.170361434146	0.377904086259	0.333490194204
i	0.0106871649474	0.00829949049403	0.0103668658914	0.0184109292302	0.048097585067	0.141632930822	0.40067781742	0.361827254601
t	0.00965915192473	0.00832617857001	0.00885298179447	0.0128766410354	0.0338464061223	0.106872568007	0.416836190073	0.402729908334
ò	0.00829717063158	0.00816746878734	0.00973196929282	0.0116548663591	0.0283075323608	0.092987478869	0.376591647624	0.464261869111
r	0.00728483912146	0.00758248759778	0.0101882968196	0.011132877705	0.0276727560803	0.077533972623	0.412832989208	0.445771834037
i	0.00937937852809	0.00938578208126	0.0100096803049	0.0124180853129	0.0287025969141	0.0648537506343	0.408620750403	0.456629991346
</S>	0.010955174359	0.0107628310366	0.010656554268	0.0133516356903	0.027535389848	0.0551697902572	0.383689336202	0.487879248673
