 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.730745146	0.05037293539	0.025447003797	0.022746875934	0.0223923832169	0.0240175430194	0.0230111838795	0.023559261446	0.0237049796905	0.0278056361647	0.02619707302
d	0.635995448667	0.106417794723	0.037614972652	0.0233525670046	0.0232700300562	0.027186821558	0.0238474596096	0.0258607479381	0.0252334136146	0.0354026877634	0.0358180840211
e	0.500246652222	0.209716777041	0.0483136959707	0.0269425150114	0.0257066740241	0.0285517033876	0.0245932886264	0.026557169828	0.0259569503383	0.0405733310466	0.0428412609663
r	0.340251450741	0.34924513568	0.0578714206102	0.0287554000003	0.0269209637595	0.0310264541102	0.0256761902968	0.0267805307917	0.0260674181757	0.0398623060639	0.0475427960538
f	0.251097862247	0.407653371227	0.0824020627567	0.0278564898059	0.0290278811921	0.0346773618219	0.0265188975083	0.0275350373314	0.0252354586175	0.0367758423197	0.0512197604433
ì	0.209583157816	0.435784357742	0.109625198872	0.0289932043278	0.0303499252283	0.031357384387	0.0251592854431	0.0257972846209	0.0238612032508	0.0318363558649	0.0476526115112
m	0.134952591805	0.468642761247	0.157736589357	0.0372208606559	0.0293893196863	0.028039106695	0.0262571514584	0.0244810666649	0.0227104039472	0.0266198089843	0.0439504078992
u	0.087118254535	0.355046937882	0.276191285119	0.0693733353453	0.0396917692161	0.028498147985	0.029002786847	0.0259157549436	0.0243914574367	0.0256791516541	0.0390912271098
e	0.058798111569	0.191461511207	0.40794194264	0.117288321895	0.0451099118874	0.0268336402229	0.0284609677241	0.0251402254462	0.0407911269714	0.0247967860792	0.0333774767772
n	0.0470342162403	0.108312760629	0.438004491813	0.153223635765	0.0479904212825	0.033329128721	0.0338637983667	0.0275055076137	0.0467212253213	0.0252937805515	0.0387209833611
è	0.0479727294068	0.0971062095897	0.404139091404	0.170048569455	0.0593027476142	0.0369782264737	0.0400379261216	0.0328607802524	0.0325270247306	0.0243211787159	0.054705433277
e	0.0391856321129	0.0774894965299	0.301956775068	0.208967539618	0.115609847938	0.0493368476779	0.0501712057665	0.0376832469021	0.0375952203254	0.0211265665401	0.0608775707133
r	0.0329990377483	0.0496611255766	0.200497828023	0.236539248539	0.135465936179	0.0898447509593	0.0766805179355	0.0464858005428	0.0419515237035	0.0282239648486	0.0616502340118
t	0.0404509502494	0.0533490357255	0.170638896274	0.237809066713	0.104063524993	0.11080043892	0.0876239704387	0.0571736917911	0.0340343670882	0.0375254898669	0.0665305143788
o	0.0407661193431	0.0524558871085	0.122310637371	0.203386831638	0.144858701464	0.13041817464	0.0952762257264	0.0727524929739	0.0372852672497	0.0363494841313	0.0641401795101
m	0.031378943581	0.0405800636362	0.0831240198037	0.155126663079	0.161181227355	0.145895779947	0.103231299469	0.107781178885	0.0624211850266	0.0475265693661	0.0617530762412
è	0.0249644279737	0.0421274937454	0.0727268036012	0.127842251893	0.158486780252	0.153022614382	0.108521836716	0.129555942702	0.0719717827989	0.0504675195794	0.0603124862151
n	0.0221946979612	0.0421307969818	0.0652138444004	0.102832015564	0.172937283351	0.167093447394	0.129052846739	0.131479657474	0.0480909961796	0.0350848512038	0.083889527309
a	0.0179890979597	0.0313249279426	0.0463759069401	0.0764729392547	0.146366108717	0.160814959998	0.15540401388	0.167259678598	0.0655583372399	0.0369650610213	0.0954689647643
a	0.0124545057519	0.0192589489695	0.0258684743334	0.0441188613982	0.107867453939	0.135155018486	0.16410208776	0.217537553533	0.13163327948	0.0638944618071	0.0781093158614
n	0.0128444098666	0.0187242795232	0.0283082596318	0.0378054416594	0.0898807493463	0.117190652115	0.132316348587	0.232166035644	0.167520382927	0.087266925869	0.0759765323918
k	0.0381492743535	0.0256128227584	0.0325715854046	0.0407377987998	0.0809869453821	0.100859462305	0.100054335309	0.216962211648	0.146743654829	0.11276537289	0.104556578415
ò	0.0417620902892	0.0210165883835	0.0224129395549	0.0347218317599	0.069494884774	0.0832976323283	0.111527338083	0.177938055383	0.15860316023	0.154264556097	0.124960874672
r	0.0190790960167	0.0138910646145	0.017421342005	0.03041064296	0.080004938138	0.0865980628694	0.111920077628	0.160323915394	0.194249358243	0.164882162032	0.121219276691
a	0.0125139563099	0.0118046210982	0.0150963218817	0.0249427591667	0.070548837426	0.0730833681565	0.100428376723	0.150898721398	0.214426072714	0.168593199344	0.157663721164
e	0.00844303886663	0.00874031198507	0.0103300330124	0.0158861083138	0.040202946148	0.0489482516855	0.0933033876477	0.131559253999	0.222880368838	0.261102879781	0.158603436455
t	0.00776908142688	0.00720009451002	0.00997385525	0.0172372922821	0.0295532164087	0.0406272228218	0.0654675739759	0.124151085666	0.166293916746	0.419934320594	0.111792307952
t	0.0127780044743	0.00766574100401	0.00969701419067	0.0171125331276	0.0222155497009	0.0346016106539	0.0412371691332	0.0903590046767	0.107811564271	0.543849822198	0.112671870051
ù	0.0127876762848	0.00776382394867	0.00806108143689	0.0113643233467	0.017033817245	0.0249174547846	0.0333770157789	0.0534228233136	0.101671890246	0.583504294066	0.14609573635
</S>	0.0088135921724	0.00735013345834	0.00773051229844	0.00968320515835	0.0172301596425	0.0213874554123	0.0375296839795	0.0424825996068	0.107251539423	0.577281274033	0.163259791175
