 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.574837367	0.082203586717	0.0489548597665	0.0308105189955	0.0292070256983	0.0292740372666	0.0263810000249	0.0265816726795	0.024806150542	0.0262279704271	0.02645542487	0.0285678729337	0.045692582037
ò	0.519294475333	0.125034945592	0.0568832888616	0.0321187668846	0.0304136907958	0.0298332260525	0.0262640482137	0.0270051660371	0.0245982819016	0.0269053473323	0.0265393579722	0.0282169100347	0.0468925594603
t	0.471271934111	0.193611417197	0.0619121038066	0.0333700869987	0.0299783144565	0.0296073204547	0.0238042601428	0.025845271058	0.0232570607546	0.0250205393209	0.0232253495684	0.0262558737799	0.0328404856803
t	0.368725862037	0.217747901114	0.0952045649389	0.0451419214096	0.0375286303164	0.0381935831937	0.0266589073256	0.0323681911262	0.0253827396996	0.0304458254709	0.0251398273414	0.0290239234418	0.0284380720769
e	0.273688314012	0.276197023687	0.113386146034	0.045760015134	0.0385978189762	0.0406743037392	0.0301271173098	0.0344736145947	0.0266026853049	0.0325980605641	0.0273851716567	0.0306189191643	0.0298907614736
j	0.186635537337	0.350667742829	0.0919220112851	0.0582398454281	0.0461379952379	0.0395644027338	0.031900409134	0.0350128416745	0.0282055583343	0.0329522561602	0.0280523360425	0.0312198095466	0.0394892053298
è	0.146601621579	0.40372337761	0.0948110379084	0.0628398642812	0.0456061469482	0.0345666266871	0.0280823835687	0.0322446296023	0.0253492012448	0.0315876316822	0.0245722051133	0.0276454342207	0.0423698222949
n	0.125923036326	0.456261520537	0.117130287916	0.0622590368392	0.037742413391	0.0289748474604	0.0234798512176	0.0262548831802	0.0207052383734	0.0260486420033	0.0200766836846	0.0224280439162	0.0327155973301
o	0.0963853905753	0.434373009512	0.174198176772	0.0676673865621	0.0386618695365	0.0283544155943	0.0236361823917	0.024640766195	0.0197396728923	0.0231809493696	0.0192974038632	0.0210725454155	0.0287923652402
m	0.0608832327451	0.337900861837	0.264890239724	0.0549458474474	0.0406174910017	0.0390068268422	0.0301621837262	0.0290391155871	0.0233473031333	0.0247934684986	0.0217956389731	0.0259189997067	0.04669890203
e	0.044267016655	0.207691135679	0.363157577241	0.0703664186358	0.0507426673152	0.0436337913833	0.0330416326993	0.0313774434836	0.0252115113082	0.0259237643418	0.0229537130258	0.0277092491597	0.053924132479
v	0.038468220383	0.130114401626	0.430924555747	0.0947870602786	0.0580287665651	0.0417090178751	0.0326147201565	0.0308612566818	0.0243318246119	0.0253615180287	0.0218608967268	0.0253286105458	0.045609111436
è	0.036555946659	0.101957463209	0.406062204249	0.157714195293	0.0634123383884	0.0407447716184	0.0296785708172	0.0285118383026	0.0228481502386	0.0249555898617	0.0197186043299	0.0233976047333	0.0444426619127
k	0.036321584693	0.0982026610697	0.387853148416	0.207706579098	0.0636306546628	0.0347890891995	0.0239285422978	0.02459705683	0.0202444922351	0.0216433861759	0.0170960539317	0.0217621987668	0.0422245259643
k	0.0339391435777	0.0944945876232	0.411768604805	0.174843351219	0.0578909951396	0.0426258236472	0.0288819262674	0.0324012005023	0.0222588552077	0.0212341307359	0.0180536939715	0.0218766105066	0.0397310785395
i	0.0318676833499	0.0756852340544	0.337592007602	0.228532561926	0.0808155188985	0.0537210593297	0.0336866086653	0.0348098234637	0.0231127696252	0.0217401813493	0.0183578918368	0.0204110283317	0.0396676623354
o	0.0262585235626	0.0472545146315	0.195098703001	0.319994512642	0.142106766833	0.0760747557766	0.0341598267151	0.028790630867	0.0210214325096	0.0297267090928	0.0227358843148	0.0189370345145	0.0378407067764
p	0.0233069839855	0.0343400205465	0.117028392534	0.331928474881	0.168612392544	0.103169599859	0.0391978192717	0.0330664578417	0.0242775288443	0.035498754888	0.0259026471147	0.0204932762052	0.043177642737
