 	vado	cercando	un	forno	che	fa	rustici	</S>
p	0.7161254325	0.05998583327	0.0377017303028	0.0343460880047	0.0328397220999	0.0353544922401	0.041619447862	0.042027297491
à	0.695969064233	0.0717407556433	0.0397239007823	0.0357090323151	0.0342244441518	0.0367469671528	0.0428546359101	0.0430311852394
o	0.539963301544	0.225065693881	0.0433690906747	0.0372043722727	0.035084951952	0.0379225157842	0.0419992539174	0.0393907843748
c	0.293180784915	0.450393058627	0.0529481970716	0.0405718526803	0.0374159871447	0.0406902437322	0.0433112327594	0.0414886111742
e	0.160389673638	0.547594678876	0.0721448180239	0.0434044527318	0.0386646622496	0.0412199629401	0.0458161353214	0.0507655880563
r	0.105880994413	0.586065930959	0.0833550022746	0.0491676340777	0.0369797098284	0.0381233948576	0.043933359343	0.0564939104724
k	0.139841103738	0.550153294653	0.0869616193582	0.0556029841346	0.0368154494065	0.0354144782995	0.0421949547527	0.0530160132697
è	0.149717270579	0.476279171218	0.157139850653	0.0529912233349	0.0355885839666	0.033353400604	0.0413419217282	0.0535885441639
o	0.0875488243463	0.412684082073	0.300888164484	0.048917101073	0.0320521317691	0.031475142197	0.034733894059	0.0517007222615
n	0.0645188885054	0.357200237024	0.364649653495	0.069669665091	0.0316151970805	0.0315843772261	0.0316359206459	0.0491262187994
t	0.0988410850718	0.325068231008	0.304948073432	0.103968798697	0.0385747458048	0.0340316382238	0.0380996926764	0.0564678545544
a	0.102404639537	0.230403095536	0.347996541811	0.127133576166	0.0437812648216	0.0407713734141	0.0413309525912	0.0661785494019
è	0.0565939941123	0.130540338912	0.44373531527	0.173591521722	0.0395481710672	0.0415203077166	0.0396999070957	0.0747704833033
n	0.0450879923374	0.112551564171	0.444985380023	0.195073191641	0.0393942149024	0.0331485211827	0.0406043845099	0.0891548288017
a	0.0476408825898	0.105731279124	0.355559042341	0.23836830988	0.0741306145875	0.0445028958856	0.0399835672958	0.0940834338892
f	0.0395526059606	0.0820672723747	0.221122305514	0.32764445396	0.118018769663	0.0704760681352	0.0455432418239	0.0955753460631
ù	0.0297940032269	0.0630911677916	0.161264401371	0.38227206952	0.139040622021	0.0735139833851	0.0564661857813	0.0945576735957
r	0.0208489415956	0.0510565220705	0.14871938319	0.40906266204	0.155140516674	0.054700034095	0.0618698553471	0.0986021638286
n	0.0323344109065	0.0474985787635	0.114725912197	0.399087182547	0.173662164225	0.0478874172317	0.0632843962124	0.121519978207
o	0.0359443646368	0.0347212773612	0.0698280009323	0.299965167649	0.264140573408	0.0932690021439	0.0743690391875	0.127762627173
k	0.0220154481523	0.0263191095471	0.0515601754108	0.18530543575	0.345125594936	0.129253774915	0.0838752241958	0.156545259524
a	0.0179079060074	0.0231245440204	0.0403711518123	0.127093128043	0.325520235265	0.189945825172	0.111799092065	0.164238066375
k	0.0146951149591	0.0197876694181	0.0304903687728	0.086144639841	0.274072046575	0.263268321057	0.161351022688	0.150190819458
à	0.0122340498237	0.0172499708034	0.0277601795176	0.0873658417803	0.220541421858	0.263891123019	0.214708950229	0.156248498973
n	0.0111302581119	0.0173708104051	0.0309347109372	0.0914787226601	0.193324244686	0.273514371673	0.21946074541	0.162786159144
n	0.0175734646993	0.0186602522764	0.0307462684684	0.0743395473867	0.167306799429	0.272222718558	0.258138965137	0.161011941648
i	0.0174563413355	0.0143561853941	0.0202808295837	0.0497090356869	0.118125602032	0.276590569613	0.312740558646	0.190740817483
r	0.0105188268489	0.00983725966937	0.0127089832782	0.0323483734603	0.0850688702327	0.285852162631	0.335509985815	0.228155495161
ù	0.0082211171747	0.00849130500046	0.0104361935467	0.0266120226841	0.0683479678776	0.24147108481	0.408765938605	0.22765427972
s	0.0064139454533	0.00899814053749	0.0130707507516	0.0321002557187	0.0613196129592	0.204357723537	0.448196862202	0.225542762573
t	0.00695456167203	0.010268305933	0.0142750908125	0.0358871470029	0.0617741724064	0.223814257179	0.417173042734	0.229853559858
i	0.00956197813208	0.00993937473868	0.0106549679713	0.0250226983106	0.0447755340928	0.197831866593	0.422470978911	0.279742644286
k	0.00977731329689	0.00901815634224	0.0105754580446	0.0208401434899	0.0330922240729	0.142639970998	0.495621030304	0.278435699429
u	0.0094083885729	0.00954293514831	0.0117844757195	0.020027276696	0.030892482229	0.121850123533	0.473122342101	0.323371947143
</S>	0.0100839589987	0.0102686636483	0.0114864692873	0.017717740787	0.0263227666645	0.103482750667	0.413632723051	0.407004893571
