 	che	impara	una	cosa	che	studia	una	cosa	</S>
n	0.716817919	0.0792326324	0.03337687157	0.0261585400242	0.026228330228	0.0273269216705	0.0300510488299	0.0290467599455	0.0317611101622
a	0.597249802067	0.167187257733	0.0444156062747	0.0281254181304	0.0280455543014	0.0296840478621	0.0333417566711	0.0358026721307	0.0361479480288
m	0.411434354156	0.244503643244	0.0579110232096	0.0754855035077	0.0388147950093	0.0383997626099	0.0381812963261	0.0421344897784	0.0531351234693
à	0.250562108852	0.322828768415	0.10802685889	0.0927000632132	0.0425938197785	0.0406592798145	0.0386218041179	0.0389338002561	0.0650734672972
t	0.163737597351	0.415560239272	0.147718665163	0.0752777035971	0.0358354142026	0.0360640549539	0.030305691257	0.0357339782993	0.0597666279351
i	0.12221670445	0.338499452891	0.270383159188	0.078416570399	0.0336318629202	0.0350156913236	0.0273292698877	0.0357988494847	0.0587084574847
è	0.0862146625233	0.220285483897	0.417216685396	0.0936184908397	0.030444586795	0.0296430789805	0.026563449292	0.0296794232111	0.0663341826053
n	0.0665161222478	0.182679634232	0.416731873465	0.148070896747	0.035814297061	0.026557105797	0.0251980544908	0.0258763893524	0.0725556151684
a	0.0613663482893	0.130186590577	0.384386177555	0.213312901582	0.0512679469937	0.0347735540137	0.0291862833346	0.0280389416223	0.0674812083493
p	0.0524355343598	0.076966009239	0.316287265385	0.278822258527	0.0867530558379	0.0512926293579	0.0334985985323	0.0321536378913	0.0717910029831
r	0.0749976600299	0.062185807973	0.224596930995	0.313584656176	0.131331511413	0.0522296945926	0.0330730994641	0.033717956364	0.0742827077282
à	0.07606268961	0.0567188995377	0.203959796065	0.295089602592	0.166949659804	0.0563206085709	0.0361551989347	0.0303953758889	0.0783481411048
m	0.0403172468433	0.0438666390459	0.177935277288	0.271881805397	0.216116346135	0.0725134541236	0.0405694233649	0.031598640889	0.105201106188
a	0.0291411614611	0.035502851422	0.122322899763	0.211513117666	0.302736320378	0.101506014041	0.041080820495	0.0341390223943	0.122057740515
n	0.0246071993319	0.0302952701013	0.0848142529077	0.153257767422	0.354128180926	0.14957795028	0.0384702588717	0.0324852109761	0.132363872102
a	0.0186133586388	0.0235971658104	0.0518579941759	0.114425013807	0.318459880442	0.24565013276	0.0599056413972	0.0350375495454	0.132453242997
s	0.0152913003435	0.0176836333381	0.032048397636	0.0677001675357	0.276043463214	0.35832613692	0.0732496860457	0.0474588548951	0.112198314166
t	0.0332466076257	0.0167708995447	0.0235146996493	0.0602314218452	0.255671778671	0.36522687564	0.0665833935286	0.0649956582984	0.113758647755
u	0.0392670569306	0.0161855023349	0.0226070097364	0.0477454384484	0.206729018524	0.319711435213	0.11332890931	0.0882765675661	0.146149033518
d	0.0186500331989	0.0118267834096	0.0170032065255	0.0335210344828	0.142209088741	0.347946065738	0.15139628717	0.118052081855	0.159395332639
i	0.0111137355856	0.00975480979253	0.0187489130532	0.0292897989703	0.112936731414	0.322568305713	0.18763834839	0.138214851018	0.169734371013
è	0.00911243887187	0.00953737796218	0.0220126890784	0.0237851555194	0.0936971674847	0.263659309971	0.260482772597	0.157274657206	0.160438300498
t	0.00729869950196	0.00889094700073	0.0169470075715	0.0205617154951	0.0770936273549	0.272558638924	0.291184930466	0.190681388602	0.114783042793
s	0.0213997088137	0.00837416001091	0.0132482407732	0.0200013747204	0.0794938701516	0.215999209975	0.276925119355	0.240922679534	0.123635730698
i	0.0262137587352	0.00783774592964	0.0111284016171	0.0156719139081	0.0611601442239	0.120158656118	0.294931488985	0.284867725845	0.178030234933
è	0.0131296332577	0.00802678873455	0.0099501573037	0.0112207404994	0.0318704967213	0.0764526511727	0.311102689395	0.357579207282	0.180667628978
n	0.0091589337089	0.00846938042085	0.0104028552899	0.0124374326031	0.0256171393671	0.0718080548642	0.296963457532	0.424622183761	0.140520536926
a	0.00990482075563	0.0100893721506	0.0114872908563	0.014104109665	0.022769426491	0.0560235978681	0.255322978377	0.45641155392	0.163886833842
p	0.0111939710551	0.00992107273067	0.00891278288043	0.0143326891383	0.0221517415123	0.043093917076	0.182400704592	0.53413395664	0.173859184747
r	0.0085540557663	0.00670549282242	0.00437236398481	0.0115466442521	0.0200476963528	0.0389575809653	0.149076202997	0.605935644213	0.154804335582
à	0.00541306341317	0.00478906104547	0.00469635098294	0.00708754054337	0.0139695498416	0.0279456513484	0.143127038199	0.592658043404	0.200313721061
m	0.00612887268872	0.00671405189742	0.00896259706098	0.0131481876851	0.0238967076692	0.0366014782295	0.130002273866	0.545618726468	0.22892709502
a	0.00755312100301	0.00856380230447	0.0112959330823	0.0161670583397	0.0272807418117	0.0366183942432	0.101139274695	0.494717007489	0.296664571007
</S>	0.00800455477275	0.00864685799083	0.0110660232172	0.0126018902218	0.0200927915388	0.0259997853416	0.0818592342575	0.459806491745	0.371922268503
