 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.5476045356	0.082856773999	0.040247130187	0.0251951638515	0.0233097197642	0.0220763239328	0.0223831456734	0.020726826877	0.0205622131517	0.0206675026478	0.0190738314699	0.0200637125926	0.0220221953397	0.0189902129794	0.0164126332286	0.0193769331797	0.0225798080282	0.0358513792384
ò	0.4973333956	0.12602598104	0.0446984676931	0.0258578119043	0.0255983194469	0.022530454043	0.0229096156101	0.0217474964855	0.0205723501541	0.0208908772117	0.0187530063353	0.0201893945052	0.0219092841365	0.0189036552173	0.0158525287782	0.0190768275328	0.0222861136705	0.0348644817217
t	0.450772218133	0.181708862947	0.0509388059294	0.0328916564021	0.0268389826168	0.0218604508128	0.0238762552169	0.0212945145849	0.0183725277755	0.0208897149972	0.0172217265595	0.0196844264457	0.0222480816011	0.0170253177627	0.0144023130001	0.0166366425894	0.0207854246049	0.0225521361948
t	0.346294938778	0.182660204189	0.0876511803089	0.0476120608486	0.0329931770167	0.0273191518265	0.0312052139424	0.0263113846968	0.0211367312473	0.0265123894161	0.0194231994019	0.0261576051599	0.0274052327471	0.0190552365586	0.016442111018	0.018931382909	0.0239477787955	0.0189410813837
i	0.267353600526	0.238536727936	0.0965337883043	0.0427607642089	0.0320835554767	0.0284001068216	0.031714048294	0.0274471878025	0.0232168683926	0.0277315453866	0.0212532676366	0.0275996342731	0.0274826056932	0.0209238722313	0.0192023700858	0.0212987111202	0.0255328801947	0.0209285381262
i	0.163543898242	0.386196044645	0.0871882791608	0.0314318133	0.0285775339911	0.025114064439	0.0269471832055	0.0249913166579	0.0226727203713	0.0249683216744	0.0215670826172	0.0229982599188	0.0244273289666	0.0204149782452	0.0200217362149	0.0207947623287	0.024365104352	0.0237796421665
v	0.100308492681	0.385616737948	0.10388003072	0.0459448283533	0.0390907173732	0.0290563197966	0.0281262819354	0.029858267817	0.0253618074708	0.0248099593201	0.0222127467812	0.0249148217597	0.0293759866291	0.0205291585758	0.019048144557	0.0200774945277	0.0241492846571	0.0276389711806
ò	0.0766485018937	0.365025031516	0.149033983373	0.0507058516644	0.0442114603295	0.0289844479506	0.0268489094834	0.0336403516334	0.02450068041	0.0231455495033	0.0205309675445	0.0243883637455	0.0305379458162	0.0188782135351	0.0161850630958	0.0173495104038	0.0220479705793	0.027337235925
e	0.0506697758312	0.361734078439	0.246994860124	0.0405232036148	0.0388922582478	0.0234563994964	0.0210977088999	0.0304651081204	0.0196069803537	0.0194021021579	0.017234365306	0.0187249853681	0.0226394071486	0.0155730782323	0.017011349821	0.01451352642	0.0183094406387	0.0231514168911
g	0.0374032721437	0.248558907613	0.302244857041	0.0795735255849	0.0523288058475	0.0291221408407	0.0234693969995	0.034780125016	0.0216352639559	0.01941196834	0.0174472417235	0.0198507846303	0.0233233671028	0.0156399669598	0.0176717431607	0.0146741781859	0.018149808715	0.024714757582
h	0.0355208054479	0.175309428004	0.30956255968	0.115782285528	0.0630678293758	0.0335892700749	0.0270043116446	0.0411187892575	0.0248848750861	0.0206822693282	0.0181251896766	0.0227159679994	0.0261285748153	0.0155889827093	0.0142435109672	0.0145145675968	0.0177505960731	0.0244102815019
è	0.0367894092293	0.167741811868	0.34269469056	0.112500949443	0.0612001590253	0.031664093252	0.0243806564831	0.0373810174364	0.0230476617483	0.0185940346469	0.0160816965281	0.0203536345858	0.0265587585168	0.0147950719383	0.0134033290776	0.0131434632939	0.0171742173522	0.0224954053027
n	0.0389781628898	0.153333896556	0.343615009187	0.133942117014	0.0658957664884	0.0297798166867	0.0222213623311	0.0374056705864	0.0215371317307	0.0173639321612	0.0153106819271	0.0197873861086	0.0245412599838	0.0137503411894	0.012781275368	0.0115482324653	0.0161630045005	0.0220449508355
