 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
n	0.6825585315	0.07920082953	0.033064569718	0.0285172161472	0.0336762567773	0.0324564825158	0.0363808703769	0.035242113698	0.0389030239379
d	0.5400670267	0.14639986711	0.0433814507293	0.0298880279068	0.0456477630087	0.0472114581008	0.0503412898485	0.0391272503489	0.0579357608746
ì	0.380903813833	0.30677308737	0.0486516392098	0.0275843889829	0.046007622697	0.0505621255099	0.0493773147317	0.0335659376247	0.0565740303328
s	0.274810178344	0.454349481123	0.0540486263699	0.0294073150613	0.0376152921442	0.0411814398003	0.0386459480947	0.0309074025082	0.0390343161497
o	0.199803497448	0.505940129041	0.09061681329	0.0319662141224	0.0332770494898	0.0356376253832	0.0346802315184	0.0318167996974	0.0362616415415
n	0.137796033083	0.488614451347	0.157530849963	0.0439508203261	0.0309192336646	0.0310835830442	0.0322106631479	0.0347805790141	0.0431138145878
t	0.134026270028	0.433026608116	0.184116587854	0.0533325267687	0.0339342748895	0.0336346772238	0.0353487134111	0.0417822529632	0.0507981094759
a	0.127169667209	0.348092061105	0.262466873685	0.0575372973829	0.0347583923108	0.0353549057953	0.0373559078944	0.0441373487847	0.0531276030249
t	0.0809134079563	0.232960955635	0.362093093495	0.0891788861276	0.0406123164866	0.0408118931734	0.0425893027035	0.0475521525087	0.0632881289803
i	0.0592107800054	0.152297736078	0.394010131432	0.150889101776	0.0421580883789	0.0411953845488	0.0428353873757	0.0463786834411	0.0710247701924
k	0.0560294034951	0.111514701359	0.374373572477	0.193777561459	0.049115580523	0.0466728633006	0.044815319517	0.0460938745131	0.0776070866963
i	0.0523712309917	0.0885416263197	0.315315175492	0.261595253953	0.054728553441	0.0489706912175	0.045708847045	0.047502377973	0.0852663151618
a	0.0493051296972	0.0705540072866	0.292258425164	0.330836108984	0.0513648442137	0.0346493083832	0.0353283911401	0.0562657607994	0.0794381547465
t	0.0485910605991	0.0601731222755	0.244391003055	0.309101717395	0.0673703301379	0.0560270200677	0.0458519195751	0.0683737745697	0.100120015464
è	0.0426663181664	0.0580647806918	0.185760213285	0.287768036865	0.120249653646	0.0760698066926	0.0542502665437	0.0606213048419	0.114549518355
r	0.0346508322355	0.0500982593879	0.174995540695	0.307007542955	0.174282676282	0.0668752271275	0.0421395224466	0.0561322065025	0.0938181722851
a	0.0328612868318	0.0421253417733	0.140717920832	0.318058803185	0.223603423827	0.0608435067092	0.0320602951689	0.0505367771997	0.0991926413078
t	0.0307363274573	0.0363826805578	0.0899324880773	0.259015700728	0.281430903276	0.0863698087031	0.0369275866296	0.0578683296283	0.121336131165
i	0.0286723804858	0.0319905511926	0.0698934974924	0.204921221443	0.291798579492	0.119634283168	0.0407519751432	0.0635914981198	0.148745963792
n	0.0321338066913	0.0323440581495	0.0603410712975	0.162491082681	0.290185969564	0.162050543856	0.0497183971144	0.0536317212263	0.157103341195
ì	0.0301271562164	0.0287867714445	0.0558599369525	0.106135471294	0.318441188521	0.223875359485	0.0528420487048	0.0519976298688	0.131934452782
c	0.0251666066848	0.0258768270108	0.0492191493708	0.104570461298	0.30222548004	0.252833436895	0.0536013789016	0.0701898609349	0.116316795451
h	0.0243796057083	0.0281589611069	0.0512218147036	0.107221310566	0.262261703547	0.246490099832	0.0993905545005	0.0707439640778	0.110131948194
a	0.0205486251554	0.0260041731056	0.0426197489112	0.0765350817887	0.209518577249	0.260665323277	0.1471097773	0.0601063533154	0.156892327818
p	0.0166671799451	0.0197340190552	0.0301852593557	0.0435323299229	0.13196789935	0.307292208359	0.168994074767	0.0704017220385	0.211225359006
à	0.0150925451784	0.0177187589014	0.0274542306739	0.0355414912743	0.113775358983	0.329482147853	0.178871804389	0.0811379217462	0.200925811802
r	0.0128103964448	0.0147952209495	0.0214167098113	0.0375324090648	0.114241620394	0.341849917218	0.18613614973	0.0799781185154	0.191239501667
o	0.0119062573549	0.0135775332172	0.0167133685191	0.0322254272749	0.087390294798	0.296781884006	0.203551726643	0.0997793665051	0.238074198222
