 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.561177202	0.2102608171	0.034914524612	0.0220372274131	0.0186637894197	0.0182587987039	0.0183052642403	0.018232291494	0.0181610892235	0.0183235546757	0.019360218912	0.0222240441198	0.0200812439632
n	0.378909289733	0.248233385033	0.115850696129	0.0321197274351	0.0256983596354	0.0229939402119	0.0189567749316	0.0222687235175	0.0229926436598	0.023199191638	0.024981136997	0.0321733046417	0.0316229193623
ì	0.186036249644	0.235319647678	0.245355995376	0.0848586926784	0.0321489499451	0.0245703558228	0.018393292774	0.0229851268051	0.0255785946185	0.0270641800993	0.0274049317801	0.0345681625531	0.035715934682
c	0.112676531348	0.222344556959	0.288792978059	0.113548568226	0.0359309788017	0.0236224977781	0.0183941108681	0.0211482108019	0.0276036084749	0.0416041155791	0.0298698793405	0.0318553414821	0.0326086931163
h	0.116961327249	0.217144197386	0.253405440786	0.127403385478	0.0449136699092	0.0257086703824	0.0200273517869	0.022495081967	0.0291508817873	0.046413317372	0.0323451204745	0.0320874250133	0.0319440995005
e	0.107127196283	0.180291197329	0.257822230429	0.186179320295	0.0529365521384	0.0282022837127	0.0215127056027	0.0230617409014	0.0252121334037	0.0313430564276	0.0279648466979	0.029218594839	0.0291281124937
n	0.066088036761	0.12024743591	0.273387471143	0.245603513832	0.0745972875795	0.0322860170552	0.0230689963997	0.0259091253518	0.0241821330432	0.0260930599137	0.0265860994709	0.0298382793235	0.0321126056734
d	0.076146260067	0.0936180043967	0.222737995714	0.248819516344	0.108029027886	0.0376631375895	0.0267098522264	0.030564422448	0.0264251007003	0.030723904045	0.0296724762414	0.0331272346761	0.0357631025827
i	0.0775875809823	0.0769369324256	0.159538962771	0.247073349181	0.179976870855	0.0425022132038	0.0286333633762	0.0304288227195	0.0262215138154	0.0309136251001	0.0291313612946	0.0333627770404	0.0376926259505
s	0.0454727322721	0.0510604621952	0.113397870057	0.264825790394	0.268428933618	0.0449388917639	0.028181565793	0.0273990521366	0.0248877629173	0.026930163572	0.0270070748365	0.0342757026693	0.0431939803056
ò	0.0353530964287	0.0423381006851	0.0938806925523	0.248547868731	0.294106077206	0.0801098190413	0.027390914067	0.0262262255534	0.0245250884629	0.0266828034944	0.024808062278	0.0325528736576	0.0434783523393
n	0.0303694372982	0.043121334105	0.0832782613174	0.218057620844	0.328510001402	0.0988525891338	0.030354692217	0.0323242987486	0.0230572817748	0.0249139940117	0.0215798424291	0.0257113321531	0.0398693521505
t	0.0609212747834	0.0534626312717	0.0617617745725	0.173453686281	0.341789401467	0.0870970309779	0.0411512439557	0.0409787719898	0.0238720831166	0.0295647846807	0.0226801061433	0.0244228835947	0.0388443957255
a	0.0714928932758	0.0499263248266	0.0464437218775	0.134355410627	0.299109077822	0.158463973593	0.0513378691319	0.0496124097653	0.024833450183	0.0304518676387	0.0230890883374	0.0248837274661	0.0360002975269
o	0.0410252719866	0.0437934498049	0.0370253738058	0.100650210322	0.254411570074	0.262963314798	0.066660170244	0.0671149707438	0.0234265742451	0.0236053607191	0.0205917417467	0.0229972690946	0.0357347622388
a	0.0324979451179	0.049522863565	0.0307707901753	0.0718956302873	0.201756925758	0.302277448466	0.0881249128813	0.0930601921946	0.0225505513237	0.0204580540135	0.0198498771921	0.0257994098434	0.0414353882335
d	0.0315356340562	0.052224856073	0.0268941438811	0.0618642085624	0.161953602319	0.299074905689	0.101816528027	0.101710245265	0.0253665395546	0.028538640992	0.0295566854801	0.0308743095966	0.0485897296772
e	0.0284580015193	0.0458309777657	0.025000762603	0.0579185922275	0.13035882024	0.267474327963	0.159432155076	0.110478363088	0.0284105541029	0.0324663910791	0.0326860532625	0.0291852426017	0.0522997265761
r	0.0260154455484	0.0354628101499	0.025136141459	0.0529507482225	0.11325505908	0.216456927388	0.204540092759	0.114282013896	0.0356898635123	0.0425404112561	0.0353577660883	0.0328880296289	0.0654246665295
f	0.0239480706764	0.0308435477063	0.024377315911	0.0448506286388	0.09424491256	0.218609776129	0.16397060332	0.110330882165	0.0507405794374	0.0611783341628	0.0457113497029	0.0441321415665	0.0870618627764
ò	0.0220847790206	0.0266769462204	0.0248741110523	0.0392861619376	0.0807437029533	0.19810692451	0.187913914773	0.118887887455	0.0639154501458	0.0685814113691	0.0388885601764	0.0434858701991	0.0865542433785
m	0.0216004066598	0.0270013286768	0.0233726684661	0.0403786727059	0.0769302836578	0.134451516037	0.239494244258	0.136754791885	0.0763581119153	0.076885995103	0.0362545421295	0.0434272252404	0.0670901300285
m	0.0210423904899	0.0260925254989	0.021190100782	0.0416302694753	0.0708535563259	0.179976220746	0.199435290179	0.144384660428	0.0735774440918	0.0740084692143	0.0418001454538	0.049098569881	0.056910218899
u	0.021169506152	0.0231734361463	0.0217020790873	0.0370519800918	0.0604049780886	0.186126591915	0.17740591682	0.171461804476	0.0859581692173	0.0697000455648	0.0377180507453	0.044500799948	0.0636265450201
o	0.0227155932593	0.0283477928994	0.0207425273824	0.0276787113439	0.0426129030095	0.108610256572	0.16939371994	0.206908038025	0.139779012606	0.0788976539683	0.0376806945618	0.0386710528325	0.0779620488635
n	0.0240148780277	0.0387714715905	0.0201114753695	0.0280412629066	0.0394993556938	0.0766735483907	0.127964630513	0.201287053475	0.159183229802	0.101009918256	0.0571475414473	0.0400849949695	0.0862106853289
ì	0.0240619263832	0.0384158911042	0.0228342679665	0.0325983823695	0.0449848374326	0.0767164092636	0.105651406038	0.179354432758	0.159485268001	0.137526642352	0.0600857976024	0.0364922934505	0.0817924598194
c	0.0219694489221	0.0330222231287	0.0226160728135	0.0335927728718	0.0449242028642	0.0736374932945	0.0929485661127	0.156345823986	0.1554183052	0.182189930251	0.0555162687141	0.0540592780245	0.0737596063285
h	0.0244846147608	0.0305269680609	0.0201020576438	0.0314208448013	0.0395325293127	0.0660975045182	0.0742004946242	0.144242762262	0.172891031267	0.218136418884	0.0568610808114	0.0599469455753	0.0615567103935
a	0.02514838447	0.025186522115	0.0187750591333	0.0252851922444	0.0320244714662	0.0569131513194	0.0606116231614	0.113931335221	0.201213635422	0.239733837695	0.0681961730705	0.0563730702985	0.0766074822965
p	0.0246882381562	0.0272770056086	0.0165491209851	0.0210657288008	0.0257000314621	0.0397398606598	0.0488196528505	0.080360253027	0.162127803474	0.269891792232	0.105840514357	0.0743160926395	0.103623947272
à	0.0243054638989	0.0322347191331	0.0162660072164	0.0221593371536	0.024727402454	0.0379658444199	0.0444674094802	0.067231564669	0.145123453225	0.276933098744	0.124291222786	0.0799037020532	0.104390853291
