 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.6904078134	0.09210961855	0.0270537915755	0.0241730089775	0.02301107994	0.0224767779691	0.0225523792293	0.0231705525505	0.0228844809544	0.0246037287942	0.0275567421382
m	0.563732788467	0.14636659685	0.0573554235001	0.0300343466441	0.0260922103194	0.0266423805764	0.0263146795303	0.0258387953267	0.0275630880619	0.0283251799116	0.0417345322236
à	0.380716928489	0.305055412283	0.0717581487634	0.0323109543624	0.0259925958569	0.0276894237055	0.0271500665474	0.0252418567113	0.0286972194691	0.0272928797914	0.0480945535914
k	0.294627874496	0.404235559761	0.0620272974511	0.0382734773418	0.0313389016827	0.0263373886574	0.0262797169681	0.0233383586668	0.026648796031	0.0250288286646	0.041863787586
i	0.244359537632	0.39073542292	0.114548952684	0.0491453499313	0.0391827148609	0.0260486657908	0.0258323115824	0.0233234288821	0.0256868707087	0.025807381519	0.0353293738014
n	0.146264998677	0.403682860973	0.178381239561	0.0649485454944	0.048145704327	0.0256291827029	0.0250089618988	0.0236061100911	0.0245943742328	0.0269104632104	0.0328275742766
a	0.098073107059	0.314724171258	0.237555857187	0.110763650031	0.0759350159757	0.0271997693354	0.0244337881286	0.0235733100598	0.0240899274169	0.0274957545837	0.0361556357051
e	0.0676763784497	0.198909653686	0.259854245329	0.163792965344	0.126316090859	0.0369035618105	0.0240721776984	0.0235003449644	0.0290644526583	0.0285853632075	0.0413247377988
k	0.0523094094359	0.127541028095	0.21698203501	0.163096528115	0.209570756353	0.0648771171368	0.0293986893098	0.0237076674788	0.0329721357161	0.0297449847676	0.0497995628749
l	0.0658681172013	0.087047563965	0.15586220137	0.129606728572	0.280660759118	0.0898263856456	0.0385832382766	0.0250619063796	0.0347753432882	0.0318121492125	0.0608955402519
à	0.0639831532338	0.0704357709883	0.114635137523	0.143801412057	0.288698291973	0.125860759615	0.0407247969422	0.0229362031551	0.0322475685932	0.0284315262992	0.0682453859612
