 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	0.5266205323	0.2074827553	0.0263396356925	0.0140056666847	0.0243896704167	0.0112155648623	0.0113477272313	0.0114027692532	0.0114034920748	0.0115558230388	0.0115382166593	0.0115273133262	0.0114861696358	0.012371335066	0.0116202070027	0.0116217613462	0.0115058951364	0.0116117011254	0.01189244165	0.0115769864101	0.0129004423358	0.0145838360583
m	0.388833011567	0.268750697433	0.0524835535277	0.0236885800451	0.0310559591369	0.0130202423342	0.0114838351741	0.013558764755	0.0135196496119	0.0134424897253	0.013853838817	0.0123748837695	0.0135747286569	0.0142003550123	0.0140692710541	0.0138347735159	0.0117552019963	0.0133879761424	0.0133477311893	0.0128735418203	0.0144536442542	0.0224372408281
e	0.295770738722	0.310961740144	0.0763716187579	0.0294821448988	0.0326084219951	0.0140708477324	0.0119541771273	0.0152166024865	0.0148065555831	0.0142785172628	0.0148669719693	0.0129139311121	0.0146021078232	0.0144813320025	0.0151671291032	0.0149334750135	0.0123282900146	0.014259179112	0.0143490673753	0.0142086109542	0.0169121533051	0.0254563661398
s	0.193603972041	0.385994451715	0.0815973930386	0.0353967237834	0.0338121494525	0.0149903594964	0.0120559226133	0.0190528745711	0.0156089344392	0.0146651681834	0.0147934181599	0.0127624672428	0.0150418922512	0.0151774716132	0.0154756514348	0.0157271746493	0.0123622159761	0.0150961943987	0.0148337924256	0.0143806197069	0.0181242189142	0.029446850608
s	0.193658946147	0.351798049238	0.0726935230462	0.0453775211545	0.0343456198551	0.0181674615049	0.0126370244696	0.0254534062856	0.0176678493761	0.0177387325556	0.0163319774539	0.012280445338	0.0187705123471	0.0179339029336	0.0176754064692	0.0184086143042	0.0118626774261	0.0185643106894	0.0149449995233	0.0141201359688	0.0178687251954	0.0317001403068
è	0.186868496916	0.348113979746	0.0639586175487	0.0722273438782	0.035786561196	0.018961341261	0.0133120534234	0.0260820355406	0.017108515152	0.0188474501663	0.0157494561882	0.0115461948453	0.0203642050637	0.0185796852126	0.0171658679565	0.0180678454699	0.011643394238	0.0195922856828	0.0136201762552	0.0130908973881	0.0161530267612	0.0231606010146
r	0.121243730705	0.344730646582	0.0867477874496	0.122777433493	0.0418442559187	0.0206826994455	0.0138509431858	0.027628560894	0.0165271991684	0.0191715096043	0.0146119060796	0.0113324997955	0.0220585278577	0.0185016243334	0.0156845310909	0.016467548222	0.0113840041877	0.0196802047403	0.0124342705537	0.0118987969402	0.0133953194506	0.0173460329745
e	0.0881584575683	0.250979161861	0.152433379283	0.175443066098	0.0513768964396	0.0301061541728	0.0154763376221	0.0264070062227	0.0167260772665	0.0175960398291	0.0139621449214	0.011622181598	0.020916994451	0.0167339133646	0.014644025717	0.0151717852766	0.0115813398143	0.0180016129351	0.0125152716095	0.0119156880774	0.0131429349359	0.0150895061578
m	0.0581766531428	0.150037895487	0.204183078794	0.212638706766	0.0471494997465	0.0505882535593	0.0192535271519	0.0277786402665	0.018374421343	0.0170328424277	0.0160360383507	0.012735746584	0.0223036590405	0.0168613603998	0.0160379900317	0.0153494667714	0.0113590100001	0.0163980116717	0.013078596408	0.0116201900435	0.0133308414451	0.0296754409284
u	0.0375767951143	0.0806680589623	0.195979670631	0.223260442522	0.0578854188488	0.0995926236798	0.0298077357573	0.0326804256126	0.0200654249587	0.0170544636624	0.0171334977044	0.0133656720652	0.0230904894706	0.0170905663017	0.0169184033997	0.015694999938	0.011617566786	0.0160265666779	0.013324035755	0.011740287887	0.013913400098	0.0355133498636
