 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.679564893	0.1026542108	0.03329316701	0.0255171266857	0.0249350624997	0.0246148798539	0.0249390635486	0.0268775665168	0.0303668189332	0.0272372640932
n	0.471732694733	0.201295614067	0.088823982912	0.033300326979	0.0298632734917	0.0292650758769	0.0291369991629	0.0323931841174	0.0418537399373	0.0423351996519
ì	0.222006446244	0.323468631356	0.202028880437	0.042683180773	0.0312967665832	0.0305345592341	0.0285787243008	0.031703867602	0.0420213518038	0.0456777070784
c	0.119377086881	0.363398711119	0.277849211212	0.0538889952577	0.0339729179677	0.0329612608392	0.0241487046446	0.0270693690584	0.0327929309893	0.0345408978674
h	0.137446781294	0.330545410373	0.272000721537	0.0674755353792	0.0414458293531	0.0355212173817	0.0242032259735	0.0277279814012	0.0319324525938	0.0317008765419
a	0.140940733765	0.245246708458	0.340641235646	0.0848490924197	0.0398864470762	0.0307508621391	0.0253153019266	0.0284279746134	0.0325932754836	0.0313483389374
d	0.0834521746363	0.158751076686	0.438698665215	0.11368093274	0.0494010442027	0.0290803816617	0.0260948194187	0.0291219392327	0.0343563981635	0.0373625425363
ò	0.0608636653668	0.125864537762	0.407032569738	0.19617211058	0.0570160474276	0.0282221953598	0.0249198056018	0.02787884084	0.0320847002252	0.0399455677757
n	0.0498474991756	0.109276243121	0.384047872579	0.258570349127	0.0565468183692	0.0282560248172	0.0238891616742	0.0251107964271	0.0280000894249	0.0364551665542
t	0.0928703065119	0.092112250507	0.34029406886	0.241925285309	0.0791352177057	0.0395167084754	0.0253050436027	0.0258440853614	0.0293105980612	0.0336863858283
a	0.105786017177	0.073196879269	0.232256719687	0.321618874436	0.104731819105	0.0418014244921	0.025960181356	0.0285093540642	0.0316950431426	0.0344436058496
t	0.0603679705901	0.0511005919097	0.147198569962	0.428952024145	0.136632998102	0.0355864551674	0.0280097407564	0.0306253283286	0.0344742498807	0.0470520090045
a	0.0453155513944	0.0450038323832	0.097786775654	0.424560982048	0.195589742901	0.0354823017091	0.0292656154508	0.0316796026039	0.0356384511943	0.0596771587903
s	0.0357305730463	0.0394611651184	0.0707767081513	0.376397167149	0.250919774967	0.0456078174564	0.0327235261123	0.0332645285364	0.0374454254098	0.0776733264207
ì	0.0281640068703	0.0336927535368	0.0576955877838	0.300978946383	0.301270493656	0.0776856428188	0.0363906150974	0.0330028144169	0.0394899177173	0.0916292316466
n	0.0251243258214	0.0324466275989	0.0558844081279	0.260510691661	0.329315089219	0.103308141873	0.0349535812058	0.0300879752298	0.0352912735509	0.0930778078555
n	0.0265471648158	0.0322246713596	0.047477234576	0.233919007554	0.320410014673	0.125187788224	0.0393349090779	0.0350624446005	0.0368283852384	0.103008250236
e	0.0251631900899	0.0295387658799	0.0365794315787	0.161418686651	0.278221273158	0.180926326741	0.0785934388353	0.05000624071	0.0451745262101	0.114378088157
f	0.0285583152798	0.0274994361666	0.0316033311796	0.12565144035	0.233147420786	0.217638705647	0.0989419819251	0.0598727927553	0.0533806728178	0.123705888266
a	0.0294543010557	0.0266315206599	0.0289699637665	0.101769983517	0.212361214129	0.246627836482	0.104694226288	0.0562426982584	0.0497819399752	0.14346634001
