 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.7085450484	0.055859041625	0.0266775103953	0.0204575158471	0.0194980277408	0.0196085378579	0.0194797991365	0.0195721283606	0.0201069694487	0.0200974789818	0.0213129777654	0.0261661113305	0.0226187869838
s	0.618329591733	0.121956379062	0.0375104647319	0.0212852365443	0.0206038867357	0.0204315141062	0.0195190593559	0.0206272142981	0.0209868588701	0.0202925398161	0.0216193243593	0.0281519588971	0.0286858791729
t	0.536899334844	0.175753677954	0.0422400962973	0.0235024973737	0.0238879469087	0.0248677365861	0.0196408872674	0.0237162428687	0.0222003150063	0.0224026038187	0.0226340062965	0.0281951483392	0.0340594951859
è	0.439657072081	0.279929733985	0.0392345307504	0.0233702745259	0.0239845447958	0.0277632163057	0.0187331882306	0.024020622044	0.0213147581364	0.0230987458974	0.0222864981824	0.0260484222515	0.0305584144463
o	0.27131852156	0.454574584662	0.0497459477681	0.0222728387303	0.0221531814662	0.0254847650102	0.0191415008999	0.0220924738288	0.0204062552887	0.0213533364559	0.0209276564619	0.0239081159718	0.0266207981807
s	0.15484477552	0.511847973554	0.086987466376	0.0265502041228	0.0238321720492	0.0254419413401	0.0216678550688	0.0240999793267	0.0230538520905	0.0216515184622	0.0219807898799	0.0265555402752	0.0314858953356
t	0.127505873507	0.490560334518	0.114624187792	0.0290019572409	0.0256919434708	0.0280806565266	0.0235117812135	0.0269133088033	0.0253029537166	0.022584788389	0.0223099726372	0.0278618621466	0.0360503647337
o	0.121518301369	0.447170286839	0.143413759664	0.031382152443	0.0277637755753	0.0297735265234	0.0258352428367	0.028769139462	0.0275994181286	0.0243829418426	0.0242149450543	0.0297510262479	0.0384254905617
t	0.086101244983	0.362355927613	0.207902885888	0.0532402638437	0.0345264560358	0.0319643470021	0.0258733915968	0.0304361389162	0.0300894173811	0.0274965394813	0.0259103716966	0.0327229085932	0.0513801084766
e	0.0598063916543	0.255385590538	0.306196101296	0.0775240148812	0.0375612787653	0.0316142014607	0.0253218081723	0.0300117550342	0.0309170036877	0.0278533779633	0.0257781321927	0.0332411684801	0.0587892110847
