 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.6928043865	0.08384268051	0.04638173284	0.0472365081829	0.033976118018	0.0402920706869	0.0554664823721
n	0.543736876833	0.227722223103	0.0467029921	0.0423217642896	0.0388811236377	0.0455010586202	0.0551339735421
a	0.320272173011	0.414785050368	0.0762911207667	0.0403334788719	0.0392014695455	0.0466631204388	0.0624536077303
v	0.16530360907	0.415280843163	0.154277464322	0.089149513206	0.0515234138477	0.0471120743055	0.0773530818723
o	0.0989055188233	0.315132137828	0.271664481441	0.108722423302	0.06009530243	0.0450046994322	0.100475446662
r	0.0715493820744	0.262632256676	0.32166881648	0.0931858216007	0.0707135170907	0.0489343276064	0.131315876083
à	0.0589634981581	0.221687693225	0.33755344416	0.119797857534	0.0775091508302	0.0498758805872	0.134612466396
s	0.0550213474327	0.210206294408	0.377694463387	0.132909395778	0.0721652238434	0.0432569744048	0.108746270861
o	0.0420158006656	0.166437521936	0.371598668129	0.197961750059	0.0836339385811	0.0356975847028	0.102654753403
t	0.0340761242085	0.0849487367387	0.363488915976	0.268044999886	0.103054138794	0.0315233514581	0.114863740426
o	0.0326247545188	0.0585382052729	0.308996957859	0.306419707695	0.121839436731	0.0421630277847	0.129417875126
t	0.0274985811613	0.0420031332843	0.203396309953	0.405312895898	0.137621034644	0.0533210190802	0.130846988789
s	0.0176572323048	0.0251592709602	0.151614948118	0.489600473966	0.148441034415	0.0562648413307	0.111262121618
o	0.0128711499183	0.0208315979655	0.116953476439	0.392438480922	0.188872693405	0.111966474148	0.156066101388
m	0.0106449189494	0.0147057806952	0.0670957081197	0.275060665974	0.210516236935	0.213638344916	0.208338419289
ì	0.0102607182098	0.0153136779451	0.0451730603466	0.210038754458	0.253731682245	0.259306456372	0.20617574183
k	0.0116920830099	0.0157772761684	0.0406552449822	0.162367573219	0.288427727015	0.251873677791	0.229206417143
a	0.0130668820886	0.0131260939928	0.0322997581141	0.134910754746	0.252612174805	0.264664483597	0.289319827581
i	0.0123924792192	0.0123784772363	0.0229692539914	0.0693765663887	0.213030135868	0.371588805866	0.298264286927
m	0.0106642584907	0.00852671018077	0.0195545117638	0.0512592864896	0.174421310089	0.468801397955	0.266772542309
è	0.0106595697769	0.00932611142026	0.0201930267479	0.0443683376165	0.142929438363	0.490043691318	0.282479836436
r	0.00841845654563	0.00978549241842	0.0144917342786	0.0297994263268	0.106886838054	0.516272627106	0.314345477479
i	0.00827651202188	0.00854746659714	0.0113886999772	0.0221459897029	0.069047655418	0.474055627035	0.406538087493
</S>	0.00944633810094	0.00932269331757	0.0116814594111	0.0178739209005	0.047206262909	0.418912057517	0.485557245746
