 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
c	0.6424914786	0.06520214008	0.0323494404137	0.0236233626401	0.0231074669583	0.0230526485467	0.0216148118173	0.0215796367502	0.0208203710792	0.0172842346023	0.0203021510886	0.018600043867	0.0196351190319	0.0241239293438	0.0262130816718
ì	0.536622213667	0.156359265227	0.0340157848266	0.0256403415332	0.0242916029681	0.0244758405086	0.0227134732818	0.0229562347927	0.0221488041904	0.0169355932265	0.0216161082822	0.0189755697684	0.0205601304345	0.0257408955262	0.0269480541268
n	0.442830403689	0.273670645076	0.0359309733702	0.0225500879048	0.0226220960237	0.021614784534	0.0212539344125	0.0213451250724	0.0205471940248	0.0159026475915	0.0206343524184	0.0177079567963	0.0190891145077	0.0224085357304	0.0218920960234
o	0.320266849963	0.392097237692	0.0421142972443	0.0209384909717	0.0234921343252	0.0215272439728	0.0217048641521	0.0208129571753	0.0197606660344	0.0169030096711	0.0200151301014	0.0178359960481	0.0186157047781	0.0218672269951	0.0220482246362
ì	0.178524552521	0.524109358364	0.0500687814063	0.0216364897498	0.0227026958847	0.0239833893818	0.0212984335256	0.0221348119227	0.0194685522863	0.0176056533512	0.0195105484652	0.0171648728882	0.0180879055124	0.0214842539492	0.0222197103646
t	0.133312620307	0.520714715921	0.0718646727688	0.0304256601699	0.0269295120435	0.0276600113243	0.0231665502051	0.0259238431332	0.0211998490696	0.0177271770442	0.0212179901515	0.0161196204923	0.017522345039	0.0225740430228	0.0236413210336
s	0.135646089836	0.409581239307	0.10429480361	0.0498670784646	0.0380616804527	0.0343541871372	0.0289686077854	0.0323645781656	0.0267177510347	0.0199941689667	0.0270037286723	0.0179216804091	0.0186830605332	0.0288267532957	0.0277145275696
e	0.118857174879	0.351971841769	0.151155918757	0.0546846388962	0.0381493914199	0.0362139154656	0.0304710090478	0.0343093521476	0.0295942772502	0.0221057581663	0.0297444941109	0.0200487216801	0.0204828442173	0.0308739938068	0.0313366592932
r	0.0893921063597	0.332889819923	0.199326506119	0.0639193530987	0.0336259518607	0.0337730741424	0.0282038192877	0.0330947189237	0.0288379544606	0.0226816869098	0.0294815083831	0.0197576732948	0.0201381160084	0.0310927751073	0.0337849300771
e	0.0653611326246	0.245092150641	0.310012328306	0.0796054541662	0.0309510085336	0.0311422506919	0.0252728657804	0.0312012822935	0.0272350587766	0.0224650675219	0.028803213679	0.0190853902109	0.0189743314828	0.0304756144365	0.0343228427622
k	0.0566666032262	0.147888175414	0.404411743435	0.0900516367887	0.0432790572712	0.0284064552737	0.0262367466715	0.0277548001242	0.0254363275127	0.0207837772113	0.0264260937201	0.0188050931042	0.0200585958206	0.028734196222	0.0350607305841
a	0.0490043097981	0.100637107471	0.388105963478	0.152375146663	0.0532326038837	0.0278581112299	0.0264862570472	0.0266116070421	0.0247971792627	0.0204183609848	0.0255947699418	0.0186629068638	0.0207138493592	0.0286573166352	0.0368445592874
s	0.0405701254487	0.0699924024503	0.350777670493	0.208474393821	0.0582244349946	0.0332137512553	0.0238528249285	0.0259506211978	0.023579920634	0.0207002098077	0.0267800715507	0.0194045757117	0.0262709005137	0.0292414510226	0.0429666223494
ì	0.0364921036262	0.0608913444434	0.285227102031	0.278966314474	0.0646437099982	0.0375142537851	0.0220735500528	0.0267676899646	0.0215228336004	0.0200503679822	0.0277362846146	0.018565529594	0.0259651610584	0.0299130424455	0.0436706160248
m	0.0308678840121	0.0555275056145	0.227280181944	0.323703668691	0.0801551075327	0.0413022256284	0.0254441887229	0.0277879422682	0.0212588662336	0.0207930019738	0.0264626089941	0.0178353562419	0.0206788798972	0.0396034982165	0.0412990505338
m	0.0270148654374	0.0608249024448	0.222562988381	0.26003650583	0.0894146051776	0.0604400584761	0.0338413715036	0.0329255144681	0.0253269408809	0.0234004977458	0.0291686615892	0.0187172149248	0.0213450438061	0.0558967165738	0.0390840962378
e	0.0264643944745	0.0585376215483	0.194421570394	0.220748132143	0.153734991126	0.0727747790254	0.0370666074039	0.0330440249474	0.0266443134063	0.0246334657405	0.0293666804069	0.0193353510295	0.0210837619464	0.0480500640532	0.0340942512693
r	0.0239410556888	0.0389687634761	0.132887992865	0.219957277581	0.249296269909	0.0856820146085	0.0410574063413	0.0310505429845	0.0248685035934	0.0231337358295	0.0256747812275	0.0188526720916	0.0203016212176	0.0323957191117	0.0319317110666
i	0.0232725306696	0.0306884001854	0.0899215560883	0.183875104127	0.293145735303	0.117184440336	0.0543482605804	0.0305300035015	0.0253915226118	0.0223742878876	0.024288001483	0.0183123788933	0.0188205964998	0.0297395636872	0.0381076619235
è	0.0234558919792	0.0282826671085	0.0751299542134	0.175141077109	0.296238940834	0.134513596245	0.0585750557268	0.0321566021338	0.0244868382533	0.0205695759045	0.0225623879005	0.0167066867855	0.0212277216784	0.0314083354711	0.0395447176824
f	0.0207804118844	0.0269269217695	0.0680405147925	0.16608201637	0.279089280011	0.154069590348	0.0606182723089	0.0436043510846	0.0256052776244	0.0190053594433	0.0222378613767	0.0150996635904	0.0304302144959	0.035568766219	0.0328415402777
r	0.0201204800235	0.0241082677765	0.0627516637215	0.119540965057	0.247963872004	0.217512586783	0.062418785903	0.0545281249615	0.0293826517615	0.0209453914623	0.0244728528006	0.0166526290479	0.0301169234917	0.0374088432369	0.0320759961725
