 	la	macchina	vuole	riparata	dal	meccanico	</S>
e	0.739575795	0.08510424637	0.034246047138	0.0341308261228	0.0342481693013	0.0353413618166	0.0373535295612
m	0.633945531	0.14201351479	0.0575973849389	0.0366565772979	0.0397584240758	0.0384904450745	0.0515380700471
à	0.447011917667	0.311160310263	0.0676721393436	0.0362922693105	0.0414117354578	0.0373386145231	0.059113018035
k	0.325833114556	0.428629227954	0.0689909166785	0.034600189688	0.0397000616405	0.0421970786133	0.0600494510578
i	0.253746421185	0.464617697185	0.105866934893	0.0347256903603	0.0387056903084	0.0463326364295	0.0560049395169
n	0.157928241195	0.497170827728	0.172954573898	0.0369006733284	0.0368210538962	0.044637437746	0.0535871806728
a	0.111293430465	0.401868065909	0.295300447966	0.0474312257761	0.0376296454764	0.0458181622523	0.0606590015811
t	0.078654029075	0.26387561997	0.392246583589	0.0647934307254	0.0387583316506	0.0737213130508	0.0879506925415
è	0.0581438876117	0.17426479999	0.444774554796	0.0948748003085	0.0386176086841	0.0852442030987	0.104080179653
l	0.0451825450506	0.137898432863	0.474456576932	0.117981791503	0.0401972337287	0.0699685585853	0.114314892942
i	0.0385765311469	0.107846962488	0.402851846977	0.210634212634	0.0485649099063	0.0654365083038	0.126089044118
s	0.033754295269	0.0714931411627	0.329296362992	0.309768115545	0.0555430589988	0.0754946830059	0.124650363809
t	0.0356440300263	0.0549807324542	0.287802478331	0.308116407848	0.0767530043996	0.0924567835153	0.144246586362
i	0.0374962264574	0.0482921293981	0.196187961444	0.341127871949	0.121258156907	0.0923664281718	0.163271242645
a	0.0249777250425	0.034797737986	0.109283826748	0.40399636265	0.153419463609	0.116892558477	0.156632349074
m	0.0191489205088	0.028123662302	0.0722044911827	0.405495759017	0.191598021336	0.145761840692	0.137667273451
m	0.0232070198429	0.0354792223007	0.0626779988609	0.313679645806	0.244950659779	0.142586280297	0.177419155017
è	0.0236484261916	0.0406474399269	0.077426167407	0.232223502335	0.25983121462	0.187319457032	0.178903850226
n	0.0179965298539	0.0351189862796	0.0845010517223	0.244930297378	0.2468266443	0.199557026211	0.171069477895
i	0.0154030742306	0.0258840483039	0.0570266195274	0.211422769839	0.268671087873	0.18554903487	0.236043356032
a	0.0130068745749	0.0169456832946	0.0318021666358	0.126898327846	0.292046908598	0.25614096149	0.263159105011
t	0.0114004807163	0.0142615367549	0.0219097559966	0.0889235466487	0.285577019533	0.35264422343	0.225283412204
t	0.0091583128521	0.0123036740983	0.0172713224835	0.0754943086629	0.324925804911	0.372831331477	0.188015081381
o	0.00720730408517	0.0098364089157	0.0130846140165	0.057626491561	0.286682366304	0.376270815492	0.249291838774
m	0.00723154315752	0.0103891705295	0.0133487628562	0.0454595612203	0.204463868568	0.436443605164	0.282663498791
e	0.00681398150777	0.0104317719996	0.0143444128137	0.0415104555654	0.174569284356	0.464922622388	0.28740761413
k	0.00728837613552	0.009948611681	0.0136208146668	0.0356253954405	0.136748101419	0.451448084529	0.345320761377
k	0.00761339281151	0.008031109463	0.0115328232249	0.0311495946868	0.19040243074	0.398921927043	0.352348780552
à	0.0067700866525	0.00660252306673	0.0110059966243	0.0316004338489	0.200497658847	0.386702344148	0.356820945611
n	0.00749256733407	0.00900293472271	0.0130098256488	0.0341323371716	0.139301335289	0.407640696716	0.389420253204
i	0.0083730458632	0.0096441719607	0.0120180788047	0.0289147539712	0.109408410303	0.402942111572	0.428699369735
k	0.01517970602	0.0179119172766	0.018594481888	0.0330922287157	0.0977959023677	0.382086742257	0.435338974578
o	0.0177636480844	0.0215981723571	0.0217105634627	0.0370319178319	0.0918933100559	0.358335575152	0.451666847526
</S>	0.0133272048053	0.0161870258089	0.0169194815973	0.032391645256	0.076760972728	0.354667977576	0.489745811763
