 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.5830774515	0.05855354628	0.061070606994	0.0622209897248	0.0616332616218	0.0787849538378	0.0946592973128
c	0.555145529833	0.144870448907	0.0506456419607	0.0497904267901	0.0503934141554	0.071006914088	0.0781477090317
h	0.477214379944	0.263511332302	0.0616363587869	0.043980789662	0.044386740127	0.0531889677701	0.0560815069846
a	0.433241588648	0.328388422101	0.0634360026623	0.0409832709453	0.0402944188025	0.044565379631	0.0490909523796
n	0.375115087549	0.386834954034	0.0577382965541	0.0386715657197	0.0393354869657	0.0429291392063	0.0593755293083
a	0.270981011983	0.447444759611	0.084948424318	0.0383370723199	0.0438674779831	0.0408959721525	0.0735253463989
v	0.154511960081	0.417455305737	0.138570145106	0.0856845714533	0.0718235830176	0.0424192381328	0.0895352296587
o	0.091388743847	0.321018754179	0.230684324169	0.106167985151	0.0849371778854	0.0432767037785	0.122526326361
r	0.0623314923157	0.29859878686	0.26345537539	0.088181668717	0.093593551108	0.0503623738534	0.143476672123
à	0.0497203251386	0.253722966753	0.293833704463	0.106841624772	0.104672733238	0.0530105531688	0.138198011149
s	0.0467365298862	0.228149230184	0.355816474154	0.116771807857	0.0925941843147	0.0418471256233	0.118084612901
o	0.0347633657821	0.187449322061	0.375488126718	0.172566387952	0.0902243690049	0.0359501262928	0.10355824536
t	0.024676753618	0.0988382855537	0.412766250573	0.221531300651	0.100358972868	0.0332221996199	0.108606206794
o	0.02302451457	0.0690005952512	0.364796584124	0.254776092884	0.112430057489	0.0496073258413	0.126364897185
t	0.0205192314833	0.0491527216637	0.263891747641	0.350933776295	0.11903455323	0.0652814518751	0.131186604453
s	0.017607077242	0.0363611412327	0.205763221214	0.437760694098	0.125956514143	0.0647140198366	0.111837364135
o	0.0182353207882	0.030223744109	0.146977396405	0.369530444166	0.156710303448	0.11931637965	0.159006453822
m	0.0130009028427	0.0180435387697	0.089131306355	0.272416777989	0.175085251216	0.217716882083	0.214605323854
ì	0.0118043008609	0.0177048381899	0.0599724276917	0.21509955733	0.221464537872	0.263511684961	0.210442595718
k	0.011885374987	0.0179757094233	0.0506794891839	0.180743443977	0.254137219491	0.24999745632	0.234581285873
à	0.0106908894943	0.0144496219944	0.038935411568	0.153610739299	0.24896476423	0.27103352784	0.262315023691
i	0.00999686715277	0.0126985951115	0.026085377716	0.0799470180577	0.236624333217	0.371148272613	0.263499556564
m	0.00873992643359	0.00965807834383	0.0215704668987	0.0574791333372	0.188406296412	0.448464901538	0.265681273521
è	0.00858525703586	0.0123467670219	0.0230707317942	0.0470067741304	0.146221593671	0.483625084513	0.279143879174
r	0.00783817624462	0.013065096551	0.0186299111961	0.0343403600081	0.106695193624	0.509763425504	0.309667917058
i	0.00881817517514	0.0105904047307	0.0150416297494	0.027225002244	0.070450180408	0.460174377835	0.407700324353
</S>	0.010380790326	0.0109701979013	0.0152113536857	0.022210280564	0.049253627804	0.405927031918	0.486046848177
