 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.5704980282	0.090858248083	0.0580328112153	0.0368038221979	0.0364834406353	0.0325869239695	0.0337516371659	0.036639878838	0.0413500656487	0.062995136022
ò	0.5324786592	0.12872272016	0.056189205069	0.0368692486494	0.036203627303	0.0317252164397	0.0332799383686	0.0370991620914	0.0415924394488	0.0658397634839
t	0.5058909324	0.202216011787	0.0580115159632	0.0342790192478	0.0337051639628	0.0272704591883	0.0288721608791	0.0310510852434	0.0341774579262	0.0445261927122
t	0.411747153733	0.235891441672	0.0957584113907	0.0423050544871	0.0419710018799	0.030836400555	0.0315891961653	0.0342221552894	0.0365496563978	0.0391295388202
i	0.339676838578	0.276660347501	0.108167555664	0.0470896298112	0.0431777003397	0.0341760598764	0.0342272526448	0.0374414945783	0.0386379076595	0.0407451897078
ì	0.243699325593	0.410447446234	0.097924182568	0.0412776078104	0.035535568849	0.0306421398648	0.0330447567597	0.0326426751884	0.0340872631249	0.0406990178663
r	0.170107505531	0.475483831478	0.128260334389	0.0379277422793	0.0329236799463	0.0279785151757	0.0311723981667	0.0273800303014	0.0294820852702	0.0392838226041
t	0.20598951991	0.380461784159	0.16216327967	0.0486653359855	0.0403705887005	0.0338664262365	0.0311520573433	0.0287847468588	0.0309614176323	0.0375847773583
e	0.195348272303	0.309478659386	0.20719557103	0.0586391164476	0.0448702975208	0.0394139735832	0.0340829775384	0.0346373629632	0.0352583278586	0.0410753929934
è	0.106765684101	0.268351589129	0.342511858343	0.0576247844945	0.0393231502676	0.0351070598594	0.0369552552392	0.033646982602	0.0335064699962	0.0462070952491
t	0.0782810474337	0.234765613043	0.400472100114	0.0687275153902	0.0395774884968	0.0335137088691	0.0378078769611	0.0286321001382	0.0299879028909	0.0482346171552
t	0.105458891811	0.252618755681	0.309463597371	0.0891300564701	0.0534241600063	0.0419834024615	0.0379502948636	0.0306653065607	0.0324165695842	0.0468889553817
a	0.0999583968037	0.203546395827	0.308721281124	0.130192626697	0.0548421662161	0.045442051094	0.0366844874617	0.0373535894667	0.0337223981886	0.04953662264
s	0.0572913098679	0.120737745476	0.355485090708	0.178416138632	0.052121204632	0.0468224352272	0.0406901767813	0.0407710707469	0.0403880874837	0.0672768191636
e	0.0399699566826	0.0806317199587	0.292252844303	0.280948278877	0.0606998510773	0.047716846406	0.0411653813211	0.0395609100392	0.0400528326457	0.0770014507802
o	0.0330488973849	0.0540566051662	0.188308689168	0.376082480959	0.0980082203591	0.0553267862027	0.0410041830633	0.0483964334063	0.0317571370673	0.0740105911747
G	0.050276724399	0.0599937567221	0.153110595723	0.341814067786	0.11674835632	0.0670711610542	0.0449532685788	0.0535959988449	0.0336698467292	0.0787661990857
i	0.0572186875157	0.0693947413807	0.163511405641	0.325705261395	0.113489748173	0.0598604886781	0.0423727313609	0.0459077030346	0.0345758956946	0.0879632644424
u	0.0373747458879	0.0502829114936	0.13634508988	0.292183212932	0.171634394058	0.069422045086	0.044505606235	0.0620545892722	0.037364784553	0.0988325858494
v	0.046973527136	0.0592126724112	0.107770687893	0.223661370444	0.185841740886	0.0872456334953	0.0535599422717	0.0757200148064	0.0446269570456	0.11538741272
à	0.0481389345787	0.0629440060037	0.101863840764	0.240934523615	0.198180331029	0.0806982311651	0.0631284027306	0.0537076103828	0.0422882341789	0.108115777488
n	0.0314861762596	0.0551976108012	0.091618468588	0.247303905872	0.25074479721	0.0725788737884	0.0717840092835	0.0361552414949	0.0421500263701	0.100980763963
n	0.0342243298532	0.0511440878337	0.0842776435293	0.236882194824	0.252340022737	0.0758393439295	0.0815919728278	0.033544274445	0.0443715973885	0.105784480038
i	0.0304572997377	0.0326086291512	0.0650837486431	0.233824622608	0.243696604579	0.12003570291	0.0992114570093	0.0395540882083	0.0374026315954	0.098125198038
e	0.0199067976846	0.0217340397137	0.0389266943877	0.172449259536	0.264859435526	0.189430432237	0.109307848336	0.0530085163361	0.0301764608009	0.100200491109
A	0.0159826052002	0.0194220941412	0.0389803933026	0.142001286179	0.291119823375	0.197267997879	0.101535193112	0.0602693648254	0.0318249171406	0.10159635523
n	0.0185915969534	0.0243967709937	0.0498184127275	0.146150046926	0.279869192258	0.179053138493	0.0952397226373	0.0607760750085	0.0386538965038	0.107451216869
n	0.0292699865845	0.0267767810646	0.0446309440292	0.118272191875	0.288271781353	0.168292787964	0.103673785946	0.0556253685562	0.0428573402813	0.122329104155
a	0.0266908162168	0.0202153399969	0.0298801959831	0.084839330945	0.256565936051	0.185791136788	0.130598509649	0.0791471730521	0.0490843613404	0.137187313078
a	0.0157718129069	0.014231284755	0.019012634381	0.056626541455	0.181002474417	0.227870557129	0.15491129255	0.123666617284	0.0560238633801	0.150883039839
n	0.0161246828083	0.0163720139257	0.021526838727	0.0507047402717	0.149459154006	0.219524189443	0.169677261983	0.170476872695	0.05630277906	0.129831503446
k	0.0578566948894	0.0193950318932	0.0241819034023	0.0484066145972	0.129868748335	0.172833383221	0.166309093794	0.191108239298	0.0604776190067	0.129562752169
ò	0.0673813721365	0.0156717036024	0.0189274870874	0.0439800399391	0.108416675045	0.141992516747	0.172818889931	0.171372926833	0.0816067014556	0.17783174739
r	0.0278961190255	0.0123568467008	0.0164994089025	0.0415328086997	0.098409342615	0.162797192916	0.19831338841	0.155982213411	0.0863472662852	0.19986545833
a	0.0151090011618	0.0117388067576	0.0147962969075	0.0328545072732	0.0769658632983	0.150512474185	0.19581595017	0.161380307404	0.0965740701617	0.244252789977
ì	0.0131944377939	0.0115057290232	0.0151825572092	0.0293402564111	0.0567029423261	0.106282600675	0.19037453699	0.191594833601	0.129203853121	0.256618240926
c	0.015197192158	0.0151197689411	0.0214211542031	0.0341601396637	0.057140028822	0.0865376868917	0.172825827263	0.218344230267	0.139347275707	0.239906674402
h	0.0296505325193	0.019309099947	0.023410863181	0.0366223039412	0.0527803343607	0.0646310323506	0.157842689154	0.192712335822	0.143057152302	0.279983642627
e	0.0316935065884	0.015722973697	0.0166719546337	0.0276274363871	0.0394194171269	0.0447522723769	0.126483584918	0.173124540274	0.173175157167	0.351329104876
n	0.0177192611981	0.0108451726603	0.0122223876579	0.0209952057757	0.0353577011023	0.0401141834656	0.095447046506	0.214604806425	0.192628842389	0.360065306292
a	0.0123985513767	0.00932649107477	0.0108211727286	0.0191710700806	0.0337551520408	0.0357497336519	0.0779365543153	0.215277553342	0.22924667613	0.356316932764
m	0.0099394764449	0.00928866694626	0.0120939601615	0.0233285061889	0.0366405958336	0.0327058287673	0.0539456963384	0.185531353047	0.257617066043	0.378908774255
a	0.0089550414811	0.00919797006142	0.0124691063998	0.0248223387936	0.0374613991845	0.0305671079788	0.0464455970795	0.173227428882	0.283377842014	0.373476133418
r	0.00734762866917	0.00725112434381	0.00875015993127	0.0171615100085	0.0243929273348	0.023238974414	0.0376643182065	0.155288166874	0.331218295338	0.387686868139
è	0.00656743938972	0.00649446431194	0.00736104398509	0.0161480682362	0.0210421380383	0.023204441196	0.0378027749575	0.134477175271	0.335095227779	0.41180719238
s	0.00581968679857	0.00696065935065	0.00784813682836	0.0171450594921	0.0210690483994	0.0257724587053	0.0412180109745	0.143407433957	0.33174884926	0.399010606793
s	0.0183544906029	0.0108090706635	0.0114297825538	0.01968284892	0.0246357871131	0.0232800581284	0.0494880132542	0.146435235919	0.28860107762	0.407283576264
i	0.0273103297643	0.0144745256632	0.0152117045989	0.021246623124	0.0222943379337	0.0167100278808	0.0429027810674	0.10632481884	0.27235097474	0.461173816088
</S>	0.0234188782722	0.0148810924346	0.0162752108445	0.020842122354	0.0184066317408	0.0145462029574	0.0299736524137	0.08434486482	0.30071521587	0.476596078044
