 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.576716089	0.1530052046	0.0659237486	0.0437359205707	0.0506184020312	0.056193244787	0.0538073890407
a	0.562289694333	0.163220062233	0.0711393135581	0.0435722423503	0.0493917176943	0.0556995004637	0.0546874750267
n	0.481657044111	0.239763245444	0.0795036041841	0.0387818567395	0.0434365952166	0.0554642315164	0.0613934096863
o	0.35007495337	0.342686095815	0.108765502628	0.0383625613492	0.0407329464004	0.0546784335476	0.0646994924729
n	0.239879220457	0.378111219938	0.133528240643	0.0510914597591	0.0485991538935	0.0682512720743	0.0805393992164
ò	0.168751639886	0.368859945979	0.189295995281	0.0574499518114	0.051161563278	0.0737450580231	0.0907358471974
n	0.133755193895	0.39898224666	0.230014106894	0.0580131371021	0.0438109316373	0.0572766367055	0.0781477317518
t	0.148354772898	0.388636670887	0.203165465631	0.0734455454694	0.0534519100902	0.0567957178862	0.0761498162119
a	0.148327935766	0.312523875096	0.23911676921	0.113328203118	0.0557427594606	0.0536623475462	0.0772980546968
t	0.0989971321153	0.241853437165	0.282626675737	0.135467214873	0.0646296328174	0.0636825936334	0.112743333785
e	0.0759995136984	0.169527091055	0.312796465912	0.170953965124	0.0689105104831	0.0701658103867	0.131646665434
s	0.0488305528575	0.105144763352	0.346442269037	0.200690274975	0.0962120178384	0.0756740528138	0.127006081366
m	0.0345905739372	0.114954225917	0.284280102546	0.190055286792	0.138087005539	0.101592029131	0.136440816615
à	0.0288286821591	0.117987298772	0.263342692382	0.224223998597	0.12288858334	0.0980729345633	0.144655893652
n	0.0269981529297	0.0827314855907	0.308676516527	0.253571587866	0.0929421305133	0.0720983636144	0.162981858486
t	0.0317968705799	0.0646821049302	0.293518289309	0.240013204289	0.0936544959711	0.0821133809115	0.194221709144
e	0.028993422452	0.0403026993567	0.189940174756	0.25202841727	0.155997256657	0.104515744901	0.228222314515
a	0.0185545777187	0.0233433536589	0.0900020425453	0.259848981577	0.253214699886	0.121912731521	0.233123636305
n	0.0166539755067	0.021862117504	0.0566084750218	0.219230076506	0.345808652295	0.140572788544	0.199263886435
o	0.0188985579294	0.0235345417077	0.0430816953939	0.158175461175	0.368486955365	0.192841981115	0.194980741545
ò	0.0163959394958	0.0183998678315	0.0296191279113	0.106788010552	0.333649254388	0.314536727772	0.180611035848
k	0.0145984341686	0.0169801568961	0.0245392268304	0.0830049545373	0.328518294796	0.360999651257	0.171359311883
a	0.0145836686456	0.0162712004817	0.0209740439141	0.0579150614842	0.254014162932	0.425233055752	0.211008868628
v	0.0113833243729	0.0111648899522	0.0134253141354	0.0351900606665	0.155699769511	0.505793453251	0.267343204609
r	0.00826474515197	0.0120339527017	0.0457386466785	0.0349634564888	0.13016886957	0.497832923284	0.27099739587
è	0.00710771444599	0.0130312434833	0.0585497783442	0.0349308566996	0.09853565739	0.489166903095	0.298677834957
c	0.00858161538366	0.0115806416917	0.0303513550534	0.0351780700052	0.0777568138633	0.468652139498	0.367899322986
h	0.00976811819685	0.0171753251356	0.0394924147491	0.0565204016057	0.0795434696211	0.430703094233	0.366797133662
i	0.00812215636868	0.0181605946723	0.039828118241	0.0539546884266	0.0668948638737	0.386730392744	0.426309145221
</S>	0.00589302003398	0.0140534062465	0.0254493678015	0.0356879337973	0.0563787660368	0.370701778772	0.49183566961
