 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.5830774515	0.05855354628	0.061070606994	0.0622209897248	0.0616332616218	0.0787849538378	0.0946592973128
c	0.555145529833	0.144870448907	0.0506456419607	0.0497904267901	0.0503934141554	0.071006914088	0.0781477090317
h	0.477214379944	0.263511332302	0.0616363587869	0.043980789662	0.044386740127	0.0531889677701	0.0560815069846
a	0.433241588648	0.328388422101	0.0634360026623	0.0409832709453	0.0402944188025	0.044565379631	0.0490909523796
n	0.375115087549	0.386834954034	0.0577382965541	0.0386715657197	0.0393354869657	0.0429291392063	0.0593755293083
a	0.270981011983	0.447444759611	0.084948424318	0.0383370723199	0.0438674779831	0.0408959721525	0.0735253463989
v	0.154511960081	0.417455305737	0.138570145106	0.0856845714533	0.0718235830176	0.0424192381328	0.0895352296587
o	0.091388743847	0.321018754179	0.230684324169	0.106167985151	0.0849371778854	0.0432767037785	0.122526326361
r	0.0623314923157	0.29859878686	0.26345537539	0.088181668717	0.093593551108	0.0503623738534	0.143476672123
à	0.0497203251386	0.253722966753	0.293833704463	0.106841624772	0.104672733238	0.0530105531688	0.138198011149
s	0.0467365298862	0.228149230184	0.355816474154	0.116771807857	0.0925941843147	0.0418471256233	0.118084612901
o	0.0347633657821	0.187449322061	0.375488126718	0.172566387952	0.0902243690049	0.0359501262928	0.10355824536
o	0.0264795919727	0.092433629887	0.366560600239	0.259915729317	0.0980302654683	0.0426293817283	0.113950827481
t	0.0192105648162	0.0511806467623	0.32590237608	0.320586388439	0.103400611623	0.0661251908311	0.113594357576
s	0.0166801293921	0.0400339134721	0.277353162027	0.37600541148	0.119340541074	0.075207101277	0.0953798939387
o	0.016441286684	0.030903849462	0.188138533076	0.325186137493	0.166051698825	0.133382704859	0.139895835386
m	0.0122343416013	0.0187176622773	0.106467594792	0.260275549698	0.178241825142	0.22122339372	0.202839599002
ì	0.0124094894604	0.0192184417291	0.0738845946973	0.215847822299	0.219421498381	0.248512234173	0.210705906574
k	0.0126361878401	0.019547252143	0.0595023294991	0.196377756966	0.251897176794	0.230012377058	0.230026962831
u	0.014337916296	0.0174467616777	0.050198303433	0.178860396462	0.229540238598	0.238194728019	0.271421749277
à	0.014570674836	0.0164611364599	0.0379825849977	0.0997642216273	0.227163117666	0.337980258006	0.266078099826
i	0.0102135529843	0.01265503438	0.0231725314426	0.0627428317291	0.200048033882	0.450256933335	0.240911161675
m	0.0095297547591	0.0108564606627	0.0233619109509	0.0536935794964	0.170064654154	0.481314946445	0.251178768892
è	0.00903884423037	0.0133589125122	0.026162965797	0.0474436806788	0.137363412451	0.488691315482	0.277940952097
r	0.00790023342546	0.0134381662907	0.0193429064143	0.0333699203796	0.100747802417	0.511878278494	0.313322785499
i	0.00886086437315	0.0108005764401	0.0148426719654	0.0255906137919	0.0678677344723	0.458658491498	0.4133790905
</S>	0.0105168601966	0.0112734711718	0.0150236725007	0.0212206998339	0.0471282629362	0.400299058749	0.49453796725
