 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.5359443107	0.20885603803	0.0297512041589	0.0160481533634	0.027874415089	0.0132403474702	0.0135567898931	0.0133413664244	0.0136811160266	0.013676852244	0.0138824788676	0.0137698276516	0.0137587532992	0.0137377227939	0.0139694767075	0.0136684059822	0.0149896249411	0.0162531124021
m	0.399896775767	0.269313168877	0.0580267317735	0.0260017689653	0.0349754022448	0.015116087268	0.0137193941657	0.0154357582009	0.0158203337849	0.0159159284695	0.0171231905903	0.0166486189682	0.0142605224788	0.0159148303535	0.0156935920959	0.0151783803707	0.0166749932458	0.0242845349841
e	0.305591977589	0.314454426092	0.0829127010012	0.0317759852137	0.0361376646771	0.0161338791691	0.014106111417	0.0166174126515	0.0166505643962	0.0170193502338	0.0185630803944	0.0180076356191	0.0148688812812	0.0168929698902	0.0167530824164	0.0166293909982	0.0192582721607	0.0276266286373
s	0.20340622993	0.392362666297	0.0874176056597	0.0379668347298	0.0372009405379	0.0169088759482	0.0139994416275	0.0174445943919	0.0173221533658	0.0175915062125	0.0190510951257	0.0189903980732	0.014794686865	0.017974778524	0.017391163558	0.0168846012205	0.0203978031393	0.032894592099
s	0.202057560843	0.362873679166	0.0778932171532	0.0496256564633	0.0375839491124	0.0208382835529	0.014460292175	0.0209094208583	0.0208859244134	0.0197153264787	0.0227948427194	0.0230938910659	0.0143011340968	0.0223395781735	0.017797496677	0.0166465423181	0.0200076312985	0.0361755626369
è	0.190677328614	0.358992434655	0.0691148076511	0.0804081657078	0.0404109465892	0.0224992878744	0.0150916959469	0.021178503715	0.0212999411896	0.0206190561917	0.0226842452229	0.0231592982154	0.0139406008879	0.0232499811771	0.0161672668325	0.0153426177294	0.0181592802768	0.0270044813982
r	0.121962262071	0.351290807752	0.0915475803504	0.139835958236	0.0496330154351	0.0234757529115	0.0154094348274	0.020405411614	0.0203457795771	0.0213111536566	0.0210588679934	0.021843929709	0.0136577371539	0.023319902218	0.0147982055444	0.0141191166503	0.0154755880249	0.0205094024183
e	0.088714244957	0.255953044317	0.161535152517	0.191875433279	0.0593975620117	0.0292954114308	0.0166034726105	0.0201412944	0.0187148231275	0.0200283213921	0.0196883477254	0.0202563845962	0.0140146478644	0.02152581494	0.0148950778009	0.0141816496052	0.0153033993232	0.0178759669554
m	0.0611915489123	0.154329737239	0.221023769279	0.219007539826	0.0548783181639	0.0497436910773	0.0210225008999	0.0242935407023	0.0200567844844	0.0190201812241	0.0200150548652	0.0196132618155	0.0141667198512	0.0205749332785	0.0158132773177	0.0140097583254	0.0157579682867	0.0354815307219
u	0.0421315809641	0.0858306488797	0.2109527498	0.229332372475	0.065220018388	0.0999309448924	0.0313799832866	0.0292386385747	0.0207996933238	0.0194411652243	0.020832847014	0.0199380595702	0.0145548155925	0.0204772415499	0.0162162174146	0.014238261548	0.0165849346559	0.0428998811415
p	0.0362126239054	0.0580727266972	0.19833520248	0.198027167625	0.0764985248627	0.164045886097	0.0365277271155	0.0338991688542	0.0217663981279	0.0187853090049	0.0213730734043	0.0198444059202	0.0148870559891	0.0204076049606	0.0163013974144	0.0140809841767	0.0165376109224	0.0343971502624
e	0.0337293433091	0.0445695996631	0.18347527224	0.162381624675	0.0854328391542	0.190522337499	0.0521956632118	0.0481749288305	0.022937091011	0.0187004259466	0.0220323133449	0.0203573949375	0.0149180768692	0.0203248898129	0.0162986606257	0.0142179959959	0.0168042523654	0.0329272842068
n	0.0269879093544	0.0369953602944	0.142476217493	0.156959803825	0.110516053651	0.1837093717	0.0603279547773	0.0676640741692	0.0363138685434	0.0198994935235	0.0230353744694	0.0192214996676	0.0141601251094	0.0193361877714	0.0172133803279	0.0145742993669	0.0167581966333	0.0338508409199
a	0.0243831470848	0.0329867894715	0.117115185531	0.135699895542	0.122459132684	0.164520135833	0.0759612413258	0.0967028503334	0.048260784809	0.0206429587453	0.0234614948225	0.0189971884056	0.0137356148766	0.0189586741967	0.0174517462269	0.014463889647	0.0171679046035	0.0370314355843
m	0.0301130867564	0.0327777151632	0.109431113468	0.100905263447	0.103819365961	0.161958534411	0.0861303157086	0.113907610728	0.0506164211595	0.0244395677624	0.0275451055812	0.0204557756604	0.0141932087283	0.0226789357949	0.0197590734363	0.0196793070468	0.0198834362888	0.0417062312218
i	0.0312181149143	0.0311163833004	0.09320897876	0.0778340918157	0.0914760162537	0.16456474487	0.0932336917029	0.133328930963	0.0587093811865	0.0263321040613	0.0296174815498	0.0214605712163	0.0146557165807	0.0242721473558	0.0207644291155	0.0217035687128	0.0205147686722	0.0459888428098
n	0.0245638346811	0.0267047954161	0.0708404148	0.0750104391519	0.0995976289512	0.145146505957	0.0966543444343	0.163747725841	0.0781595745288	0.032707253907	0.0265104139864	0.020417955251	0.0142804420108	0.0228863940334	0.0187289775935	0.0173805515998	0.018011766702	0.0486509585976
f	0.0404113330444	0.026032185065	0.060353644758	0.0685761287973	0.0757118664504	0.141738401719	0.0665511029448	0.159433423814	0.11789438591	0.0435557938883	0.0309592518529	0.0220241648128	0.0149091481842	0.0269591701394	0.0189067287388	0.0161002819888	0.0168641182611	0.0530188436949
à	0.0457480234067	0.0249297689387	0.0569658858307	0.0641376755324	0.0607353580835	0.132407013773	0.0755422146483	0.165961684338	0.126334688303	0.0521739607801	0.031388804551	0.0253098198102	0.0146273824882	0.0268388742559	0.0163477489908	0.0142316782958	0.014960780359	0.0513585378153
