 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.4587046854	0.2703495196	0.0647037674	0.033104776209	0.0283387692283	0.0272153533587	0.0270162127262	0.0280405203106	0.0311910244067	0.0313353499395
i	0.400180377133	0.304974545933	0.0785970515333	0.0326672374768	0.0290960984173	0.0283299841217	0.0282540102667	0.0295038185134	0.0342894966128	0.0341073706557
i	0.249716634511	0.373511122978	0.151177944311	0.0369961279781	0.029356886481	0.0272539232169	0.0271409282497	0.0283396424249	0.0352737604007	0.0412330854183
p	0.16426984213	0.331847515659	0.21679131377	0.0517744102594	0.0385211283385	0.0304360711666	0.0278350800037	0.032202753332	0.0486558404198	0.0576661234091
à	0.10637101725	0.30046931422	0.275189171257	0.0848797793531	0.0385971354874	0.0295113001575	0.025291405891	0.0311372788323	0.0477006598107	0.0608529980162
s	0.0817243537033	0.29104241814	0.332815314019	0.090366716851	0.028068695386	0.0234944614428	0.0244839834401	0.0256713059918	0.0369632892392	0.0653695497039
t	0.0821040258411	0.239595704713	0.377483034606	0.0749829314303	0.0392308408567	0.0267839162714	0.0285226785596	0.0289703405976	0.0388685582458	0.0634580605289
a	0.0693817430604	0.165635585104	0.355162219869	0.169337481423	0.0523760909646	0.0314429903191	0.0291890443885	0.0320069732141	0.0382674227058	0.0572005091646
ì	0.0484757621535	0.121111558968	0.281954491023	0.295263781141	0.0656329915549	0.0292522006503	0.0254014765254	0.0279748340091	0.0336341926786	0.0712987360348
c	0.0439970481712	0.097955050656	0.229164305074	0.320556809047	0.108359728285	0.0347728683916	0.0235659039138	0.0304975277174	0.0323960727414	0.0787346928504
h	0.0840763751751	0.079847347952	0.167176484358	0.304075517016	0.155639230562	0.0456153573879	0.0281832807487	0.0339487776958	0.0348239369834	0.0666136731559
e	0.089806091523	0.055825175164	0.127336606886	0.289725524739	0.220138967521	0.0580100236293	0.0329734263318	0.0316414175344	0.034092332686	0.0604504206852
t	0.0484663887811	0.037538417468	0.0833080950487	0.24437522598	0.325366969107	0.0635708873431	0.0363768741773	0.0309040051264	0.0385610961478	0.0915320885329
e	0.0350295887925	0.031646907056	0.0521632207256	0.188266992327	0.375511087102	0.0919040860477	0.0427976239191	0.0351027965028	0.0423812164569	0.105196517115
l	0.0301618481949	0.031636718968	0.0433167406845	0.148284656509	0.386521253634	0.120580390149	0.052580160093	0.040805635034	0.0456310875033	0.100481405091
ì	0.0245260291105	0.026093394392	0.0376509795215	0.130790072636	0.372764017878	0.16963081925	0.0539880914977	0.0385866857789	0.0463850248409	0.0995847641901
s	0.0187381106277	0.0194778371073	0.0295611640472	0.127719308145	0.335022534359	0.237659937483	0.0528881845659	0.0339039871299	0.0461722128501	0.0988566907575
o	0.0171227787525	0.0179592056738	0.0230017534381	0.103271917915	0.25970173832	0.276788852828	0.117354435522	0.0354286034866	0.0470860588738	0.102284654872
n	0.0185706305776	0.0188909151426	0.024227638365	0.0746160958183	0.165876069373	0.276884986609	0.223447926841	0.0380676013595	0.0480495877168	0.111368569697
t	0.0213344740532	0.0145003900909	0.0206765826543	0.0509418232528	0.131961301991	0.265595549536	0.263334921947	0.0402704201932	0.0583766670607	0.133007911823
a	0.0198157274351	0.0128008880063	0.0164558279274	0.0372077867176	0.0996267907303	0.245812143979	0.297912701316	0.0411150543244	0.0798742579002	0.149378898898
à	0.0137908891383	0.0127432800981	0.0151723174025	0.0323706658059	0.0767404309768	0.231163994793	0.310530562439	0.0673105497748	0.103052451658	0.137124956263
