 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.6604238431	0.1122838793	0.0286128459323	0.0251719305137	0.0230153607608	0.0231161785923	0.0229408009237	0.0232809748077	0.0256257314675	0.0303172169986	0.0252112486737
n	0.448550860767	0.243169082433	0.0510940757636	0.0311734156117	0.0290844538353	0.0277957564821	0.028418965867	0.0278478828215	0.031787071601	0.0413818874066	0.0396964995322
e	0.243560659322	0.335179818811	0.137253162255	0.0376594382439	0.0315948738563	0.0295631110067	0.0305581644964	0.029617731258	0.0332478351027	0.0463683103484	0.0453968283772
v	0.176861121407	0.328837533604	0.188313496085	0.0432026456546	0.0338294635916	0.0293082377494	0.0318022117472	0.0296267588531	0.0353749538579	0.0499334614233	0.0529101264339
ò	0.127529570936	0.366122981868	0.213130103362	0.0407164094582	0.0333906151706	0.0267985141807	0.0305145772442	0.0281180439515	0.0336425110965	0.0451126063626	0.0549241503756
ì	0.091653238652	0.410363390623	0.272688966121	0.0352262816594	0.0261777742619	0.0214876838897	0.0237268397756	0.0238213377582	0.0249365081377	0.0300482400948	0.0398698174358
c	0.087669164524	0.356523315541	0.322620527707	0.0534216501598	0.032040491887	0.0204508506791	0.0219590010326	0.0224405268935	0.0227961948381	0.0257164200336	0.034361904173
h	0.134046497641	0.240412962514	0.351001543236	0.0809194228599	0.0430332744157	0.0230305509066	0.0239390775298	0.0232536311761	0.0241101332676	0.0263632125527	0.0298897197311
a	0.128459310107	0.151594216838	0.383612243079	0.133359320753	0.0423366388573	0.0256776995687	0.0257442764433	0.0246136583666	0.0267482264242	0.0273383170255	0.0305161558608
d	0.072430003509	0.0979460296127	0.380941493693	0.200176463584	0.0510750827724	0.0316957087931	0.0316572171127	0.0289969032546	0.0323327587585	0.0325816857478	0.0401667234947
ò	0.0505078569963	0.0744757702709	0.308680554564	0.271068330528	0.0870748619241	0.031633428871	0.0326132659199	0.0292324223473	0.0305323925986	0.0324578518809	0.0517232854089
n	0.0365010247561	0.060589546757	0.272937776188	0.339771106176	0.100909514441	0.026255509105	0.0272409293197	0.0266758092401	0.0243474798541	0.0272767956159	0.0574944928042
t	0.070952435836	0.0609683668523	0.244542197396	0.313242635259	0.102545080147	0.0386642623855	0.0298335097166	0.030274914284	0.0257763511169	0.0314896249679	0.0517105728555
a	0.082764877532	0.0595874817774	0.180271822332	0.291638446286	0.153147810516	0.048642066471	0.0334274819078	0.0309920137789	0.0349963520381	0.0355992494595	0.0489324105185
s	0.0453757209407	0.0427315317658	0.118294692444	0.305171183429	0.216697070172	0.049126757017	0.0399473501022	0.0340043963004	0.0420827808014	0.0392361870317	0.0673324003134
ì	0.0294200249369	0.0333825334686	0.0852852522147	0.28617227761	0.280918439591	0.052589769319	0.0413005393161	0.0351977840941	0.0368772154024	0.037456455315	0.0813997756222
n	0.0226281791496	0.0299988929562	0.0745181467382	0.285021797003	0.32495605573	0.0526469344063	0.0358447928207	0.0332008242885	0.028617131904	0.0295777094255	0.0829895667398
d	0.0258124171165	0.0311530866361	0.0620600908127	0.306895427668	0.307769525577	0.0565237398748	0.0411722190426	0.0354303443694	0.0282440066508	0.0290675791463	0.0758715985214
e	0.0252666365768	0.0293330186694	0.0461284596309	0.253383183089	0.316760667459	0.103121967964	0.0520194071766	0.0325686611231	0.0370833970173	0.0313285408613	0.0730061076947
k	0.0224608368059	0.0238250886698	0.0399959632236	0.174592777563	0.308742048753	0.152910494148	0.0642415831255	0.0394452047744	0.0468829522165	0.0367280973293	0.0901749486867
a	0.0208865843403	0.0212612291666	0.0363096544412	0.134722547054	0.257690202918	0.195338223676	0.0976658963752	0.0407801407915	0.046021119799	0.0362655968213	0.113058744517
ì	0.0148696395314	0.0179378237255	0.0286880041337	0.104171746285	0.280678483306	0.217889162425	0.106595125125	0.0360223359705	0.0498282106987	0.0343285582098	0.108990937858
c	0.0141805976282	0.0178403663152	0.0312993440179	0.0948589242283	0.281834997969	0.213097350408	0.106533384975	0.0498877951568	0.0571259967989	0.0358839689897	0.0974573325132
h	0.0449783807145	0.0220833197851	0.032949112166	0.0800392761428	0.241000423656	0.191840438536	0.144622529925	0.0613219827789	0.0489083315423	0.0353597003404	0.0968964806246
a	0.0517105188322	0.020176860787	0.0245106186687	0.0587570833143	0.181478684219	0.195742562779	0.196461273975	0.0795171559263	0.0421004877974	0.0422571029837	0.107287671927
a	0.0226873944965	0.0132964990157	0.0160210205809	0.0345529822981	0.10675524214	0.226887483126	0.236874123258	0.0962830643754	0.0522218908025	0.0637702767699	0.130650072417
n	0.0155356445013	0.0120036011386	0.0165906535963	0.0318467327807	0.08653589438	0.209917889242	0.235828402219	0.119260591992	0.0850256056722	0.0672322955877	0.120222729157
o	0.0149500120105	0.0132572226849	0.0181551517501	0.0324503820616	0.0738153707267	0.167753234114	0.240978708473	0.124879204331	0.122950493009	0.0771051561838	0.113705057566
