 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
à	0.725113637	0.04046677734	0.0291746331609	0.0237692920946	0.024186419488	0.0268950720063	0.0268010435972	0.0247950051291	0.0238879770086	0.0254320929481	0.0294779949853
r	0.607118929533	0.125797161467	0.0418619220276	0.0262541152859	0.0266840944295	0.0290807009219	0.0290854787385	0.0271443691185	0.0255944436102	0.0290216194937	0.0323571174732
t	0.464912418644	0.227059191556	0.0615428766425	0.032258814379	0.0302668818518	0.0293585512644	0.0326761261305	0.0299005032284	0.0262880010044	0.0317420673331	0.0339945022444
e	0.303096672148	0.359732900319	0.0685460052975	0.0365083886283	0.0340170773219	0.0306228061686	0.0343659871059	0.0316104371449	0.0279370034893	0.0353976773988	0.0381650185054
n	0.184033506183	0.432816992773	0.0909433488158	0.040964988123	0.0378937604462	0.0337496482131	0.03386059803	0.033318288383	0.030942767435	0.0379050996854	0.0435709880116
a	0.131481279394	0.438638258258	0.133284285339	0.0407782679717	0.0371769508324	0.0343900693797	0.0336382185266	0.0322858680739	0.0300337911457	0.0377492428865	0.0505437210819
i	0.0799904908093	0.424134843819	0.21394624138	0.0372477607979	0.0310203761425	0.0311250804756	0.0303341889697	0.0278225434171	0.0320972306968	0.0355342743721	0.0567469516394
v	0.0560633606878	0.29455776434	0.344276181127	0.061066442866	0.0309545760378	0.0305285622881	0.0303176434163	0.0274843744445	0.0357217700111	0.0337134177048	0.0553159050175
ò	0.0421226544559	0.210748730113	0.426107982176	0.092858401622	0.0300247773699	0.0299127592844	0.0308488146378	0.0252367142605	0.0278147092268	0.027842234398	0.0564822799412
s	0.043442740592	0.191688290771	0.436576259859	0.106307086007	0.0279768152006	0.0270351367412	0.0291000640641	0.0220736207658	0.0192641364378	0.0258637484463	0.0706721809338
t	0.0444680744513	0.19022877409	0.41643637062	0.114959648209	0.0389534444937	0.027369574255	0.034869746301	0.0231265476645	0.0188062327722	0.0285797040207	0.0622019045779
e	0.0396872992111	0.160694300997	0.36800584714	0.17325344561	0.0497220204048	0.0333736764152	0.0423648769945	0.0295893540032	0.0239382259759	0.027451180373	0.0519197487846
s	0.032775732859	0.103758722686	0.319183550647	0.25937839087	0.0513973967349	0.03719245666	0.0427903359066	0.032010785956	0.0245340951547	0.0294943097129	0.0674841803081
t	0.029019200483	0.0779858840087	0.304299596216	0.29257998129	0.052832669625	0.0394977031087	0.0487498968522	0.0307876269275	0.0217337521657	0.030502460559	0.0720111725445
u	0.029206327469	0.0660370236962	0.244743805472	0.321374247763	0.0774939693883	0.0418851770516	0.0510904390267	0.037320232781	0.027438255599	0.0310206205887	0.0723899008161
d	0.0238960991297	0.0490142770627	0.162190325891	0.356624386188	0.123857444463	0.0499448626372	0.0557750200362	0.0414205377961	0.031845974811	0.0311628135053	0.0742683566328
i	0.0192826145172	0.0384367069849	0.119646762097	0.346617948529	0.184177366821	0.0542297580124	0.0542787489961	0.037328227995	0.0300321563056	0.0291414857246	0.0868283120072
è	0.0168311723797	0.0321594126723	0.0902416430323	0.32562893591	0.24647946094	0.0509791688708	0.0502163988147	0.0327795532053	0.0380831894502	0.0273396084385	0.089261473725
o	0.0148574368712	0.0245619451734	0.0656964961174	0.268153757703	0.27700598958	0.0876819958903	0.0731839803769	0.0307916007428	0.0490017427541	0.0249629591548	0.0841020984159
n	0.0170742900351	0.0235361633331	0.0499498560725	0.195392399768	0.277698698927	0.148602415297	0.0893902077923	0.033093282316	0.0525471882703	0.0256570044993	0.0870585075463
a	0.0204047881897	0.026152133641	0.0454486072088	0.147962370876	0.251764062376	0.203104103899	0.0939170902641	0.0350290326587	0.0560070151223	0.0327372576083	0.0874735645468
n	0.0192248783412	0.0238966438617	0.0394606404609	0.116652979845	0.219542987525	0.2503442351	0.102489724221	0.0384507493196	0.0585160209813	0.0408718452091	0.0905493293641
a	0.0163053776004	0.0204513948646	0.0341213951336	0.0940452409683	0.189593614775	0.267098988233	0.123625048007	0.0453118639799	0.0565207316732	0.0490470064896	0.103879371116
m	0.0142982893401	0.0205622562002	0.0330462134179	0.0833534536094	0.151326969525	0.245930551011	0.165957422322	0.06005775508	0.0558796484777	0.0632418780557	0.106345539144
à	0.0114683037534	0.0179067664621	0.030836551786	0.0776337334698	0.144865774642	0.238457560937	0.201236855361	0.07510894576	0.0513910398126	0.0593774785352	0.091717003124
s	0.00976730749113	0.0134428760244	0.0231636252527	0.0570825648233	0.161838951547	0.267326472646	0.202499953187	0.08355888492	0.0515339697642	0.0479631123017	0.0818223326213
o	0.00922678030371	0.0119306615992	0.0181630738816	0.0396222798078	0.129869976182	0.232129046282	0.198905157862	0.134253523507	0.0686019776947	0.0518997860072	0.105397752654
n	0.00903289927457	0.0116163653111	0.0163990775539	0.0296641195626	0.0851864829273	0.182913914294	0.206949413821	0.186031867036	0.0843085754316	0.0550308862357	0.132866512105
a	0.00949450091352	0.0115540255597	0.0157795632346	0.0259458623875	0.0626858603958	0.147320624218	0.1953823121	0.192611901812	0.119150287944	0.0664426449119	0.153632524235
d	0.00934640266651	0.0108933871632	0.0142597030709	0.0239364188892	0.0473579490519	0.105516109959	0.165514701993	0.224393297404	0.142217127848	0.0991962149706	0.157368656872
i	0.00854942419844	0.0102813761259	0.0137947062476	0.0234358373904	0.0412379784306	0.0849371288463	0.135283671151	0.218424338201	0.172282272816	0.14138041659	0.150392732217
v	0.00722358885775	0.0106868796121	0.0146418503872	0.0238131911708	0.0359488898769	0.0640336247221	0.133981421384	0.1945348098	0.181735047139	0.158473665263	0.174926948939
e	0.00621424544058	0.0106266912807	0.0143843916417	0.0228327138936	0.0309487995123	0.0519057225114	0.122095265268	0.187298197233	0.18658665058	0.165468092821	0.20163914998
n	0.00738676321953	0.00926349907023	0.0119744442566	0.0185108209812	0.0288130153174	0.0463880651611	0.106242102883	0.158261159378	0.203530192527	0.20142619054	0.208203687393
t	0.00646297935718	0.00988201202741	0.0143595191542	0.0166622091904	0.0281644458991	0.045973980987	0.085338638261	0.152907355326	0.214724247976	0.221741488047	0.203783150864
è	0.00452598187639	0.00949048772114	0.0142803833267	0.0132023757488	0.0250845778684	0.039750320559	0.0539379396003	0.134843203042	0.217793688325	0.253922726949	0.233168328155
s	0.0051850813228	0.00763877917238	0.0104549763756	0.0123433908449	0.0262202855845	0.038072558563	0.0571917289801	0.108464229454	0.166526182908	0.31558248165	0.252320252052
s	0.00543551953653	0.0101520960568	0.0181567968392	0.014862162765	0.0284501223212	0.0414687582543	0.0498496253374	0.106620414991	0.144745948903	0.316251223883	0.264007323151
o	0.0189405130851	0.0104591218889	0.0202808449831	0.0142370621077	0.0219339284404	0.0319501142814	0.0320881907005	0.093083118117	0.151934567901	0.289320995761	0.315771589517
m	0.0233063332764	0.00855803301217	0.0134220652964	0.0138140963699	0.0220907049335	0.0302570940025	0.0453172200508	0.0704118211923	0.153950053767	0.322232112387	0.296640423172
a	0.0098969911768	0.00757667958992	0.0102123760561	0.0128041703686	0.0219004085552	0.0291922302242	0.0462252812463	0.0531367146508	0.156738790256	0.391994866129	0.260321419724
è	0.0055135129544	0.00587286969517	0.00762266475737	0.00922665300767	0.0133664919564	0.0170788899761	0.0239192579294	0.0361856731703	0.133899333419	0.471517891376	0.275796780575
s	0.0051136178956	0.00566802508426	0.00729548526446	0.00891831216936	0.0137841083027	0.0180679331414	0.0211818828345	0.0364124720588	0.101765509273	0.493425291125	0.288367394192
t	0.00499021713613	0.00587646355009	0.00876285120282	0.00841923441379	0.0136319370094	0.0189018445198	0.0196872507748	0.0393543082216	0.094572367691	0.475116663708	0.310686853264
r	0.00626776085578	0.0115343089476	0.0163055285576	0.0100206215959	0.0145953712798	0.0161399937399	0.0140926858256	0.0354878726072	0.0976062720303	0.471681008569	0.306268609355
a	0.0158250990631	0.0145899455694	0.018029308663	0.0105727422846	0.0138778732766	0.0131041832693	0.0159806703725	0.0282455512957	0.0932110392768	0.449424949523	0.327138680852
</S>	0.023933824049	0.0119943895797	0.0137324976472	0.0088523811863	0.0098217576863	0.00995621366865	0.0191590426262	0.0222976665878	0.0855346850384	0.436200054762	0.358517503426
