 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
e	0.6831568167	0.049377898943	0.0201323431513	0.0158040021858	0.0147574235803	0.0141931096202	0.0137048621987	0.0148371024718	0.0138461088621	0.0136057179292	0.0141013277717	0.0136919039538	0.014022341885	0.0134162133587	0.0138950377538	0.0140275583693	0.0148433258547	0.0161168128099	0.0152582984346	0.0172117719533
v	0.5798283529	0.0886168522477	0.0257619963958	0.0201352489155	0.0191386203985	0.0182343652868	0.0171599429832	0.0183121938284	0.016797177208	0.016694461538	0.0168651892154	0.0167222421333	0.0168855864463	0.016255918563	0.0160516295064	0.0165293147986	0.0168617074129	0.0187514036858	0.0160475258162	0.0283502174469
ò	0.4039014507	0.243748323349	0.0396069176786	0.021360081073	0.0227369173064	0.0192275535987	0.0178661201712	0.0204718839099	0.0199769357947	0.017698677943	0.0163869869841	0.0174041582291	0.0162829276079	0.01689872768	0.0152123721674	0.0162529385811	0.0152130838976	0.0166442565522	0.0138967883284	0.0292128522267
d	0.25326058966	0.399966400316	0.0678920355862	0.0198363468008	0.0220613342284	0.0171392535287	0.0159942961762	0.0189619320738	0.0196880482607	0.0161654104333	0.014074073479	0.0158618055275	0.014014816217	0.0155536762056	0.0131956576691	0.0145348774403	0.0128594696457	0.0136159265099	0.0127054120438	0.0226186282638
ò	0.174023416313	0.431867724839	0.136646412462	0.0183906551856	0.0187885040785	0.015823481892	0.0151882462239	0.0161201409087	0.0166016094463	0.0151164982986	0.0131800328076	0.0150357219636	0.0134286635655	0.0150495786585	0.0127300382927	0.0139518337172	0.0122881259401	0.0126544883486	0.0125811081827	0.0205336848702
p	0.115476450011	0.407850551813	0.205923828887	0.0236114919319	0.0233746986718	0.0188204528263	0.017086657086	0.0189671391314	0.0170590670677	0.0171195113232	0.0129811189868	0.0163542695136	0.0131291660963	0.0163880675967	0.0120091624394	0.0133650585391	0.0115310781316	0.0116995427521	0.0118016792894	0.0154509253302
o	0.0875421021103	0.341330786204	0.251587088362	0.0319930030773	0.0287975934113	0.0234896921326	0.0203812362403	0.0224725792287	0.0200448842958	0.0198507222537	0.0151139399317	0.0185792870512	0.0151638373879	0.0194131130549	0.0133797531905	0.0144472521323	0.0129911069665	0.0131142852532	0.0138774232675	0.0164302885982
j	0.0771736313301	0.250097663068	0.298505246121	0.0461140017524	0.0329644033686	0.0262798092202	0.0226046824458	0.0246186791567	0.0229729316939	0.0213119684949	0.0181035598044	0.0198444787905	0.0176868921741	0.0212517433543	0.0150331951088	0.0155575996457	0.0142258391938	0.0144325063526	0.0158324850929	0.0253887019763
u	0.0672009800034	0.174356129356	0.32647600964	0.0755206693708	0.0395212920038	0.0296533003387	0.0234865617263	0.0265540290604	0.0242712564893	0.0220825174855	0.019759933512	0.0207265825279	0.0192363765924	0.021906432703	0.0158298726008	0.0161677036339	0.0147313808935	0.015179783107	0.0170319585516	0.0303072475541
r	0.0552437648678	0.122414240492	0.341744226213	0.108386002924	0.0496878956729	0.0329467525067	0.0233480704079	0.028592665372	0.0266218146008	0.0219621377676	0.0201042285456	0.0205912500839	0.0195638673734	0.0218108450956	0.0165689809521	0.0164057415397	0.0152267485834	0.0156455603445	0.0171397507481	0.0259954631625
ì	0.0445842598673	0.0989735597373	0.333467141938	0.156323303375	0.0620744365696	0.0326232904536	0.0227185484	0.0279487423092	0.0269020341526	0.021923210323	0.0184949293133	0.0202645373144	0.0178733701333	0.0218160547426	0.0154183087372	0.015380524198	0.0135596696462	0.01370396568	0.0145798617652	0.021370209443
z	0.0398977139824	0.0959194049124	0.311296847046	0.189819887392	0.0668048524885	0.0315561871654	0.0242421808415	0.02644871854	0.0239174016327	0.0241583692008	0.0169997814456	0.0223176984147	0.0167365228061	0.0224609883331	0.0140487993743	0.0149061682308	0.0120852397132	0.0120274558267	0.0140241700029	0.0203315232297
o	0.0340170007268	0.0804176648308	0.261338444615	0.245840020064	0.0783022499762	0.0350455894346	0.0254025759146	0.0271883077574	0.0221153734722	0.0247306578209	0.0168860140041	0.0223689550886	0.0167369252968	0.0223315585658	0.0137743205318	0.0145488530126	0.0121461903066	0.0120251799376	0.0144891409629	0.0202949067246
