 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.511671055	0.238685868	0.022221553675	0.0197026807935	0.0220783811041	0.0183726506997	0.0181795275913	0.0187513602625	0.0186481442746	0.0194849304663	0.0211913330789	0.0202894864111	0.0253259225124	0.0253970904965
p	0.396645833	0.2897298682	0.0277377588417	0.0315520080769	0.0355179527995	0.0182067639765	0.0201691917552	0.0218879166243	0.0211278184409	0.0222804491445	0.0235826558881	0.0227975292537	0.0341064763591	0.0346577793374
e	0.318533861667	0.334295224933	0.0373525788406	0.0376261626596	0.0411661697682	0.0187626492915	0.0212209559164	0.0231276814057	0.0221479990288	0.0230712059142	0.0238669590786	0.023292657163	0.0373868174391	0.0381491039769
t	0.244979988556	0.365802499644	0.0420080229535	0.0461387378339	0.0499794811578	0.0185535085635	0.0252944620019	0.0240251497001	0.0232958734269	0.0258419347005	0.0253689763488	0.0242003694852	0.038731803985	0.0457792077833
à	0.178328757585	0.367116422148	0.0863796392778	0.0553050715446	0.0531172334133	0.0165878969643	0.0272145074275	0.0241267225038	0.0245319354535	0.0323498504372	0.0276761920286	0.0243347563252	0.0361224325871	0.0468085773812
c	0.130791379462	0.376295728983	0.135543457879	0.0658227145815	0.0526899062518	0.0161522897036	0.0280731991082	0.0215545880998	0.0228508673959	0.0346419202225	0.0303871457716	0.0230001702058	0.0278440131298	0.0343525294059
i	0.102316071354	0.284584315461	0.202796651146	0.108317708594	0.0766357160839	0.0176152277017	0.027259602529	0.0207350256313	0.0208710966621	0.0302521098226	0.0285647674971	0.0219238800711	0.0261171421485	0.0320105888109
a	0.0682950115047	0.172166851734	0.257622778649	0.181143239798	0.108437762008	0.0185719738601	0.0216212634493	0.0210705595025	0.0195167382512	0.0253939661769	0.024018588193	0.0211088787091	0.0284191882696	0.0326131964142
e	0.0588402580529	0.122711131551	0.208179951083	0.238213866199	0.140719991803	0.0240749267047	0.0216245725722	0.0224687877968	0.0196312616235	0.0254191356225	0.0259507180144	0.0234059408937	0.0353541982916	0.0334053230873
t	0.0750806387223	0.10045498573	0.127713737681	0.222482929866	0.171634242134	0.0286976902816	0.0546295149807	0.0250171779775	0.0237466158458	0.0308949744949	0.0296684412239	0.0253636509187	0.0404632570939	0.0441521841954
o	0.0676843321674	0.0703635385047	0.10719910148	0.207938232089	0.199380959311	0.0313653714072	0.0705995261469	0.0238765124208	0.0252074980034	0.0329946307945	0.0347355927496	0.0234699434684	0.04166722538	0.0635175246115
s	0.0460461909431	0.0498858100896	0.104365907627	0.200668541296	0.183280671237	0.0376603517157	0.077735345269	0.0258234783833	0.0283960600494	0.0330757126384	0.049029894279	0.0307318178149	0.05841768277	0.0748825895156
ò	0.037065426779	0.0416015221365	0.0866742462757	0.164674312432	0.179051252846	0.0449190743519	0.12209648471	0.0281571680231	0.0317401384241	0.0396850416901	0.0586586871274	0.0361265336949	0.0597802179445	0.0697698931374
z	0.0302697516253	0.0342280540895	0.0832426088919	0.159691434544	0.188413604782	0.0635469137106	0.162025163857	0.029867278063	0.0306435155545	0.0397715280786	0.0497127539495	0.0307969630615	0.0420089900328	0.0557813438675
u	0.0300394591054	0.0316888025645	0.072659559764	0.141712638515	0.170522346461	0.125150446297	0.168011426352	0.0342752488043	0.0288875223197	0.033103493395	0.0386700912763	0.0246791657611	0.0375080871274	0.0630915949309
m	0.0286950414018	0.0302351303482	0.0585098153313	0.0975136850383	0.15850053162	0.141964560299	0.187792985984	0.0434621820448	0.0373078172999	0.0277701070946	0.0364623582813	0.0313276452923	0.0454824698254	0.0749755559328
e	0.0281471683013	0.0303103550414	0.0505988935538	0.0714562774794	0.13648962614	0.142239911466	0.202502712928	0.0554818454149	0.0451865383233	0.0241388706557	0.03333194207	0.0338157733178	0.052632906038	0.093667132514
e	0.0255368806041	0.0287440995825	0.0428334925819	0.0505740527198	0.105320219713	0.167547630455	0.199443045909	0.0715331315383	0.0591392848644	0.0228869811374	0.03626466434	0.0276780280175	0.0517979370066	0.110700541508
s	0.0197774884744	0.0228556365322	0.0269930332673	0.0353403108686	0.0802708983443	0.133682539818	0.220522248436	0.107273205313	0.0903119178881	0.0270222446205	0.0530328853506	0.03176752207	0.0602204916527	0.090929546782
ò	0.0175718328912	0.0197574005771	0.0264397322138	0.0304591992915	0.0673867723281	0.117698324873	0.210573521345	0.127054652771	0.111614986523	0.0336801045828	0.061884313357	0.0401221695682	0.0588723387167	0.076884586571
z	0.0168726545986	0.0183331705467	0.0305568065146	0.0308366571572	0.063585824656	0.123566017491	0.179378382115	0.144250470457	0.128773091201	0.0554812374103	0.0492918395008	0.0422392854754	0.0465115664607	0.0703229428074
u	0.020084816356	0.0208357255142	0.0296698401735	0.0313120894144	0.0553885975253	0.109366809404	0.128995622372	0.186977626152	0.147322457534	0.0599514462434	0.0321104028884	0.0326145397676	0.0615982134098	0.0837718386579
n	0.0209585844726	0.0225022209734	0.0284660803195	0.0284896630772	0.0442933292884	0.0887450060747	0.0932316199907	0.215004712584	0.167669031711	0.0513495976811	0.0363960200563	0.0302709761901	0.0713083057643	0.101314869142
f	0.0181497496519	0.0183817469811	0.0215252802243	0.0214971732241	0.0337448323248	0.0620430940649	0.0878519057036	0.192178174328	0.19191144677	0.090599796027	0.0561696389888	0.0425886131613	0.0645449135135	0.0988135865425
à	0.0165734665284	0.0155955074004	0.0162280585652	0.0176512856294	0.0279542913503	0.0611467633283	0.0856245682079	0.164795849843	0.19623021279	0.101611154476	0.0538242730429	0.0472357429808	0.0750041524627	0.120524651089
i	0.0129352978877	0.0132669620268	0.0148305644155	0.0158242773525	0.0255258499321	0.0645783930608	0.0768867533426	0.168424061714	0.22087162273	0.0752156769587	0.0350445600656	0.0411738519849	0.0970356446602	0.138386518403
o	0.0122142505742	0.0132134096266	0.0145861633836	0.0155367336547	0.023906735406	0.052116371506	0.0622614028922	0.172050736714	0.230893377542	0.0717352883062	0.0238049505559	0.0410633276063	0.126978056325	0.139639216669
g	0.0121819319484	0.0152189176965	0.0160965619359	0.0181634020901	0.0307220483367	0.0462640140697	0.0599452143354	0.138634252174	0.184313600313	0.0941946448887	0.0288727762213	0.0525809882821	0.133777707226	0.169033869536
e	0.0128961371883	0.0172055253751	0.0169347056249	0.0204939178752	0.0338844898824	0.0414385771852	0.0564747300991	0.113971216717	0.146649380758	0.107825707562	0.0300717913511	0.0656590516274	0.170323576804	0.166171088845
l	0.0119832127632	0.0149513590726	0.0149443989456	0.0180130363576	0.0274149655109	0.032756714059	0.0442259572404	0.0967362054883	0.135333165206	0.161554039373	0.0360796207277	0.0781744986758	0.185078744041	0.142753993215
à	0.0104497118544	0.0119600648122	0.0138832031767	0.0145107864959	0.0211854532983	0.0318057871103	0.0331550566001	0.0758196463068	0.155080175362	0.182384604844	0.0434837723092	0.111822386359	0.16247578058	0.131983578805
o	0.0115259784902	0.0127165611075	0.014889899926	0.01425939945	0.0181374362521	0.0317195622842	0.0266888802762	0.0729199584813	0.147522279448	0.152756003561	0.0386772923164	0.146741545453	0.187176814313	0.124268504335
p	0.0094047536305	0.0110387761728	0.0115344463654	0.0119871767055	0.014986599188	0.0226734613619	0.0215819759449	0.0557034954225	0.108622587337	0.139805412876	0.0717057151588	0.169002568684	0.215259876558	0.136693172045
r	0.0056681680085	0.00786771345587	0.00661471486661	0.0087165756253	0.011799923446	0.0150215835663	0.022968209147	0.0432555578039	0.092518808399	0.132812925055	0.0912787101663	0.186566606661	0.208850330759	0.166060135248
ì	0.00689764934723	0.010056805028	0.00779799955802	0.00952749165537	0.0116795158607	0.0173070530032	0.024480736151	0.04055039365	0.081472328703	0.123762917525	0.0752379921221	0.167778083654	0.211694171426	0.211756960649
m	0.00928476276998	0.0121277852565	0.0119567400642	0.0131868614369	0.0145929187618	0.023076728663	0.0409554049565	0.040568183696	0.065285157229	0.0965654592803	0.0859243123674	0.156740344485	0.211729973942	0.218005526683
a	0.00754686054137	0.00877624721306	0.0107398717233	0.0116654741557	0.012852384515	0.018646348656	0.0415290984288	0.0318425133453	0.0432429930183	0.0747287740121	0.0849723167291	0.168719996562	0.241046857714	0.243690344228
n	0.00916108957819	0.0104385896982	0.0106048941059	0.0110873580335	0.0120907399005	0.0179590724195	0.0246151120827	0.0253338189288	0.0295629357461	0.0649422945407	0.0727722942497	0.187165091121	0.282389992571	0.241876743409
a	0.00976466901173	0.0109325194029	0.00994817507773	0.0108388882642	0.0112959250168	0.016335627611	0.0184550620525	0.0211282251313	0.0235887433447	0.0567345901396	0.0660836657032	0.17988896664	0.318103153524	0.24690183447
f	0.00844109876198	0.00884114333003	0.00600282496088	0.00860518898493	0.00972073052313	0.0122329725724	0.0144856327311	0.0164330401211	0.0205647750329	0.0466528423225	0.0597274218144	0.188928393413	0.305700640508	0.293663350157
à	0.00789245950546	0.00854632458648	0.00597117642161	0.00789099309411	0.0103443567166	0.0150170948099	0.0143917775244	0.0185886813464	0.023035225409	0.0451474164875	0.0516195310915	0.195693834138	0.299872467503	0.295988703052
n	0.00981992652015	0.0106340603711	0.0106710181325	0.0104852294228	0.0123021986081	0.0197896373457	0.0188669340975	0.0227929844055	0.0231210306323	0.0405333566358	0.0739558821572	0.154244643113	0.300364571368	0.292418593351
e	0.010894218201	0.011260507605	0.0114691159179	0.0114332964021	0.0122207296269	0.0175985434639	0.0196116305083	0.0199449795218	0.0193707637534	0.0348702560386	0.0819906847124	0.114298430971	0.291980281056	0.343056615784
</S>	0.0087950114877	0.0089090602541	0.00905349226515	0.00899412290305	0.00942791954395	0.0132654466474	0.0133176410878	0.0147423286049	0.0136878651767	0.0235449139893	0.0550950077462	0.0854996267855	0.335257283128	0.400410299892
